                 Dve (um),0.005523,0.005725,0.005935,0.006153,0.006378,0.006612,0.006854,0.007105,0.007365,0.007635,0.007915,0.008205,0.008505,0.008817,0.009140,0.009475,0.009822,0.010182,0.010554,0.010941,0.011342,0.011757,0.012188,0.012635,0.013097,0.013577,0.014075,0.014590,0.015125,0.015679,0.016253,0.016849,0.017466,0.018106,0.018769,0.019456,0.020169,0.020908,0.021674,0.022468,0.023291,0.024144,0.025029,0.025946,0.026896,0.027881,0.028903,0.029961,0.031059,0.032197,0.033376,0.034599,0.035866,0.037180,0.038542,0.039954,0.041418,0.042935,0.044508,0.046138,0.047829,0.049581,0.051397,0.053280,0.055232,0.057255,0.059352,0.061527,0.063780,0.066117,0.068539,0.071050,0.073653,0.076351,0.079148,0.082047,0.085053,0.088168,0.091398,0.094746,0.098217,0.101815,0.105545,0.109411,0.113419,0.117574,0.121881,0.126346,0.130975,0.135773,0.140746,0.145902,0.151247,0.156788,0.162531,0.168485,0.174658,0.181056,0.187688,0.194564,0.201691,0.209080,0.216739,0.224679,0.232910,0.241442,0.250287,0.259455,0.268960,0.278813,0.289026,0.299614,0.310590,0.321968,0.333762,0.345989,0.358664,0.371803,0.385423,0.399542,0.414178,0.429351,0.445079,0.461384,0.478286,0.495807,0.513970,0.532798,0.552316,0.572549,0.593523,0.615265,0.637804,0.661169,0.685390,0.710497,0.736525,0.763506,0.791476,0.820470,0.850526,0.881683,0.913982,0.947464,0.982172,1.018152,1.055450,1.094114,1.134194,1.175743,1.218814,1.263463,1.309747,1.357727,1.407465,1.459024,1.512473,1.567879,1.625315,1.684855,1.746576,1.810558,1.876884,1.945640,2.016915,2.090800,2.167392,2.246790,2.329097,2.414418,2.502865,2.594553,2.689599,2.788127,2.890264,2.996143,3.105900,3.219678,3.337625,3.459892,3.586638,3.718027,3.854229,3.995421,4.141785,4.293510,4.450794,4.613840,4.782858,4.958068,5.139697,5.327979,5.523158,5.725488,5.935229,6.152654,6.378044,6.611690,6.853896,7.104974,7.365250,7.635061,7.914755,8.204696,8.505258,8.816831,9.139817,9.474635,9.821719,10.18152,10.55450,10.94114,11.34194,11.75743,12.18814,12.63463,13.09747,13.57727,14.07465,14.59024,15.12473,15.67879,16.25315,16.84855,17.46576,18.10558,18.76884,19.45640, NaTotal
                  dlogDve,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625
Total  dN/dlogDve (#/scc),0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,2.876e+3,1.709e+3,1.324e+3,8.507e+2,5.494e+2,3.766e+2,2.499e+2,2.047e+2,1.368e+2,6.614e+1,4.418e+1,2.903e+1,8.379e+0,1.581e+1,8.787e+0,1.419e+1,5.712e+0,7.072e+0,1.032e+1,1.439e+1,8.851e+0,6.397e+0,1.490e+1,1.652e+1,2.176e+1,2.914e+1,2.481e+1,2.842e+1,4.404e+1,5.875e+1,6.800e+1,6.840e+1,7.932e+1,1.045e+2,1.261e+2,1.554e+2,1.780e+2,2.223e+2,2.351e+2,2.786e+2,3.133e+2,3.507e+2,3.669e+2,4.104e+2,4.846e+2,5.149e+2,5.569e+2,5.864e+2,6.529e+2,7.350e+2,7.475e+2,7.856e+2,8.560e+2,8.932e+2,1.007e+3,1.223e+3,1.328e+3,1.519e+3,1.601e+3,1.662e+3,1.863e+3,2.088e+3,2.357e+3,2.923e+3,3.227e+3,3.758e+3,4.364e+3,4.938e+3,5.700e+3,6.523e+3,7.550e+3,8.741e+3,9.966e+3,1.115e+4,1.239e+4,1.360e+4,1.440e+4,1.473e+4,1.463e+4,1.433e+4,1.369e+4,1.273e+4,1.174e+4,1.073e+4,9.703e+3,8.697e+3,7.722e+3,6.914e+3,6.102e+3,5.290e+3,4.608e+3,4.021e+3,3.502e+3,2.949e+3,2.407e+3,1.977e+3,1.662e+3,1.337e+3,1.089e+3,8.618e+2,6.863e+2,5.313e+2,4.449e+2,3.576e+2,2.812e+2,2.203e+2,1.660e+2,1.196e+2,9.498e+1,7.423e+1,6.115e+1,4.511e+1,3.661e+1,2.560e+1,1.885e+1,1.617e+1,1.349e+1,1.020e+1,7.630e+0,7.295e+0,6.197e+0,6.044e+0,4.237e+0,2.883e+0,2.107e+0,1.818e+0,1.209e+0,9.201e-1,7.700e-1,5.153e-1,3.955e-1,3.038e-1,2.457e-1,2.056e-1,1.491e-1,1.047e-1,1.012e-1,9.847e-2,9.208e-2,8.582e-2,7.369e-2,6.262e-2,5.314e-2,4.508e-2,3.909e-2,3.404e-2,2.877e-2,2.414e-2,2.258e-2,2.178e-2,2.128e-2,2.088e-2,1.726e-2,1.341e-2,9.987e-3,7.319e-3,7.189e-3,8.031e-3,7.016e-3,5.447e-3,3.488e-3,2.022e-3,1.898e-3,2.322e-3,1.718e-3,4.760e-4,2.560e-4,6.711e-4,8.347e-4,8.348e-4,8.350e-4,8.351e-4,8.353e-4,8.354e-4,5.972e-4,1.813e-4,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,4.798e+3
Total  dN/dlogDve (#/cc ),0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,2.723e+3,1.618e+3,1.254e+3,8.054e+2,5.202e+2,3.565e+2,2.366e+2,1.938e+2,1.295e+2,6.262e+1,4.183e+1,2.748e+1,7.933e+0,1.497e+1,8.319e+0,1.344e+1,5.408e+0,6.696e+0,9.768e+0,1.362e+1,8.380e+0,6.056e+0,1.411e+1,1.564e+1,2.060e+1,2.759e+1,2.349e+1,2.690e+1,4.170e+1,5.562e+1,6.439e+1,6.476e+1,7.510e+1,9.892e+1,1.194e+2,1.471e+2,1.685e+2,2.104e+2,2.226e+2,2.638e+2,2.967e+2,3.320e+2,3.474e+2,3.885e+2,4.588e+2,4.875e+2,5.273e+2,5.552e+2,6.182e+2,6.959e+2,7.078e+2,7.438e+2,8.105e+2,8.457e+2,9.535e+2,1.158e+3,1.257e+3,1.438e+3,1.516e+3,1.573e+3,1.764e+3,1.977e+3,2.232e+3,2.767e+3,3.055e+3,3.558e+3,4.131e+3,4.675e+3,5.397e+3,6.176e+3,7.148e+3,8.276e+3,9.435e+3,1.055e+4,1.173e+4,1.288e+4,1.363e+4,1.395e+4,1.385e+4,1.357e+4,1.296e+4,1.205e+4,1.111e+4,1.016e+4,9.186e+3,8.234e+3,7.311e+3,6.546e+3,5.778e+3,5.008e+3,4.362e+3,3.807e+3,3.316e+3,2.792e+3,2.279e+3,1.872e+3,1.574e+3,1.265e+3,1.031e+3,8.159e+2,6.497e+2,5.030e+2,4.213e+2,3.386e+2,2.662e+2,2.086e+2,1.572e+2,1.133e+2,8.992e+1,7.028e+1,5.790e+1,4.271e+1,3.466e+1,2.423e+1,1.784e+1,1.531e+1,1.277e+1,9.657e+0,7.224e+0,6.907e+0,5.867e+0,5.723e+0,4.011e+0,2.729e+0,1.995e+0,1.721e+0,1.144e+0,8.712e-1,7.290e-1,4.879e-1,3.745e-1,2.876e-1,2.326e-1,1.947e-1,1.412e-1,9.914e-2,9.583e-2,9.323e-2,8.718e-2,8.125e-2,6.977e-2,5.929e-2,5.031e-2,4.268e-2,3.701e-2,3.223e-2,2.724e-2,2.286e-2,2.138e-2,2.062e-2,2.015e-2,1.977e-2,1.634e-2,1.269e-2,9.456e-3,6.929e-3,6.806e-3,7.604e-3,6.643e-3,5.157e-3,3.302e-3,1.914e-3,1.797e-3,2.199e-3,1.627e-3,4.507e-4,2.424e-4,6.354e-4,7.902e-4,7.904e-4,7.906e-4,7.907e-4,7.908e-4,7.910e-4,5.654e-4,1.716e-4,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,4.543e+3
