                 Dve (um),0.005523,0.005725,0.005935,0.006153,0.006378,0.006612,0.006854,0.007105,0.007365,0.007635,0.007915,0.008205,0.008505,0.008817,0.009140,0.009475,0.009822,0.010182,0.010554,0.010941,0.011342,0.011757,0.012188,0.012635,0.013097,0.013577,0.014075,0.014590,0.015125,0.015679,0.016253,0.016849,0.017466,0.018106,0.018769,0.019456,0.020169,0.020908,0.021674,0.022468,0.023291,0.024144,0.025029,0.025946,0.026896,0.027881,0.028903,0.029961,0.031059,0.032197,0.033376,0.034599,0.035866,0.037180,0.038542,0.039954,0.041418,0.042935,0.044508,0.046138,0.047829,0.049581,0.051397,0.053280,0.055232,0.057255,0.059352,0.061527,0.063780,0.066117,0.068539,0.071050,0.073653,0.076351,0.079148,0.082047,0.085053,0.088168,0.091398,0.094746,0.098217,0.101815,0.105545,0.109411,0.113419,0.117574,0.121881,0.126346,0.130975,0.135773,0.140746,0.145902,0.151247,0.156788,0.162531,0.168485,0.174658,0.181056,0.187688,0.194564,0.201691,0.209080,0.216739,0.224679,0.232910,0.241442,0.250287,0.259455,0.268960,0.278813,0.289026,0.299614,0.310590,0.321968,0.333762,0.345989,0.358664,0.371803,0.385423,0.399542,0.414178,0.429351,0.445079,0.461384,0.478286,0.495807,0.513970,0.532798,0.552316,0.572549,0.593523,0.615265,0.637804,0.661169,0.685390,0.710497,0.736525,0.763506,0.791476,0.820470,0.850526,0.881683,0.913982,0.947464,0.982172,1.018152,1.055450,1.094114,1.134194,1.175743,1.218814,1.263463,1.309747,1.357727,1.407465,1.459024,1.512473,1.567879,1.625315,1.684855,1.746576,1.810558,1.876884,1.945640,2.016915,2.090800,2.167392,2.246790,2.329097,2.414418,2.502865,2.594553,2.689599,2.788127,2.890264,2.996143,3.105900,3.219678,3.337625,3.459892,3.586638,3.718027,3.854229,3.995421,4.141785,4.293510,4.450794,4.613840,4.782858,4.958068,5.139697,5.327979,5.523158,5.725488,5.935229,6.152654,6.378044,6.611690,6.853896,7.104974,7.365250,7.635061,7.914755,8.204696,8.505258,8.816831,9.139817,9.474635,9.821719,10.18152,10.55450,10.94114,11.34194,11.75743,12.18814,12.63463,13.09747,13.57727,14.07465,14.59024,15.12473,15.67879,16.25315,16.84855,17.46576,18.10558,18.76884,19.45640, NaTotal
                  dlogDve,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625
Total  dN/dlogDve (#/scc),0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,2.627e+3,1.859e+3,1.187e+3,7.736e+2,5.353e+2,4.020e+2,2.898e+2,1.910e+2,9.893e+1,7.635e+1,6.236e+1,4.048e+1,4.351e+1,3.092e+1,1.112e+1,1.357e+1,1.293e+1,1.325e+1,1.027e+1,5.670e+0,3.158e+0,7.301e+0,9.907e+0,1.170e+1,1.048e+1,1.766e+1,3.305e+1,2.351e+1,3.535e+1,3.343e+1,3.318e+1,4.814e+1,6.836e+1,7.106e+1,8.411e+1,1.023e+2,1.153e+2,1.269e+2,1.500e+2,1.724e+2,1.964e+2,2.277e+2,2.560e+2,2.761e+2,3.055e+2,3.366e+2,3.683e+2,3.920e+2,4.142e+2,4.490e+2,4.640e+2,4.960e+2,5.447e+2,6.189e+2,6.633e+2,7.142e+2,7.393e+2,8.087e+2,8.241e+2,9.498e+2,1.190e+3,1.330e+3,1.503e+3,1.663e+3,1.887e+3,2.219e+3,2.557e+3,2.767e+3,3.156e+3,3.576e+3,4.291e+3,5.158e+3,6.099e+3,7.068e+3,8.189e+3,9.231e+3,1.001e+4,1.055e+4,1.109e+4,1.134e+4,1.155e+4,1.142e+4,1.077e+4,1.006e+4,9.293e+3,8.552e+3,7.894e+3,7.323e+3,6.919e+3,6.519e+3,5.915e+3,5.385e+3,4.829e+3,4.307e+3,3.832e+3,3.343e+3,2.940e+3,2.628e+3,2.251e+3,1.958e+3,1.700e+3,1.463e+3,1.245e+3,1.041e+3,8.602e+2,7.477e+2,6.053e+2,4.670e+2,3.766e+2,2.911e+2,2.448e+2,1.893e+2,1.282e+2,9.080e+1,8.065e+1,5.623e+1,3.485e+1,2.574e+1,1.907e+1,1.553e+1,1.152e+1,7.487e+0,5.696e+0,4.548e+0,3.446e+0,2.310e+0,1.633e+0,1.202e+0,9.292e-1,6.693e-1,4.732e-1,3.530e-1,2.644e-1,1.822e-1,1.264e-1,9.126e-2,8.443e-2,7.838e-2,6.853e-2,5.964e-2,5.430e-2,4.972e-2,4.191e-2,3.487e-2,3.547e-2,3.751e-2,2.801e-2,1.928e-2,1.644e-2,1.490e-2,1.075e-2,7.199e-3,7.016e-3,7.839e-3,7.133e-3,5.980e-3,5.375e-3,4.982e-3,4.573e-3,4.179e-3,3.429e-3,2.661e-3,2.137e-3,1.748e-3,1.306e-3,9.261e-4,8.118e-4,8.120e-4,5.672e-4,1.633e-4,1.664e-4,1.695e-4,1.727e-4,1.759e-4,1.792e-4,1.825e-4,1.860e-4,1.894e-4,1.930e-4,1.966e-4,2.003e-4,2.040e-4,2.079e-4,2.118e-4,2.157e-4,6.215e-4,6.014e-4,1.955e-4,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,4.090e+3
Total  dN/dlogDve (#/cc ),0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,2.484e+3,1.758e+3,1.122e+3,7.314e+2,5.061e+2,3.800e+2,2.740e+2,1.805e+2,9.353e+1,7.218e+1,5.896e+1,3.827e+1,4.113e+1,2.923e+1,1.051e+1,1.282e+1,1.222e+1,1.253e+1,9.711e+0,5.360e+0,2.985e+0,6.902e+0,9.365e+0,1.107e+1,9.907e+0,1.670e+1,3.124e+1,2.223e+1,3.342e+1,3.160e+1,3.137e+1,4.551e+1,6.462e+1,6.718e+1,7.951e+1,9.670e+1,1.090e+2,1.200e+2,1.418e+2,1.630e+2,1.857e+2,2.153e+2,2.420e+2,2.610e+2,2.888e+2,3.182e+2,3.481e+2,3.706e+2,3.916e+2,4.244e+2,4.386e+2,4.689e+2,5.150e+2,5.851e+2,6.271e+2,6.752e+2,6.989e+2,7.646e+2,7.791e+2,8.979e+2,1.125e+3,1.257e+3,1.421e+3,1.572e+3,1.784e+3,2.098e+3,2.417e+3,2.616e+3,2.984e+3,3.380e+3,4.057e+3,4.876e+3,5.766e+3,6.682e+3,7.741e+3,8.727e+3,9.466e+3,9.976e+3,1.049e+4,1.072e+4,1.092e+4,1.079e+4,1.018e+4,9.509e+3,8.785e+3,8.085e+3,7.463e+3,6.922e+3,6.541e+3,6.163e+3,5.592e+3,5.091e+3,4.565e+3,4.071e+3,3.623e+3,3.160e+3,2.779e+3,2.485e+3,2.128e+3,1.851e+3,1.607e+3,1.383e+3,1.177e+3,9.846e+2,8.132e+2,7.068e+2,5.722e+2,4.415e+2,3.560e+2,2.752e+2,2.314e+2,1.789e+2,1.212e+2,8.584e+1,7.624e+1,5.315e+1,3.295e+1,2.433e+1,1.803e+1,1.468e+1,1.090e+1,7.078e+0,5.385e+0,4.300e+0,3.258e+0,2.184e+0,1.544e+0,1.136e+0,8.785e-1,6.327e-1,4.474e-1,3.337e-1,2.499e-1,1.723e-1,1.195e-1,8.628e-2,7.981e-2,7.409e-2,6.479e-2,5.638e-2,5.133e-2,4.700e-2,3.962e-2,3.297e-2,3.354e-2,3.546e-2,2.648e-2,1.822e-2,1.555e-2,1.409e-2,1.016e-2,6.806e-3,6.633e-3,7.410e-3,6.743e-3,5.654e-3,5.082e-3,4.710e-3,4.323e-3,3.950e-3,3.241e-3,2.516e-3,2.020e-3,1.652e-3,1.235e-3,8.755e-4,7.675e-4,7.676e-4,5.362e-4,1.544e-4,1.573e-4,1.602e-4,1.632e-4,1.663e-4,1.694e-4,1.726e-4,1.758e-4,1.791e-4,1.824e-4,1.859e-4,1.893e-4,1.929e-4,1.965e-4,2.002e-4,2.039e-4,5.875e-4,5.685e-4,1.848e-4,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,3.867e+3
