                 Dve (um),0.005523,0.005725,0.005935,0.006153,0.006378,0.006612,0.006854,0.007105,0.007365,0.007635,0.007915,0.008205,0.008505,0.008817,0.009140,0.009475,0.009822,0.010182,0.010554,0.010941,0.011342,0.011757,0.012188,0.012635,0.013097,0.013577,0.014075,0.014590,0.015125,0.015679,0.016253,0.016849,0.017466,0.018106,0.018769,0.019456,0.020169,0.020908,0.021674,0.022468,0.023291,0.024144,0.025029,0.025946,0.026896,0.027881,0.028903,0.029961,0.031059,0.032197,0.033376,0.034599,0.035866,0.037180,0.038542,0.039954,0.041418,0.042935,0.044508,0.046138,0.047829,0.049581,0.051397,0.053280,0.055232,0.057255,0.059352,0.061527,0.063780,0.066117,0.068539,0.071050,0.073653,0.076351,0.079148,0.082047,0.085053,0.088168,0.091398,0.094746,0.098217,0.101815,0.105545,0.109411,0.113419,0.117574,0.121881,0.126346,0.130975,0.135773,0.140746,0.145902,0.151247,0.156788,0.162531,0.168485,0.174658,0.181056,0.187688,0.194564,0.201691,0.209080,0.216739,0.224679,0.232910,0.241442,0.250287,0.259455,0.268960,0.278813,0.289026,0.299614,0.310590,0.321968,0.333762,0.345989,0.358664,0.371803,0.385423,0.399542,0.414178,0.429351,0.445079,0.461384,0.478286,0.495807,0.513970,0.532798,0.552316,0.572549,0.593523,0.615265,0.637804,0.661169,0.685390,0.710497,0.736525,0.763506,0.791476,0.820470,0.850526,0.881683,0.913982,0.947464,0.982172,1.018152,1.055450,1.094114,1.134194,1.175743,1.218814,1.263463,1.309747,1.357727,1.407465,1.459024,1.512473,1.567879,1.625315,1.684855,1.746576,1.810558,1.876884,1.945640,2.016915,2.090800,2.167392,2.246790,2.329097,2.414418,2.502865,2.594553,2.689599,2.788127,2.890264,2.996143,3.105900,3.219678,3.337625,3.459892,3.586638,3.718027,3.854229,3.995421,4.141785,4.293510,4.450794,4.613840,4.782858,4.958068,5.139697,5.327979,5.523158,5.725488,5.935229,6.152654,6.378044,6.611690,6.853896,7.104974,7.365250,7.635061,7.914755,8.204696,8.505258,8.816831,9.139817,9.474635,9.821719,10.18152,10.55450,10.94114,11.34194,11.75743,12.18814,12.63463,13.09747,13.57727,14.07465,14.59024,15.12473,15.67879,16.25315,16.84855,17.46576,18.10558,18.76884,19.45640, NaTotal
                  dlogDve,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625
Total  dN/dlogDve (#/scc),0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,3.868e+4,2.811e+4,2.079e+4,1.474e+4,1.080e+4,7.529e+3,5.414e+3,4.683e+3,3.521e+3,2.805e+3,2.456e+3,2.136e+3,1.648e+3,1.338e+3,9.203e+2,7.585e+2,7.293e+2,5.903e+2,4.057e+2,3.352e+2,2.808e+2,3.178e+2,3.427e+2,2.614e+2,2.455e+2,1.393e+2,1.058e+2,1.646e+2,1.312e+2,1.014e+2,1.328e+2,1.849e+2,2.440e+2,2.368e+2,2.295e+2,2.058e+2,2.099e+2,2.219e+2,2.279e+2,2.432e+2,3.429e+2,3.123e+2,2.821e+2,2.900e+2,3.634e+2,3.438e+2,4.143e+2,4.395e+2,5.407e+2,6.065e+2,6.419e+2,6.405e+2,6.427e+2,7.130e+2,7.538e+2,7.249e+2,7.681e+2,7.487e+2,7.152e+2,8.044e+2,8.286e+2,8.432e+2,8.872e+2,8.599e+2,9.435e+2,8.609e+2,8.858e+2,1.004e+3,1.120e+3,1.153e+3,1.136e+3,1.150e+3,1.115e+3,1.226e+3,1.231e+3,1.252e+3,1.314e+3,1.317e+3,1.398e+3,1.488e+3,1.832e+3,1.913e+3,1.823e+3,2.044e+3,2.547e+3,2.923e+3,3.356e+3,3.870e+3,4.475e+3,5.178e+3,5.828e+3,6.162e+3,6.582e+3,7.061e+3,7.484e+3,7.605e+3,7.308e+3,6.767e+3,6.168e+3,5.543e+3,4.924e+3,4.291e+3,3.713e+3,3.317e+3,2.877e+3,2.461e+3,2.261e+3,2.010e+3,1.663e+3,1.404e+3,1.151e+3,9.410e+2,7.722e+2,5.964e+2,4.508e+2,3.286e+2,2.343e+2,1.690e+2,1.368e+2,1.240e+2,1.061e+2,7.355e+1,5.089e+1,3.554e+1,2.494e+1,1.814e+1,1.227e+1,7.492e+0,5.715e+0,3.661e+0,2.327e+0,1.700e+0,1.074e+0,7.769e-1,5.525e-1,3.981e-1,3.286e-1,2.764e-1,2.227e-1,1.777e-1,1.443e-1,1.177e-1,9.825e-2,8.263e-2,7.413e-2,6.832e-2,6.653e-2,6.656e-2,5.365e-2,3.817e-2,3.502e-2,3.805e-2,3.006e-2,1.876e-2,1.183e-2,7.526e-3,6.075e-3,6.077e-3,6.079e-3,6.081e-3,4.630e-3,1.616e-3,1.346e-3,1.121e-3,9.330e-4,7.768e-4,6.467e-4,2.161e-3,2.423e-3,9.087e-4,7.840e-4,6.764e-4,5.836e-4,2.100e-3,2.489e-3,9.711e-4,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,4.943e+3
Total  dN/dlogDve (#/cc ),0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,3.678e+4,2.673e+4,1.977e+4,1.402e+4,1.027e+4,7.159e+3,5.149e+3,4.453e+3,3.348e+3,2.667e+3,2.336e+3,2.031e+3,1.567e+3,1.272e+3,8.751e+2,7.212e+2,6.934e+2,5.613e+2,3.858e+2,3.187e+2,2.670e+2,3.021e+2,3.259e+2,2.486e+2,2.334e+2,1.324e+2,1.006e+2,1.565e+2,1.247e+2,9.640e+1,1.263e+2,1.758e+2,2.320e+2,2.251e+2,2.182e+2,1.957e+2,1.996e+2,2.110e+2,2.167e+2,2.313e+2,3.261e+2,2.970e+2,2.682e+2,2.758e+2,3.455e+2,3.269e+2,3.939e+2,4.179e+2,5.142e+2,5.768e+2,6.104e+2,6.091e+2,6.112e+2,6.779e+2,7.168e+2,6.893e+2,7.304e+2,7.119e+2,6.801e+2,7.649e+2,7.879e+2,8.017e+2,8.436e+2,8.176e+2,8.972e+2,8.186e+2,8.422e+2,9.545e+2,1.065e+3,1.096e+3,1.080e+3,1.093e+3,1.061e+3,1.166e+3,1.171e+3,1.191e+3,1.249e+3,1.252e+3,1.329e+3,1.415e+3,1.742e+3,1.819e+3,1.734e+3,1.943e+3,2.422e+3,2.779e+3,3.191e+3,3.680e+3,4.256e+3,4.923e+3,5.541e+3,5.859e+3,6.258e+3,6.714e+3,7.117e+3,7.231e+3,6.949e+3,6.435e+3,5.865e+3,5.271e+3,4.682e+3,4.080e+3,3.531e+3,3.154e+3,2.736e+3,2.340e+3,2.150e+3,1.911e+3,1.581e+3,1.335e+3,1.095e+3,8.947e+2,7.343e+2,5.671e+2,4.287e+2,3.124e+2,2.228e+2,1.607e+2,1.301e+2,1.179e+2,1.009e+2,6.994e+1,4.839e+1,3.379e+1,2.371e+1,1.725e+1,1.166e+1,7.124e+0,5.434e+0,3.481e+0,2.213e+0,1.616e+0,1.021e+0,7.387e-1,5.254e-1,3.786e-1,3.124e-1,2.628e-1,2.117e-1,1.689e-1,1.372e-1,1.120e-1,9.342e-2,7.857e-2,7.049e-2,6.497e-2,6.326e-2,6.329e-2,5.101e-2,3.629e-2,3.330e-2,3.618e-2,2.859e-2,1.783e-2,1.125e-2,7.157e-3,5.776e-3,5.779e-3,5.781e-3,5.783e-3,4.403e-3,1.537e-3,1.280e-3,1.066e-3,8.871e-4,7.386e-4,6.150e-4,2.055e-3,2.304e-3,8.640e-4,7.455e-4,6.432e-4,5.550e-4,1.997e-3,2.367e-3,9.234e-4,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,4.700e+3
