                 Dve (um),0.005523,0.005725,0.005935,0.006153,0.006378,0.006612,0.006854,0.007105,0.007365,0.007635,0.007915,0.008205,0.008505,0.008817,0.009140,0.009475,0.009822,0.010182,0.010554,0.010941,0.011342,0.011757,0.012188,0.012635,0.013097,0.013577,0.014075,0.014590,0.015125,0.015679,0.016253,0.016849,0.017466,0.018106,0.018769,0.019456,0.020169,0.020908,0.021674,0.022468,0.023291,0.024144,0.025029,0.025946,0.026896,0.027881,0.028903,0.029961,0.031059,0.032197,0.033376,0.034599,0.035866,0.037180,0.038542,0.039954,0.041418,0.042935,0.044508,0.046138,0.047829,0.049581,0.051397,0.053280,0.055232,0.057255,0.059352,0.061527,0.063780,0.066117,0.068539,0.071050,0.073653,0.076351,0.079148,0.082047,0.085053,0.088168,0.091398,0.094746,0.098217,0.101815,0.105545,0.109411,0.113419,0.117574,0.121881,0.126346,0.130975,0.135773,0.140746,0.145902,0.151247,0.156788,0.162531,0.168485,0.174658,0.181056,0.187688,0.194564,0.201691,0.209080,0.216739,0.224679,0.232910,0.241442,0.250287,0.259455,0.268960,0.278813,0.289026,0.299614,0.310590,0.321968,0.333762,0.345989,0.358664,0.371803,0.385423,0.399542,0.414178,0.429351,0.445079,0.461384,0.478286,0.495807,0.513970,0.532798,0.552316,0.572549,0.593523,0.615265,0.637804,0.661169,0.685390,0.710497,0.736525,0.763506,0.791476,0.820470,0.850526,0.881683,0.913982,0.947464,0.982172,1.018152,1.055450,1.094114,1.134194,1.175743,1.218814,1.263463,1.309747,1.357727,1.407465,1.459024,1.512473,1.567879,1.625315,1.684855,1.746576,1.810558,1.876884,1.945640,2.016915,2.090800,2.167392,2.246790,2.329097,2.414418,2.502865,2.594553,2.689599,2.788127,2.890264,2.996143,3.105900,3.219678,3.337625,3.459892,3.586638,3.718027,3.854229,3.995421,4.141785,4.293510,4.450794,4.613840,4.782858,4.958068,5.139697,5.327979,5.523158,5.725488,5.935229,6.152654,6.378044,6.611690,6.853896,7.104974,7.365250,7.635061,7.914755,8.204696,8.505258,8.816831,9.139817,9.474635,9.821719,10.18152,10.55450,10.94114,11.34194,11.75743,12.18814,12.63463,13.09747,13.57727,14.07465,14.59024,15.12473,15.67879,16.25315,16.84855,17.46576,18.10558,18.76884,19.45640, NaTotal
                  dlogDve,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625
Total  dN/dlogDve (#/scc),0.000e+0,3.910e+3,1.270e+3,5.181e+2,3.854e+2,2.856e+2,4.199e+4,1.946e+4,5.765e+3,4.155e+3,3.063e+3,2.072e+3,1.611e+3,1.117e+3,8.132e+2,5.881e+2,4.436e+2,3.212e+2,2.664e+2,1.933e+2,1.243e+2,9.481e+1,7.126e+1,5.883e+1,5.745e+1,6.568e+1,5.812e+1,6.303e+1,8.565e+1,8.817e+1,8.745e+1,9.498e+1,9.232e+1,1.040e+2,1.262e+2,1.254e+2,1.361e+2,1.464e+2,1.720e+2,1.785e+2,2.088e+2,2.486e+2,2.507e+2,2.719e+2,3.215e+2,3.450e+2,3.955e+2,4.496e+2,4.924e+2,5.538e+2,6.292e+2,6.696e+2,7.149e+2,7.564e+2,8.426e+2,9.615e+2,1.033e+3,1.078e+3,1.174e+3,1.269e+3,1.343e+3,1.406e+3,1.465e+3,1.559e+3,1.624e+3,1.658e+3,1.736e+3,1.879e+3,1.944e+3,1.975e+3,2.123e+3,2.257e+3,2.336e+3,2.441e+3,2.547e+3,2.771e+3,2.955e+3,3.004e+3,3.227e+3,3.349e+3,3.470e+3,3.497e+3,3.624e+3,3.734e+3,4.178e+3,4.464e+3,4.676e+3,5.201e+3,5.911e+3,6.821e+3,8.058e+3,9.325e+3,1.082e+4,1.264e+4,1.488e+4,1.736e+4,1.955e+4,2.170e+4,2.378e+4,2.540e+4,2.637e+4,2.631e+4,2.525e+4,2.366e+4,2.206e+4,2.027e+4,1.831e+4,1.592e+4,1.394e+4,1.259e+4,1.122e+4,1.002e+4,8.968e+3,8.108e+3,7.326e+3,6.573e+3,6.119e+3,6.130e+3,5.666e+3,5.073e+3,4.571e+3,4.196e+3,3.857e+3,3.508e+3,3.176e+3,2.963e+3,2.647e+3,1.938e+3,1.433e+3,1.066e+3,8.032e+2,5.981e+2,4.524e+2,3.632e+2,2.841e+2,2.230e+2,1.724e+2,1.299e+2,9.776e+1,7.341e+1,5.395e+1,3.931e+1,2.968e+1,2.224e+1,1.681e+1,1.270e+1,9.873e+0,7.802e+0,6.401e+0,5.401e+0,4.828e+0,4.465e+0,4.228e+0,4.074e+0,3.956e+0,3.887e+0,3.814e+0,3.743e+0,3.435e+0,3.003e+0,2.691e+0,2.546e+0,2.352e+0,2.026e+0,1.728e+0,1.661e+0,1.793e+0,1.830e+0,1.645e+0,1.416e+0,1.216e+0,1.108e+0,9.997e-1,8.171e-1,6.373e-1,5.334e-1,5.632e-1,6.501e-1,6.463e-1,5.315e-1,4.029e-1,3.643e-1,3.653e-1,3.066e-1,2.357e-1,2.116e-1,2.104e-1,1.927e-1,1.515e-1,1.198e-1,9.588e-2,7.365e-2,5.214e-2,3.920e-2,3.333e-2,2.704e-2,1.986e-2,1.430e-2,9.880e-3,7.535e-3,7.150e-3,5.846e-3,2.410e-3,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,1.044e+4
ATD03  dN/dlogDve (#/scc),0.000e+0,3.910e+3,1.270e+3,5.181e+2,3.854e+2,2.856e+2,1.877e+2,1.457e+2,1.319e+2,1.186e+2,1.073e+2,9.230e+1,5.927e+1,4.902e+1,5.807e+1,5.314e+1,4.696e+1,4.226e+1,3.917e+1,2.966e+1,2.954e+1,3.148e+1,2.872e+1,2.593e+1,3.535e+1,4.148e+1,3.843e+1,4.031e+1,4.632e+1,5.722e+1,5.105e+1,4.567e+1,4.554e+1,5.076e+1,5.926e+1,6.638e+1,6.845e+1,5.789e+1,5.979e+1,6.152e+1,6.141e+1,6.242e+1,6.228e+1,5.970e+1,6.374e+1,5.673e+1,5.714e+1,5.698e+1,5.355e+1,5.531e+1,5.558e+1,5.181e+1,5.225e+1,4.846e+1,4.242e+1,4.951e+1,4.444e+1,4.152e+1,3.863e+1,3.902e+1,3.573e+1,3.306e+1,2.813e+1,2.853e+1,3.026e+1,2.608e+1,1.958e+1,1.591e+1,1.373e+1,1.343e+1,1.743e+1,2.789e+1,2.632e+1,2.516e+1,3.234e+1,3.935e+1,5.481e+1,8.941e+1,1.128e+2,1.178e+2,1.377e+2,1.352e+2,1.548e+2,1.941e+2,2.539e+2,2.167e+2,2.151e+2,1.876e+2,1.885e+2,2.001e+2,2.417e+2,2.727e+2,2.599e+2,3.066e+2,3.277e+2,3.191e+2,2.922e+2,3.344e+2,3.829e+2,4.764e+2,5.319e+2,5.746e+2,6.198e+2,5.466e+2,6.468e+2,6.898e+2,7.216e+2,7.541e+2,8.247e+2,9.903e+2,1.097e+3,1.130e+3,1.153e+3,1.223e+3,1.300e+3,1.326e+3,1.417e+3,1.802e+3,1.798e+3,1.764e+3,1.731e+3,1.727e+3,1.713e+3,1.640e+3,1.553e+3,1.509e+3,1.394e+3,8.777e+2,5.486e+2,3.465e+2,2.241e+2,1.450e+2,1.004e+2,8.875e+1,7.817e+1,6.627e+1,5.581e+1,4.479e+1,3.553e+1,2.710e+1,2.044e+1,1.517e+1,1.120e+1,7.934e+0,5.525e+0,3.775e+0,2.557e+0,1.747e+0,1.199e+0,8.722e-1,6.570e-1,5.322e-1,4.522e-1,4.160e-1,4.050e-1,4.356e-1,5.066e-1,6.033e-1,7.333e-1,8.426e-1,9.177e-1,1.059e+0,1.296e+0,1.380e+0,1.263e+0,1.268e+0,1.416e+0,1.418e+0,1.239e+0,1.063e+0,8.898e-1,7.838e-1,7.400e-1,6.611e-1,5.454e-1,4.989e-1,5.337e-1,5.468e-1,5.235e-1,4.570e-1,3.432e-1,2.881e-1,2.922e-1,2.778e-1,2.357e-1,2.116e-1,2.104e-1,1.927e-1,1.515e-1,1.198e-1,9.588e-2,7.365e-2,5.214e-2,3.920e-2,3.333e-2,2.704e-2,1.986e-2,1.430e-2,9.880e-3,7.535e-3,7.150e-3,5.846e-3,2.410e-3,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,7.863e+2
NaCl   dN/dlogDve (#/scc),0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,4.181e+4,1.931e+4,5.633e+3,4.036e+3,2.956e+3,1.980e+3,1.552e+3,1.068e+3,7.551e+2,5.349e+2,3.967e+2,2.790e+2,2.273e+2,1.636e+2,9.471e+1,6.333e+1,4.253e+1,3.291e+1,2.210e+1,2.421e+1,1.969e+1,2.271e+1,3.933e+1,3.095e+1,3.640e+1,4.931e+1,4.679e+1,5.324e+1,6.698e+1,5.902e+1,6.762e+1,8.848e+1,1.122e+2,1.170e+2,1.474e+2,1.861e+2,1.884e+2,2.122e+2,2.577e+2,2.883e+2,3.384e+2,3.926e+2,4.388e+2,4.985e+2,5.736e+2,6.178e+2,6.627e+2,7.079e+2,8.002e+2,9.120e+2,9.884e+2,1.036e+3,1.135e+3,1.230e+3,1.307e+3,1.373e+3,1.437e+3,1.530e+3,1.593e+3,1.632e+3,1.716e+3,1.864e+3,1.930e+3,1.962e+3,2.106e+3,2.229e+3,2.309e+3,2.416e+3,2.514e+3,2.731e+3,2.900e+3,2.915e+3,3.114e+3,3.231e+3,3.332e+3,3.362e+3,3.469e+3,3.540e+3,3.924e+3,4.247e+3,4.461e+3,5.014e+3,5.723e+3,6.621e+3,7.816e+3,9.053e+3,1.056e+4,1.234e+4,1.455e+4,1.704e+4,1.926e+4,2.136e+4,2.340e+4,2.493e+4,2.584e+4,2.574e+4,2.463e+4,2.312e+4,2.141e+4,1.958e+4,1.759e+4,1.516e+4,1.312e+4,1.160e+4,1.012e+4,8.889e+3,7.815e+3,6.886e+3,6.026e+3,5.248e+3,4.703e+3,4.328e+3,3.868e+3,3.310e+3,2.840e+3,2.469e+3,2.144e+3,1.868e+3,1.624e+3,1.454e+3,1.253e+3,1.061e+3,8.847e+2,7.192e+2,5.791e+2,4.532e+2,3.520e+2,2.745e+2,2.059e+2,1.567e+2,1.166e+2,8.510e+1,6.223e+1,4.631e+1,3.351e+1,2.413e+1,1.848e+1,1.431e+1,1.128e+1,8.930e+0,7.316e+0,6.055e+0,5.202e+0,4.529e+0,4.171e+0,3.932e+0,3.776e+0,3.658e+0,3.551e+0,3.451e+0,3.307e+0,3.140e+0,2.702e+0,2.161e+0,1.773e+0,1.487e+0,1.056e+0,6.459e-1,4.648e-1,3.931e-1,3.766e-1,4.124e-1,4.062e-1,3.539e-1,3.267e-1,3.242e-1,2.597e-1,1.560e-1,9.197e-2,3.450e-2,2.950e-2,1.033e-1,1.227e-1,7.455e-2,5.969e-2,7.624e-2,7.318e-2,2.882e-2,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,9.656e+3
Total  dN/dlogDve (#/cc ),0.000e+0,3.933e+3,1.277e+3,5.210e+2,3.876e+2,2.872e+2,4.223e+4,1.957e+4,5.797e+3,4.178e+3,3.081e+3,2.084e+3,1.620e+3,1.123e+3,8.178e+2,5.914e+2,4.461e+2,3.231e+2,2.679e+2,1.944e+2,1.250e+2,9.535e+1,7.166e+1,5.916e+1,5.778e+1,6.605e+1,5.844e+1,6.339e+1,8.614e+1,8.867e+1,8.794e+1,9.552e+1,9.284e+1,1.046e+2,1.270e+2,1.261e+2,1.368e+2,1.472e+2,1.729e+2,1.795e+2,2.100e+2,2.500e+2,2.521e+2,2.735e+2,3.233e+2,3.470e+2,3.978e+2,4.521e+2,4.951e+2,5.569e+2,6.328e+2,6.734e+2,7.190e+2,7.607e+2,8.474e+2,9.669e+2,1.039e+3,1.084e+3,1.181e+3,1.276e+3,1.351e+3,1.414e+3,1.473e+3,1.567e+3,1.633e+3,1.668e+3,1.746e+3,1.890e+3,1.955e+3,1.986e+3,2.135e+3,2.269e+3,2.349e+3,2.455e+3,2.561e+3,2.786e+3,2.971e+3,3.021e+3,3.245e+3,3.368e+3,3.489e+3,3.517e+3,3.644e+3,3.755e+3,4.202e+3,4.489e+3,4.702e+3,5.231e+3,5.945e+3,6.860e+3,8.103e+3,9.378e+3,1.089e+4,1.272e+4,1.496e+4,1.745e+4,1.966e+4,2.182e+4,2.392e+4,2.555e+4,2.652e+4,2.646e+4,2.539e+4,2.380e+4,2.218e+4,2.039e+4,1.841e+4,1.601e+4,1.402e+4,1.266e+4,1.128e+4,1.008e+4,9.018e+3,8.154e+3,7.367e+3,6.611e+3,6.154e+3,6.165e+3,5.698e+3,5.102e+3,4.597e+3,4.219e+3,3.879e+3,3.528e+3,3.194e+3,2.980e+3,2.662e+3,1.949e+3,1.441e+3,1.072e+3,8.077e+2,6.015e+2,4.550e+2,3.653e+2,2.857e+2,2.242e+2,1.734e+2,1.306e+2,9.831e+1,7.382e+1,5.425e+1,3.953e+1,2.985e+1,2.237e+1,1.690e+1,1.278e+1,9.929e+0,7.846e+0,6.437e+0,5.431e+0,4.855e+0,4.490e+0,4.252e+0,4.097e+0,3.978e+0,3.909e+0,3.835e+0,3.765e+0,3.454e+0,3.020e+0,2.706e+0,2.560e+0,2.366e+0,2.037e+0,1.738e+0,1.670e+0,1.803e+0,1.840e+0,1.654e+0,1.424e+0,1.223e+0,1.114e+0,1.005e+0,8.218e-1,6.409e-1,5.364e-1,5.664e-1,6.538e-1,6.499e-1,5.345e-1,4.052e-1,3.664e-1,3.674e-1,3.083e-1,2.370e-1,2.128e-1,2.116e-1,1.938e-1,1.524e-1,1.205e-1,9.643e-2,7.407e-2,5.244e-2,3.942e-2,3.352e-2,2.719e-2,1.997e-2,1.438e-2,9.936e-3,7.577e-3,7.190e-3,5.879e-3,2.424e-3,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,1.050e+4
ATD03  dN/dlogDve (#/cc ),0.000e+0,3.933e+3,1.277e+3,5.210e+2,3.876e+2,2.872e+2,1.887e+2,1.465e+2,1.327e+2,1.193e+2,1.079e+2,9.283e+1,5.961e+1,4.929e+1,5.840e+1,5.344e+1,4.723e+1,4.249e+1,3.939e+1,2.983e+1,2.971e+1,3.166e+1,2.889e+1,2.607e+1,3.555e+1,4.171e+1,3.864e+1,4.054e+1,4.658e+1,5.754e+1,5.134e+1,4.593e+1,4.579e+1,5.105e+1,5.959e+1,6.676e+1,6.884e+1,5.822e+1,6.013e+1,6.187e+1,6.176e+1,6.278e+1,6.263e+1,6.004e+1,6.410e+1,5.705e+1,5.747e+1,5.731e+1,5.386e+1,5.563e+1,5.589e+1,5.210e+1,5.254e+1,4.873e+1,4.266e+1,4.979e+1,4.469e+1,4.175e+1,3.885e+1,3.924e+1,3.593e+1,3.324e+1,2.829e+1,2.869e+1,3.043e+1,2.623e+1,1.969e+1,1.600e+1,1.380e+1,1.351e+1,1.753e+1,2.805e+1,2.647e+1,2.530e+1,3.252e+1,3.958e+1,5.512e+1,8.991e+1,1.134e+2,1.185e+2,1.385e+2,1.360e+2,1.557e+2,1.952e+2,2.554e+2,2.179e+2,2.163e+2,1.887e+2,1.896e+2,2.012e+2,2.431e+2,2.742e+2,2.614e+2,3.083e+2,3.296e+2,3.209e+2,2.938e+2,3.363e+2,3.850e+2,4.790e+2,5.349e+2,5.778e+2,6.233e+2,5.497e+2,6.505e+2,6.937e+2,7.257e+2,7.584e+2,8.293e+2,9.959e+2,1.103e+3,1.136e+3,1.159e+3,1.229e+3,1.308e+3,1.333e+3,1.425e+3,1.812e+3,1.808e+3,1.774e+3,1.741e+3,1.737e+3,1.723e+3,1.649e+3,1.561e+3,1.518e+3,1.402e+3,8.827e+2,5.517e+2,3.484e+2,2.253e+2,1.458e+2,1.010e+2,8.925e+1,7.861e+1,6.664e+1,5.613e+1,4.504e+1,3.573e+1,2.726e+1,2.055e+1,1.526e+1,1.127e+1,7.978e+0,5.556e+0,3.796e+0,2.571e+0,1.757e+0,1.206e+0,8.771e-1,6.608e-1,5.352e-1,4.547e-1,4.183e-1,4.073e-1,4.380e-1,5.095e-1,6.067e-1,7.375e-1,8.474e-1,9.229e-1,1.065e+0,1.303e+0,1.388e+0,1.270e+0,1.275e+0,1.424e+0,1.426e+0,1.246e+0,1.069e+0,8.948e-1,7.883e-1,7.442e-1,6.648e-1,5.484e-1,5.017e-1,5.367e-1,5.499e-1,5.265e-1,4.596e-1,3.451e-1,2.897e-1,2.938e-1,2.793e-1,2.370e-1,2.128e-1,2.116e-1,1.938e-1,1.524e-1,1.205e-1,9.643e-2,7.407e-2,5.244e-2,3.942e-2,3.352e-2,2.719e-2,1.997e-2,1.438e-2,9.936e-3,7.577e-3,7.190e-3,5.879e-3,2.424e-3,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,7.907e+2
NaCl   dN/dlogDve (#/cc ),0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,4.204e+4,1.942e+4,5.665e+3,4.059e+3,2.973e+3,1.991e+3,1.561e+3,1.074e+3,7.594e+2,5.379e+2,3.989e+2,2.806e+2,2.285e+2,1.645e+2,9.525e+1,6.369e+1,4.277e+1,3.309e+1,2.222e+1,2.434e+1,1.980e+1,2.284e+1,3.956e+1,3.112e+1,3.660e+1,4.959e+1,4.705e+1,5.354e+1,6.736e+1,5.935e+1,6.800e+1,8.898e+1,1.128e+2,1.177e+2,1.482e+2,1.872e+2,1.895e+2,2.134e+2,2.592e+2,2.899e+2,3.403e+2,3.948e+2,4.413e+2,5.013e+2,5.769e+2,6.213e+2,6.664e+2,7.119e+2,8.047e+2,9.171e+2,9.939e+2,1.042e+3,1.142e+3,1.237e+3,1.315e+3,1.381e+3,1.445e+3,1.539e+3,1.602e+3,1.642e+3,1.726e+3,1.874e+3,1.941e+3,1.973e+3,2.118e+3,2.241e+3,2.322e+3,2.430e+3,2.529e+3,2.747e+3,2.916e+3,2.931e+3,3.131e+3,3.249e+3,3.351e+3,3.381e+3,3.489e+3,3.560e+3,3.946e+3,4.271e+3,4.486e+3,5.042e+3,5.755e+3,6.659e+3,7.860e+3,9.104e+3,1.062e+4,1.241e+4,1.463e+4,1.713e+4,1.937e+4,2.148e+4,2.353e+4,2.507e+4,2.598e+4,2.588e+4,2.477e+4,2.325e+4,2.153e+4,1.969e+4,1.769e+4,1.525e+4,1.319e+4,1.166e+4,1.018e+4,8.939e+3,7.859e+3,6.925e+3,6.060e+3,5.277e+3,4.729e+3,4.353e+3,3.890e+3,3.328e+3,2.856e+3,2.482e+3,2.156e+3,1.879e+3,1.633e+3,1.462e+3,1.260e+3,1.067e+3,8.897e+2,7.232e+2,5.824e+2,4.557e+2,3.540e+2,2.760e+2,2.071e+2,1.576e+2,1.173e+2,8.558e+1,6.258e+1,4.657e+1,3.370e+1,2.427e+1,1.858e+1,1.439e+1,1.134e+1,8.981e+0,7.358e+0,6.090e+0,5.231e+0,4.554e+0,4.194e+0,3.955e+0,3.797e+0,3.678e+0,3.571e+0,3.471e+0,3.326e+0,3.158e+0,2.717e+0,2.173e+0,1.783e+0,1.495e+0,1.062e+0,6.495e-1,4.674e-1,3.953e-1,3.787e-1,4.147e-1,4.085e-1,3.559e-1,3.285e-1,3.260e-1,2.611e-1,1.569e-1,9.249e-2,3.469e-2,2.967e-2,1.039e-1,1.234e-1,7.497e-2,6.003e-2,7.667e-2,7.359e-2,2.898e-2,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,0.000e+0,9.711e+3
