Time (Sec), Pressure (hPa), Tgw_mean (degC), Tgw_std (degC), Tww_mean (degC), Tww_std (degC), TDew (degC), TFrost (degC), CPC_Inters (#/cm3), CPC_TotBot (#/cm3), CPC_TotTop (#/cm3)
 -21,  983.132,   7.57,   0.98,   6.97,   0.54,   3.81,    NaN,   NaN, 5143.462700,   NaN
 -20,  982.968,   7.57,   0.97,   6.97,   0.54,   3.81,    NaN,   NaN, 5158.773481,   NaN
 -19,  982.968,   7.56,   0.97,   6.97,   0.54,   3.81,    NaN,   NaN, 5153.415831,   NaN
 -18,  983.099,   7.56,   0.97,   6.96,   0.54,   3.81,    NaN,   NaN, 5154.065640,   NaN
 -17,  983.034,   7.56,   0.97,   6.97,   0.54,   3.81,    NaN,   NaN, 5087.899059,   NaN
 -16,  983.132,   7.56,   0.96,   6.96,   0.54,   3.81,    NaN,   NaN, 5019.270998,   NaN
 -15,  982.968,   7.56,   0.97,   6.96,   0.55,   3.81,    NaN,   NaN, 5048.949503,   NaN
 -14,  982.771,   7.56,   0.97,   6.96,   0.55,   3.81,    NaN,   NaN, 5001.708836,   NaN
 -13,  982.738,   7.55,   0.97,   6.95,   0.54,   3.81,    NaN,   NaN, 5039.549012,   NaN
 -12,  982.837,   7.55,   0.96,   6.95,   0.54,   3.81,    NaN,   NaN, 5058.065637,   NaN
 -11,  983.001,   7.56,   0.97,   6.95,   0.54,   3.80,    NaN,   NaN, 5181.396898,   NaN
 -10,  983.066,   7.55,   0.97,   6.95,   0.54,   3.80,    NaN,   NaN, 5114.828458,   NaN
  -9,  982.804,   7.56,   0.97,   6.94,   0.54,   3.80,    NaN,   NaN, 5042.142960,   NaN
  -8,  982.705,   7.56,   0.97,   6.94,   0.54,   3.80,    NaN,   NaN, 5131.909919,   NaN
  -7,  982.902,   7.55,   0.98,   6.93,   0.55,   3.80,    NaN,   NaN, 5088.801858,   NaN
  -6,  982.902,   7.55,   0.98,   6.93,   0.55,   3.80,    NaN,   NaN, 5059.451322,   NaN
  -5,  982.673,   7.55,   0.99,   6.93,   0.55,   3.80,    NaN,   NaN, 5139.200823,   NaN
  -4,  982.771,   7.55,   0.99,   6.92,   0.56,   3.80,    NaN,   NaN, 5003.816379,   NaN
  -3,  982.771,   7.55,   0.99,   6.92,   0.56,   3.80,    NaN,   NaN, 5159.265205,   NaN
  -2,  982.804,   7.55,   0.99,   6.92,   0.56,   3.80,    NaN,   NaN, 5159.449189,   NaN
  -1,  982.640,   7.55,   0.99,   6.91,   0.56,   3.80,    NaN,   NaN, 5095.286921,   NaN
   0,  982.935,   7.55,   0.99,   6.90,   0.57,   3.80,    NaN,   NaN, 5094.903612,   NaN
   1,  982.443,   7.55,   1.00,   6.90,   0.57,   3.80,    NaN,   NaN, 5106.708401,   NaN
   2,  982.640,   7.55,   0.99,   6.90,   0.57,   3.80,    NaN,   NaN, 5085.328036,   NaN
   3,  982.738,   7.55,   0.99,   6.89,   0.57,   3.80,    NaN,   NaN, 5111.410433,   NaN
   4,  982.607,   7.55,   0.99,   6.89,   0.57,   3.80,    NaN,   NaN, 5117.270032,   NaN
   5,  982.377,   7.55,   0.99,   6.89,   0.57,   3.80,    NaN,   NaN, 5077.214727,   NaN
   6,  982.541,   7.55,   0.98,   6.89,   0.57,   3.80,    NaN,   NaN, 5161.014795,   NaN
   7,  982.541,   7.54,   0.98,   6.88,   0.57,   3.80,    NaN,   NaN, 5058.633976,   NaN
   8,  982.344,   7.55,   0.98,   6.89,   0.57,   3.80,    NaN,   NaN, 5107.783613,   NaN
   9,  982.508,   7.54,   0.97,   6.89,   0.57,   3.80,    NaN,   NaN, 5150.501922,   NaN
  10,  982.640,   7.54,   0.96,   6.88,   0.56,   3.80,    NaN,   NaN, 5047.191760,   NaN
  11,  982.476,   7.53,   0.96,   6.88,   0.56,   3.80,    NaN,   NaN, 5065.876946,   NaN
  12,  982.311,   7.53,   0.96,   6.87,   0.56,   3.80,    NaN,   NaN, 4988.098420,   NaN
  13,  982.344,   7.53,   0.95,   6.87,   0.56,   3.80,    NaN,   NaN, 5086.969994,   NaN
  14,  982.508,   7.51,   0.93,   6.87,   0.56,   3.80,    NaN,   NaN, 5088.134292,   NaN
  15,  982.410,   7.51,   0.94,   6.87,   0.56,   3.80,    NaN,   NaN, 4965.418950,   NaN
  16,  982.115,   7.51,   0.96,   6.86,   0.56,   3.80,    NaN,   NaN, 5147.866902,   NaN
  17,  982.476,   7.51,   0.96,   6.86,   0.56,   3.80,    NaN,   NaN, 5073.118383,   NaN
  18,  982.246,   7.51,   0.96,   6.85,   0.57,   3.80,    NaN,   NaN, 5119.519679,   NaN
  19,  982.279,   7.50,   0.96,   6.84,   0.57,   3.80,    NaN,   NaN, 5012.356235,   NaN
  20,  982.344,   7.50,   0.96,   6.84,   0.57,   3.80,    NaN,   NaN, 5079.613778,   NaN
  21,  982.410,   7.50,   0.96,   6.84,   0.57,   3.80,    NaN,   NaN, 5023.542601,   NaN
  22,  982.410,   7.49,   0.95,   6.82,   0.57,   3.80,    NaN,   NaN, 5157.124255,   NaN
  23,  982.213,   7.49,   0.95,   6.82,   0.57,   3.80,    NaN,   NaN, 5040.289192,   NaN
  24,  982.082,   7.48,   0.94,   6.81,   0.57,   3.80,    NaN,   NaN, 5016.288154,   NaN
  25,  982.279,   7.47,   0.94,   6.80,   0.57,   3.80,    NaN,   NaN, 5065.268028,   NaN
  26,  982.213,   7.47,   0.94,   6.79,   0.58,   3.80,    NaN,   NaN, 5083.329991,   NaN
  27,  982.213,   7.47,   0.94,   6.78,   0.58,   3.80,    NaN,   NaN, 5083.326217,   NaN
  28,  982.180,   7.47,   0.95,   6.77,   0.58,   3.80,    NaN,   NaN, 4991.584154,   NaN
  29,  982.049,   7.46,   0.96,   6.76,   0.58,   3.80,    NaN,   NaN, 5126.343562,   NaN
  30,  982.082,   7.46,   0.96,   6.75,   0.58,   3.80,    NaN,   NaN, 5126.647298,   NaN
  31,  982.147,   7.45,   0.97,   6.74,   0.58,   3.80,    NaN,   NaN, 5083.466376,   NaN
  32,  982.115,   7.46,   0.98,   6.73,   0.57,   3.80,    NaN,   NaN, 4994.926160,   NaN
  33,  982.049,   7.44,   0.98,   6.72,   0.57,   3.80,    NaN,   NaN, 5109.892052,   NaN
  34,  981.950,   7.45,   1.00,   6.72,   0.57,   3.80,    NaN,   NaN, 5172.074735,   NaN
  35,  982.016,   7.45,   1.00,   6.71,   0.57,   3.80,    NaN,   NaN, 5050.528573,   NaN
  36,  982.082,   7.44,   1.00,   6.70,   0.56,   3.80,    NaN,   NaN, 5059.384941,   NaN
  37,  981.852,   7.44,   0.98,   6.69,   0.56,   3.80,    NaN,   NaN, 5053.251150,   NaN
  38,  981.786,   7.43,   0.97,   6.68,   0.56,   3.80,    NaN,   NaN, 5078.327841,   NaN
  39,  982.016,   7.43,   0.97,   6.68,   0.56,   3.80,    NaN,   NaN, 5160.675910,   NaN
  40,  981.786,   7.42,   0.95,   6.68,   0.56,   3.80,    NaN,   NaN, 5129.535877,   NaN
  41,  981.852,   7.41,   0.94,   6.66,   0.55,   3.80,    NaN,   NaN, 5095.386401,   NaN
  42,  981.786,   7.39,   0.93,   6.65,   0.55,   3.80,    NaN,   NaN, 5080.437538,   NaN
  43,  981.589,   7.40,   0.93,   6.64,   0.55,   3.80,    NaN,   NaN, 5005.456743,   NaN
  44,  981.983,   7.39,   0.93,   6.63,   0.54,   3.79,    NaN,   NaN, 5007.643124,   NaN
  45,  981.819,   7.39,   0.93,   6.62,   0.55,   3.79,    NaN,   NaN, 4976.529450,   NaN
  46,  981.786,   7.39,   0.94,   6.61,   0.54,   3.79,    NaN,   NaN, 5050.506728,   NaN
  47,  981.753,   7.39,   0.95,   6.59,   0.54,   3.78,    NaN,   NaN, 5050.368152,   NaN
  48,  981.589,   7.40,   0.96,   6.58,   0.54,   3.78,    NaN,   NaN, 5042.930681,   NaN
  49,  981.819,   7.39,   0.96,   6.56,   0.54,   3.78,    NaN,   NaN, 5038.433353,   NaN
  50,  981.556,   7.39,   0.96,   6.55,   0.54,   3.78,    NaN,   NaN, 5072.926901,   NaN
  51,  981.458,   7.40,   0.97,   6.54,   0.54,   3.78,    NaN,   NaN, 5047.973882,   NaN
  52,  981.556,   7.39,   0.97,   6.52,   0.54,   3.78,    NaN,   NaN, 5106.621111,   NaN
  53,  981.688,   7.39,   0.97,   6.51,   0.54,   3.78,    NaN,   NaN, 5061.689802,   NaN
  54,  981.392,   7.38,   0.96,   6.49,   0.54,   3.78,    NaN,   NaN, 5087.314197,   NaN
  55,  981.589,   7.37,   0.95,   6.48,   0.54,   3.78,    NaN,   NaN, 5165.629615,   NaN
  56,  981.294,   7.38,   0.97,   6.47,   0.54,   3.78,    NaN,   NaN, 5022.657168,   NaN
  57,  981.425,   7.38,   0.97,   6.47,   0.54,   3.78,    NaN,   NaN, 5038.724259,   NaN
  58,  981.392,   7.38,   0.98,   6.45,   0.54,   3.78,    NaN,   NaN, 5086.577899,   NaN
  59,  980.966,   7.38,   0.97,   6.44,   0.54,   3.78,    NaN,   NaN, 5005.428296,   NaN
  60,  981.294,   7.37,   0.96,   6.43,   0.54,   3.78,    NaN,   NaN, 4971.172290,   NaN
  61,  981.228,   7.35,   0.95,   6.41,   0.54,   3.78,    NaN,   NaN, 5020.025329,   NaN
  62,  981.294,   7.35,   0.94,   6.41,   0.54,   3.79,    NaN,   NaN, 5039.670894,   NaN
  63,  981.130,   7.34,   0.94,   6.40,   0.53,   3.79,    NaN,   NaN, 5039.021833,   NaN
  64,  981.195,   7.34,   0.93,   6.39,   0.53,   3.79,    NaN,   NaN, 5075.986395,   NaN
  65,  981.064,   7.34,   0.94,   6.38,   0.53,   3.79,    NaN,   NaN, 5069.095680,   NaN
  66,  981.228,   7.34,   0.95,   6.37,   0.53,   3.79,    NaN,   NaN, 4971.884842,   NaN
  67,  981.130,   7.34,   0.96,   6.36,   0.53,   3.79,    NaN,   NaN, 5044.183433,   NaN
  68,  980.736,   7.34,   0.97,   6.35,   0.53,   3.79,    NaN,   NaN, 4993.367684,   NaN
  69,  981.327,   7.34,   0.98,   6.34,   0.52,   3.79,    NaN,   NaN, 5078.836024,   NaN
  70,  980.900,   7.34,   0.99,   6.33,   0.53,   3.79,    NaN,   NaN, 5074.761001,   NaN
  71,  980.834,   7.34,   0.99,   6.32,   0.52,   3.79,    NaN,   NaN, 4984.572534,   NaN
  72,  980.998,   7.33,   0.99,   6.30,   0.53,   3.79,    NaN,   NaN, 4921.522876,   NaN
  73,  980.900,   7.33,   1.00,   6.29,   0.53,   3.79,    NaN,   NaN, 5049.045710,   NaN
  74,  980.834,   7.33,   1.00,   6.29,   0.53,   3.78,    NaN,   NaN, 5049.052031,   NaN
  75,  980.769,   7.32,   0.99,   6.28,   0.52,   3.78,    NaN,   NaN, 4990.433500,   NaN
  76,  980.834,   7.31,   0.98,   6.26,   0.52,   3.78,    NaN,   NaN, 5067.292357,   NaN
  77,  980.769,   7.32,   0.99,   6.25,   0.52,   3.78,    NaN,   NaN, 5026.427820,   NaN
  78,  980.473,   7.31,   0.98,   6.23,   0.52,   3.78,    NaN,   NaN, 5025.025430,   NaN
  79,  980.834,   7.30,   1.00,   6.22,   0.52,   3.78,    NaN,   NaN, 5001.251005,   NaN
  80,  980.736,   7.31,   1.00,   6.21,   0.52,   3.77,    NaN,   NaN, 5077.947390,   NaN
  81,  980.605,   7.30,   1.01,   6.20,   0.52,   3.77,    NaN,   NaN, 5003.138080,   NaN
  82,  980.539,   7.30,   1.00,   6.18,   0.52,   3.77,    NaN,   NaN, 5014.388703,   NaN
  83,  980.605,   7.29,   1.01,   6.17,   0.52,   3.77,    NaN,   NaN, 5043.639320,   NaN
  84,  980.375,   7.28,   1.01,   6.16,   0.52,   3.77,    NaN,   NaN, 5105.618610,   NaN
  85,  980.408,   7.27,   1.01,   6.15,   0.52,   3.77,    NaN,   NaN, 4967.522703,   NaN
  86,  980.572,   7.27,   1.00,   6.14,   0.51,   3.77,    NaN,   NaN, 5020.903005,   NaN
  87,  980.309,   7.26,   1.01,   6.13,   0.52,   3.77,    NaN,   NaN, 4960.191060,   NaN
  88,  980.572,   7.25,   0.99,   6.13,   0.52,   3.76,    NaN,   NaN, 5006.678488,   NaN
  89,  980.342,   7.25,   0.99,   6.12,   0.52,   3.76,    NaN,   NaN, 4957.290387,   NaN
  90,  980.637,   7.24,   0.99,   6.11,   0.51,   3.76,    NaN,   NaN, 5015.757158,   NaN
  91,  980.342,   7.23,   0.97,   6.11,   0.51,   3.76,    NaN,   NaN, 4987.534956,   NaN
  92,  980.408,   7.23,   0.97,   6.11,   0.51,   3.76,    NaN,   NaN, 5072.566258,   NaN
  93,  980.243,   7.22,   0.97,   6.10,   0.52,   3.76,    NaN,   NaN, 4972.063353,   NaN
  94,  980.243,   7.22,   0.98,   6.09,   0.52,   3.76,    NaN,   NaN, 4960.655557,   NaN
  95,  980.145,   7.21,   0.99,   6.08,   0.52,   3.76,    NaN,   NaN, 4960.261973,   NaN
  96,  980.178,   7.21,   0.99,   6.07,   0.52,   3.76,    NaN,   NaN, 5064.255764,   NaN
  97,  979.981,   7.21,   1.00,   6.06,   0.52,   3.76,    NaN,   NaN, 5005.936292,   NaN
  98,  980.211,   7.19,   1.00,   6.05,   0.52,   3.76,    NaN,   NaN, 4950.876563,   NaN
  99,  980.079,   7.18,   1.00,   6.04,   0.51,   3.76,    NaN,   NaN, 5008.173324,   NaN
 100,  980.014,   7.18,   1.00,   6.02,   0.51,   3.76,    NaN,   NaN, 5012.909017,   NaN
 101,  980.014,   7.17,   1.00,   6.01,   0.51,   3.76,    NaN,   NaN, 4978.953616,   NaN
 102,  979.784,   7.16,   1.01,   6.00,   0.51,   3.76,    NaN,   NaN, 5004.719868,   NaN
 103,  979.981,   7.16,   0.99,   5.98,   0.51,   3.76,    NaN,   NaN, 4910.962980,   NaN
 104,  979.948,   7.15,   1.00,   5.97,   0.51,   3.75,    NaN,   NaN, 4899.444276,   NaN
 105,  979.456,   7.15,   1.01,   5.96,   0.52,   3.75,    NaN,   NaN, 5091.692594,   NaN
 106,  978.832,   7.14,   1.00,   5.95,   0.51,   3.75,    NaN,   NaN, 4895.634388,   NaN
 107,  978.208,   7.12,   1.00,   5.94,   0.52,   3.75,    NaN,   NaN, 4856.014022,   NaN
 108,  978.110,   7.10,   1.00,   5.93,   0.51,   3.75,    NaN,   NaN, 4996.483511,   NaN
 109,  977.486,   7.07,   1.00,   5.92,   0.51,   3.75,    NaN,   NaN, 4889.545753,   NaN
 110,  977.125,   7.07,   1.00,   5.92,   0.51,   3.75,    NaN,   NaN, 4873.403942,   NaN
 111,  976.633,   7.05,   1.00,   5.92,   0.52,   3.75,    NaN,   NaN, 4871.339381,   NaN
 112,  976.206,   7.02,   1.00,   5.91,   0.52,   3.74,    NaN,   NaN, 4939.909566,   NaN
 113,  975.582,   6.99,   1.01,   5.90,   0.52,   3.74,    NaN,   NaN, 4908.673888,   NaN
 114,  975.254,   6.96,   1.00,   5.89,   0.52,   3.73,    NaN,   NaN, 4808.236355,   NaN
 115,  974.794,   6.93,   0.99,   5.88,   0.52,   3.73,    NaN,   NaN, 4900.377226,   NaN
 116,  974.400,   6.90,   0.99,   5.88,   0.52,   3.73,    NaN,   NaN, 4900.188567,   NaN
 117,  974.368,   6.87,   0.98,   5.86,   0.52,   3.72,    NaN,   NaN, 4840.607479,   NaN
 118,  974.007,   6.84,   0.99,   5.85,   0.52,   3.72,    NaN,   NaN, 4846.809376,   NaN
 119,  974.105,   6.81,   0.98,   5.84,   0.51,   3.71,    NaN,   NaN, 4905.714781,   NaN
 120,  973.875,   6.80,   0.98,   5.83,   0.51,   3.71,    NaN,   NaN, 4884.818748,   NaN
 121,  973.580,   6.78,   0.99,   5.82,   0.52,   3.70,    NaN,   NaN, 5038.183252,   NaN
 122,  973.613,   6.76,   0.98,   5.80,   0.51,   3.69,    NaN,   NaN, 4784.854729,   NaN
 123,  973.350,   6.74,   0.99,   5.79,   0.51,   3.69,    NaN,   NaN, 4861.462909,   NaN
 124,  972.792,   6.72,   0.99,   5.78,   0.51,   3.67,    NaN,   NaN, 4939.164690,   NaN
 125,  973.087,   6.70,   0.99,   5.77,   0.51,   3.67,    NaN,   NaN, 4922.393763,   NaN
 126,  972.858,   6.68,   0.99,   5.77,   0.51,   3.66,    NaN,   NaN, 4921.594182,   NaN
 127,  972.562,   6.68,   0.99,   5.77,   0.51,   3.66,    NaN,   NaN, 4851.431559,   NaN
 128,  972.497,   6.66,   0.99,   5.76,   0.51,   3.66,    NaN,   NaN, 5051.763925,   NaN
 129,  972.103,   6.64,   0.99,   5.75,   0.52,   3.65,    NaN,   NaN, 5007.183329,   NaN
 130,  972.398,   6.62,   0.99,   5.75,   0.52,   3.65,    NaN,   NaN, 4919.120575,   NaN
 131,  971.807,   6.61,   1.00,   5.74,   0.52,   3.64,    NaN,   NaN, 4874.143177,   NaN
 132,  971.676,   6.59,   1.01,   5.73,   0.52,   3.64,    NaN,   NaN, 4976.551655,   NaN
 133,  971.413,   6.57,   1.01,   5.73,   0.52,   3.64,    NaN,   NaN, 5013.540159,   NaN
 134,  971.577,   6.56,   1.00,   5.72,   0.52,   3.63,    NaN,   NaN, 4832.866696,   NaN
 135,  971.184,   6.54,   1.00,   5.71,   0.53,   3.63,    NaN,   NaN, 4832.774598,   NaN
 136,  971.118,   6.53,   1.00,   5.70,   0.53,   3.62,    NaN,   NaN, 4945.577659,   NaN
 137,  970.658,   6.52,   0.99,   5.69,   0.53,   3.62,    NaN,   NaN, 4819.191912,   NaN
 138,  970.724,   6.50,   0.99,   5.68,   0.53,   3.62,    NaN,   NaN, 4805.021470,   NaN
 139,  970.494,   6.48,   0.99,   5.66,   0.53,   3.62,    NaN,   NaN, 4724.432694,   NaN
 140,  970.297,   6.47,   1.00,   5.65,   0.53,   3.62,    NaN,   NaN, 4931.463008,   NaN
 141,  969.838,   6.46,   1.00,   5.64,   0.52,   3.62,    NaN,   NaN, 4868.370813,   NaN
 142,  970.002,   6.44,   1.00,   5.62,   0.53,   3.61,    NaN,   NaN, 4869.535906,   NaN
 143,  969.805,   6.42,   1.00,   5.62,   0.52,   3.61,    NaN,   NaN, 4771.609279,   NaN
 144,  969.542,   6.41,   0.99,   5.61,   0.52,   3.61,    NaN,   NaN, 4885.381672,   NaN
 145,  969.378,   6.41,   0.99,   5.61,   0.52,   3.61,    NaN,   NaN, 4858.852421,   NaN
 146,  969.510,   6.40,   1.00,   5.61,   0.52,   3.61,    NaN,   NaN, 4789.691587,   NaN
 147,  969.050,   6.39,   0.99,   5.60,   0.52,   3.60,    NaN,   NaN, 4765.507106,   NaN
 148,  968.853,   6.37,   1.00,   5.59,   0.52,   3.60,    NaN,   NaN, 4948.354516,   NaN
 149,  968.689,   6.36,   0.99,   5.59,   0.52,   3.60,    NaN,   NaN, 4814.487526,   NaN
 150,  968.722,   6.35,   0.99,   5.59,   0.52,   3.60,    NaN,   NaN, 4863.508647,   NaN
 151,  968.262,   6.33,   0.99,   5.58,   0.52,   3.60,    NaN,   NaN, 4836.703708,   NaN
 152,  968.164,   6.32,   0.99,   5.58,   0.52,   3.59,    NaN,   NaN, 4792.682091,   NaN
 153,  968.131,   6.30,   0.99,   5.57,   0.52,   3.59,    NaN,   NaN, 4821.179525,   NaN
 154,  967.507,   6.29,   1.00,   5.57,   0.53,   3.59,    NaN,   NaN, 4783.397301,   NaN
 155,  967.671,   6.28,   1.00,   5.56,   0.52,   3.59,    NaN,   NaN, 4856.227599,   NaN
 156,  967.606,   6.26,   1.00,   5.55,   0.52,   3.58,    NaN,   NaN, 4896.075834,   NaN
 157,  967.507,   6.24,   1.00,   5.54,   0.52,   3.58,    NaN,   NaN, 4852.687328,   NaN
 158,  967.080,   6.23,   1.00,   5.53,   0.52,   3.57,    NaN,   NaN, 4944.569806,   NaN
 159,  967.245,   6.22,   1.00,   5.52,   0.52,   3.57,    NaN,   NaN, 4802.450784,   NaN
 160,  967.113,   6.21,   1.00,   5.50,   0.53,   3.57,    NaN,   NaN, 4801.938669,   NaN
 161,  966.916,   6.20,   1.00,   5.49,   0.52,   3.57,    NaN,   NaN, 4929.730991,   NaN
 162,  966.687,   6.19,   1.00,   5.47,   0.52,   3.56,    NaN,   NaN, 4764.728903,   NaN
 163,  966.851,   6.19,   1.00,   5.47,   0.52,   3.56,    NaN,   NaN, 4856.295035,   NaN
 164,  966.522,   6.19,   1.01,   5.46,   0.53,   3.56,    NaN,   NaN, 4845.164142,   NaN
 165,  966.391,   6.17,   1.00,   5.45,   0.53,   3.55,    NaN,   NaN, 4821.819617,   NaN
 166,  966.457,   6.16,   1.00,   5.44,   0.53,   3.55,    NaN,   NaN, 4814.116953,   NaN
 167,  966.194,   6.15,   1.01,   5.43,   0.53,   3.55,    NaN,   NaN, 4877.399118,   NaN
 168,  966.063,   6.14,   1.01,   5.42,   0.53,   3.54,    NaN,   NaN, 4852.155094,   NaN
 169,  966.063,   6.14,   1.01,   5.42,   0.53,   3.54,    NaN,   NaN, 4862.426395,   NaN
 170,  965.997,   6.13,   1.01,   5.41,   0.53,   3.54,    NaN,   NaN, 4817.485840,   NaN
 171,  965.702,   6.11,   1.01,   5.41,   0.54,   3.53,    NaN,   NaN, 4816.635430,   NaN
 172,  965.669,   6.11,   1.01,   5.40,   0.54,   3.53,    NaN,   NaN, 4841.767423,   NaN
 173,  965.341,   6.10,   1.01,   5.40,   0.53,   3.53,    NaN,   NaN, 4716.809196,   NaN
 174,  965.472,   6.09,   1.00,   5.38,   0.53,   3.53,    NaN,   NaN, 4763.440176,   NaN
 175,  965.374,   6.08,   0.99,   5.38,   0.53,   3.53,    NaN,   NaN, 4763.203810,   NaN
 176,  965.406,   6.07,   0.99,   5.37,   0.53,   3.53,    NaN,   NaN, 4959.224234,   NaN
 177,  964.848,   6.06,   0.99,   5.36,   0.53,   3.53,    NaN,   NaN, 4742.007882,   NaN
 178,  965.144,   6.05,   0.99,   5.35,   0.53,   3.52,    NaN,   NaN, 4853.643229,   NaN
 179,  964.881,   6.05,   1.00,   5.34,   0.53,   3.52,    NaN,   NaN, 4845.737822,   NaN
 180,  964.684,   6.05,   1.00,   5.34,   0.53,   3.52,    NaN,   NaN, 4813.510195,   NaN
 181,  964.684,   6.04,   1.00,   5.32,   0.52,   3.52,    NaN,   NaN, 4896.248642,   NaN
 182,  964.389,   6.04,   1.01,   5.32,   0.53,   3.51,    NaN,   NaN, 4918.278006,   NaN
 183,  964.389,   6.03,   1.01,   5.30,   0.52,   3.51,    NaN,   NaN, 4702.764447,   NaN
 184,  964.192,   6.02,   0.99,   5.30,   0.53,   3.51,    NaN,   NaN, 4731.863981,   NaN
 185,  964.225,   6.01,   0.99,   5.29,   0.52,   3.51,    NaN,   NaN, 4804.908232,   NaN
 186,  964.258,   6.00,   1.00,   5.28,   0.53,   3.51,    NaN,   NaN, 4798.804539,   NaN
 187,  964.093,   6.00,   0.99,   5.28,   0.53,   3.50,    NaN,   NaN, 4821.947236,   NaN
 188,  963.667,   6.00,   1.00,   5.27,   0.53,   3.50,    NaN,   NaN, 4895.540690,   NaN
