Time (Sec), Pressure (hPa), Tgw_mean (degC), Tgw_std (degC), Tww_mean (degC), Tww_std (degC), TDew (degC), TFrost (degC), CPC_Inters (#/cm3), CPC_TotBot (#/cm3), CPC_TotTop (#/cm3)
  62,  990.485,   5.38,   3.16,   3.47,   0.74,  -0.06,  -0.05, 2474.657175, 2656.605158,   NaN
  63,  990.321,   5.39,   3.20,   3.46,   0.74,  -0.06,  -0.05, 2433.497759, 2591.374286,   NaN
  64,  989.993,   5.37,   3.21,   3.46,   0.74,  -0.07,  -0.06, 2463.911683, 2590.678795,   NaN
  65,  990.091,   5.35,   3.21,   3.45,   0.74,  -0.07,  -0.06, 2372.612336, 2685.052870,   NaN
  66,  989.697,   5.33,   3.18,   3.46,   0.74,  -0.08,  -0.07, 2369.627997, 2571.751309,   NaN
  67,  989.238,   5.31,   3.17,   3.44,   0.74,  -0.09,  -0.07, 2388.074881, 2570.811538,   NaN
  68,  988.680,   5.28,   3.16,   3.44,   0.74,  -0.09,  -0.08, 2458.337387, 2559.055910,   NaN
  69,  988.614,   5.26,   3.15,   3.43,   0.74,  -0.09,  -0.08, 2375.138071, 2478.076644,   NaN
  70,  988.548,   5.25,   3.18,   3.41,   0.74,  -0.09,  -0.08, 2394.798075, 2676.852048,   NaN
  71,  988.121,   5.23,   3.17,   3.40,   0.74,  -0.10,  -0.08, 2375.679465, 2578.303911,   NaN
  72,  987.793,   5.22,   3.17,   3.39,   0.75,  -0.10,  -0.09, 2262.402920, 2652.758075,   NaN
  73,  987.859,   5.22,   3.17,   3.39,   0.75,  -0.10,  -0.09, 2262.553168, 2617.831469,   NaN
  74,  987.301,   5.20,   3.17,   3.37,   0.74,  -0.10,  -0.09, 2416.766257, 2690.474738,   NaN
  75,  987.137,   5.19,   3.20,   3.35,   0.75,  -0.11,  -0.09, 2393.951966, 2576.056320,   NaN
  76,  987.005,   5.18,   3.20,   3.34,   0.75,  -0.12,  -0.10, 2371.768558, 2559.375229,   NaN
  77,  986.644,   5.17,   3.24,   3.32,   0.75,  -0.12,  -0.10, 2441.462695, 2589.757397,   NaN
  78,  986.546,   5.14,   3.21,   3.31,   0.76,  -0.12,  -0.11, 2372.152173, 2552.768993,   NaN
  79,  986.218,   5.11,   3.19,   3.30,   0.76,  -0.12,  -0.11, 2408.731247, 2619.557526,   NaN
  80,  985.824,   5.06,   3.12,   3.30,   0.76,  -0.13,  -0.11, 2417.603220, 2539.589552,   NaN
  81,  985.889,   5.05,   3.11,   3.29,   0.77,  -0.13,  -0.11, 2435.690112, 2602.247835,   NaN
  82,  985.298,   5.03,   3.13,   3.28,   0.77,  -0.13,  -0.11, 2397.893889, 2563.502987,   NaN
  83,  984.970,   5.01,   3.15,   3.28,   0.77,  -0.13,  -0.12, 2381.577462, 2562.794576,   NaN
  84,  984.970,   4.99,   3.15,   3.27,   0.77,  -0.14,  -0.12, 2455.813491, 2574.998295,   NaN
  85,  984.675,   5.00,   3.19,   3.27,   0.77,  -0.14,  -0.12, 2451.739823, 2560.470241,   NaN
  86,  984.478,   5.00,   3.21,   3.27,   0.76,  -0.14,  -0.13, 2454.991870, 2548.627328,   NaN
  87,  984.117,   4.98,   3.20,   3.25,   0.76,  -0.15,  -0.13, 2343.308132, 2603.936182,   NaN
  88,  984.051,   4.95,   3.17,   3.24,   0.75,  -0.16,  -0.14, 2471.923212, 2554.169482,   NaN
  89,  983.592,   4.94,   3.17,   3.23,   0.75,  -0.16,  -0.14, 2470.853626, 2597.392996,   NaN
  90,  983.460,   4.94,   3.17,   3.23,   0.75,  -0.17,  -0.14, 2325.400482, 2527.697300,   NaN
  91,  983.198,   4.93,   3.17,   3.21,   0.74,  -0.17,  -0.15, 2453.694835, 2567.568960,   NaN
  92,  983.132,   4.92,   3.19,   3.20,   0.75,  -0.17,  -0.15, 2381.910726, 2579.154509,   NaN
  93,  982.640,   4.90,   3.17,   3.18,   0.75,  -0.18,  -0.15, 2367.169807, 2559.127365,   NaN
  94,  982.640,   4.88,   3.15,   3.16,   0.75,  -0.18,  -0.16, 2369.150338, 2565.916590,   NaN
  95,  982.541,   4.88,   3.17,   3.15,   0.75,  -0.18,  -0.16, 2378.372801, 2546.112395,   NaN
  96,  982.213,   4.87,   3.17,   3.13,   0.76,  -0.19,  -0.16, 2426.253725, 2545.372917,   NaN
  97,  982.016,   4.84,   3.13,   3.13,   0.75,  -0.19,  -0.17, 2399.624413, 2575.753106,   NaN
  98,  981.556,   4.81,   3.10,   3.12,   0.76,  -0.20,  -0.18, 2399.319768, 2643.949402,   NaN
  99,  981.524,   4.78,   3.09,   3.12,   0.76,  -0.20,  -0.18, 2399.453245, 2644.096489,   NaN
 100,  981.327,   4.77,   3.10,   3.11,   0.76,  -0.21,  -0.18, 2335.105761, 2561.222146,   NaN
 101,  980.900,   4.73,   3.06,   3.11,   0.77,  -0.21,  -0.19, 2331.854508, 2575.965356,   NaN
 102,  980.736,   4.72,   3.08,   3.11,   0.77,  -0.21,  -0.19, 2400.349841, 2599.565480,   NaN
 103,  980.605,   4.72,   3.12,   3.10,   0.77,  -0.21,  -0.19, 2407.913114, 2587.162685,   NaN
 104,  980.211,   4.72,   3.14,   3.10,   0.78,  -0.22,  -0.19, 2371.262616, 2564.390801,   NaN
 105,  980.079,   4.71,   3.17,   3.09,   0.79,  -0.22,  -0.19, 2413.762279, 2484.697358,   NaN
 106,  979.915,   4.70,   3.20,   3.08,   0.78,  -0.22,  -0.20, 2414.093218, 2601.397776,   NaN
 107,  979.456,   4.69,   3.21,   3.07,   0.78,  -0.23,  -0.20, 2341.793614, 2579.519277,   NaN
 108,  979.357,   4.69,   3.21,   3.07,   0.78,  -0.23,  -0.21, 2357.079907, 2609.161253,   NaN
 109,  979.357,   4.68,   3.25,   3.05,   0.77,  -0.24,  -0.21, 2373.122328, 2604.891718,   NaN
 110,  979.029,   4.68,   3.28,   3.04,   0.78,  -0.25,  -0.22, 2397.706739, 2588.720726,   NaN
 111,  978.602,   4.66,   3.28,   3.02,   0.78,  -0.25,  -0.22, 2342.520392, 2630.819462,   NaN
 112,  978.668,   4.64,   3.28,   3.01,   0.78,  -0.25,  -0.22, 2441.937367, 2605.112360,   NaN
 113,  978.307,   4.64,   3.29,   3.00,   0.78,  -0.26,  -0.23, 2422.586673, 2604.197632,   NaN
 114,  978.077,   4.62,   3.30,   2.98,   0.78,  -0.26,  -0.23, 2367.639723, 2601.139728,   NaN
 115,  977.847,   4.62,   3.30,   2.98,   0.78,  -0.26,  -0.23, 2426.274761, 2600.613161,   NaN
 116,  977.716,   4.59,   3.28,   2.97,   0.77,  -0.26,  -0.23, 2367.111572, 2569.198467,   NaN
 117,  977.453,   4.57,   3.29,   2.95,   0.78,  -0.27,  -0.23, 2347.318601, 2546.289642,   NaN
 118,  977.191,   4.57,   3.30,   2.96,   0.78,  -0.27,  -0.24, 2390.853580, 2555.242261,   NaN
 119,  976.961,   4.55,   3.31,   2.95,   0.78,  -0.27,  -0.24, 2414.825790, 2533.198106,   NaN
 120,  976.731,   4.55,   3.32,   2.95,   0.78,  -0.28,  -0.24, 2348.606509, 2529.137827,   NaN
 121,  976.173,   4.53,   3.29,   2.95,   0.78,  -0.28,  -0.25, 2347.415231, 2549.081389,   NaN
 122,  976.042,   4.53,   3.32,   2.94,   0.78,  -0.29,  -0.25, 2368.949647, 2536.834695,   NaN
 123,  976.403,   4.52,   3.32,   2.93,   0.78,  -0.29,  -0.25, 2342.041785, 2593.423202,   NaN
 124,  975.976,   4.51,   3.32,   2.92,   0.78,  -0.29,  -0.26, 2325.872258, 2587.098010,   NaN
 125,  975.910,   4.49,   3.34,   2.90,   0.77,  -0.29,  -0.26, 2360.256866, 2510.804024,   NaN
 126,  975.418,   4.49,   3.34,   2.90,   0.77,  -0.29,  -0.26, 2379.231812, 2560.175360,   NaN
 127,  975.254,   4.50,   3.37,   2.90,   0.77,  -0.30,  -0.26, 2374.065898, 2557.891757,   NaN
 128,  974.926,   4.47,   3.35,   2.88,   0.76,  -0.30,  -0.26, 2320.379343, 2559.080258,   NaN
 129,  974.499,   4.43,   3.31,   2.86,   0.76,  -0.30,  -0.27, 2359.082281, 2526.346835,   NaN
 130,  974.466,   4.42,   3.30,   2.85,   0.75,  -0.30,  -0.27, 2288.561156, 2520.235884,   NaN
 131,  974.335,   4.41,   3.32,   2.83,   0.75,  -0.31,  -0.27, 2423.115733, 2519.953426,   NaN
 132,  974.105,   4.40,   3.33,   2.81,   0.76,  -0.32,  -0.28, 2390.028186, 2563.021882,   NaN
 133,  973.678,   4.39,   3.33,   2.80,   0.75,  -0.32,  -0.28, 2375.257351, 2424.302256,   NaN
 134,  973.613,   4.37,   3.33,   2.80,   0.75,  -0.32,  -0.28, 2276.398709, 2504.769366,   NaN
 135,  973.481,   4.36,   3.32,   2.79,   0.75,  -0.32,  -0.28, 2351.991480, 2500.258945,   NaN
 136,  973.186,   4.34,   3.30,   2.79,   0.76,  -0.33,  -0.29, 2345.658902, 2516.631211,   NaN
 137,  972.923,   4.32,   3.31,   2.78,   0.76,  -0.33,  -0.29, 2333.271729, 2508.011213,   NaN
 138,  972.628,   4.30,   3.31,   2.78,   0.76,  -0.33,  -0.29, 2338.540026, 2497.375796,   NaN
 139,  972.431,   4.29,   3.31,   2.78,   0.76,  -0.34,  -0.29, 2338.206644, 2487.994569,   NaN
 140,  972.037,   4.28,   3.33,   2.78,   0.76,  -0.34,  -0.30, 2290.572384, 2549.346932,   NaN
 141,  971.774,   4.27,   3.34,   2.77,   0.76,  -0.34,  -0.30, 2328.644506, 2522.010758,   NaN
 142,  971.774,   4.26,   3.36,   2.77,   0.76,  -0.35,  -0.31, 2325.321889, 2466.489116,   NaN
 143,  971.577,   4.26,   3.36,   2.77,   0.76,  -0.35,  -0.31, 2326.390668, 2555.876434,   NaN
 144,  971.315,   4.25,   3.37,   2.76,   0.76,  -0.35,  -0.31, 2352.354059, 2551.261397,   NaN
 145,  971.184,   4.26,   3.41,   2.75,   0.76,  -0.36,  -0.31, 2342.876374, 2550.857903,   NaN
 146,  970.822,   4.25,   3.41,   2.74,   0.77,  -0.36,  -0.31, 2380.119720, 2502.917054,   NaN
 147,  970.527,   4.23,   3.38,   2.72,   0.76,  -0.36,  -0.31, 2274.745423, 2502.413316,   NaN
 148,  970.527,   4.22,   3.38,   2.71,   0.76,  -0.36,  -0.32, 2316.709084, 2530.562112,   NaN
 149,  970.363,   4.20,   3.37,   2.69,   0.75,  -0.36,  -0.32, 2289.606897, 2571.055374,   NaN
 150,  970.133,   4.18,   3.36,   2.67,   0.75,  -0.37,  -0.32, 2289.217715, 2522.090531,   NaN
 151,  969.838,   4.18,   3.38,   2.66,   0.75,  -0.37,  -0.33, 2266.961110, 2497.589899,   NaN
 152,  969.444,   4.16,   3.36,   2.65,   0.76,  -0.38,  -0.33, 2240.161695, 2496.982378,   NaN
 153,  969.378,   4.15,   3.37,   2.65,   0.77,  -0.38,  -0.33, 2240.082377, 2491.978622,   NaN
 154,  969.313,   4.12,   3.35,   2.64,   0.77,  -0.38,  -0.34, 2297.237402, 2506.878040,   NaN
 155,  969.083,   4.09,   3.33,   2.64,   0.77,  -0.39,  -0.34, 2321.511226, 2567.454166,   NaN
 156,  968.656,   4.10,   3.35,   2.63,   0.77,  -0.39,  -0.34, 2266.365233, 2440.601493,   NaN
 157,  968.590,   4.08,   3.36,   2.63,   0.78,  -0.39,  -0.34, 2380.053252, 2519.179960,   NaN
 158,  968.032,   4.06,   3.34,   2.63,   0.78,  -0.39,  -0.34, 2311.965303, 2415.571787,   NaN
 159,  967.967,   4.05,   3.35,   2.63,   0.78,  -0.39,  -0.35, 2305.191674, 2441.314739,   NaN
 160,  967.868,   4.04,   3.36,   2.62,   0.78,  -0.40,  -0.35, 2314.910166, 2504.809757,   NaN
 161,  967.507,   4.04,   3.36,   2.62,   0.78,  -0.40,  -0.35, 2355.762775, 2455.605140,   NaN
 162,  967.212,   4.02,   3.35,   2.62,   0.79,  -0.41,  -0.36, 2249.929392, 2455.007180,   NaN
 163,  967.245,   3.98,   3.29,   2.61,   0.79,  -0.41,  -0.36, 2250.347122, 2541.960426,   NaN
 164,  966.916,   3.97,   3.31,   2.61,   0.79,  -0.42,  -0.37, 2316.407990, 2525.144141,   NaN
 165,  966.654,   3.96,   3.31,   2.59,   0.79,  -0.42,  -0.37, 2259.647042, 2437.168319,   NaN
 166,  966.490,   3.96,   3.33,   2.58,   0.79,  -0.42,  -0.37, 2249.030759, 2515.662080,   NaN
 167,  966.326,   3.97,   3.34,   2.58,   0.79,  -0.43,  -0.38, 2331.228437, 2429.299087,   NaN
 168,  965.997,   3.97,   3.34,   2.56,   0.79,  -0.43,  -0.38, 2258.966401, 2530.936733,   NaN
 169,  965.800,   3.93,   3.30,   2.55,   0.79,  -0.43,  -0.38, 2333.886940, 2486.243622,   NaN
 170,  965.669,   3.90,   3.26,   2.53,   0.79,  -0.44,  -0.38, 2288.943581, 2574.882533,   NaN
 171,  965.571,   3.87,   3.22,   2.52,   0.79,  -0.44,  -0.39, 2338.256090, 2449.416737,   NaN
 172,  965.012,   3.87,   3.23,   2.52,   0.79,  -0.44,  -0.39, 2276.579974, 2492.222235,   NaN
 173,  964.980,   3.88,   3.26,   2.52,   0.80,  -0.45,  -0.39, 2325.777520, 2506.977358,   NaN
