Time (Sec), Pressure (hPa), Tgw_mean (degC), Tgw_std (degC), Tww_mean (degC), Tww_std (degC), TDew (degC), TFrost (degC), CPC_Inters (#/cm3), CPC_TotBot (#/cm3), CPC_TotTop (#/cm3)
 -37,  985.824,   6.65,   0.98,   5.13,   0.54,   1.89,    NaN,   NaN, 3778.980714,   NaN
 -36,  986.086,   6.64,   0.98,   5.13,   0.54,   1.89,    NaN,   NaN, 3634.220310,   NaN
 -35,  985.791,   6.64,   0.98,   5.14,   0.55,   1.88,    NaN,   NaN, 3639.039572,   NaN
 -34,  985.824,   6.63,   0.98,   5.13,   0.54,   1.88,    NaN,   NaN, 3660.004711,   NaN
 -33,  985.660,   6.62,   0.97,   5.13,   0.54,   1.88,    NaN,   NaN, 3677.998257,   NaN
 -32,  985.725,   6.61,   0.97,   5.13,   0.54,   1.88,    NaN,   NaN, 3635.142547,   NaN
 -31,  985.758,   6.60,   0.97,   5.13,   0.54,   1.88,    NaN,   NaN, 3734.320251,   NaN
 -30,  985.824,   6.61,   0.98,   5.13,   0.53,   1.88,    NaN,   NaN, 3621.622878,   NaN
 -29,  985.463,   6.60,   0.99,   5.13,   0.53,   1.88,    NaN,   NaN, 3620.346882,   NaN
 -28,  985.660,   6.59,   0.99,   5.13,   0.53,   1.88,    NaN,   NaN, 3593.528303,   NaN
 -27,  985.627,   6.59,   0.99,   5.13,   0.53,   1.88,    NaN,   NaN, 3799.749167,   NaN
 -26,  985.594,   6.58,   0.98,   5.13,   0.53,   1.88,    NaN,   NaN, 3673.069109,   NaN
 -25,  985.758,   6.57,   0.98,   5.12,   0.53,   1.88,    NaN,   NaN, 3657.265371,   NaN
 -24,  985.594,   6.57,   0.96,   5.12,   0.53,   1.88,    NaN,   NaN, 3554.624174,   NaN
 -23,  985.463,   6.57,   0.96,   5.12,   0.52,   1.88,    NaN,   NaN, 3677.099090,   NaN
 -22,  985.364,   6.57,   0.96,   5.12,   0.52,   1.88,    NaN,   NaN, 3743.456323,   NaN
 -21,  985.495,   6.56,   0.96,   5.11,   0.52,   1.88,    NaN,   NaN, 3616.074190,   NaN
 -20,  985.331,   6.56,   0.97,   5.11,   0.52,   1.88,    NaN,   NaN, 3660.822729,   NaN
 -19,  985.627,   6.56,   0.98,   5.10,   0.52,   1.88,    NaN,   NaN, 3655.517369,   NaN
 -18,  985.430,   6.55,   0.98,   5.10,   0.52,   1.88,    NaN,   NaN, 3631.229936,   NaN
 -17,  985.430,   6.55,   0.98,   5.09,   0.53,   1.88,    NaN,   NaN, 3696.745008,   NaN
 -16,  985.561,   6.54,   0.97,   5.08,   0.53,   1.88,    NaN,   NaN, 3630.428530,   NaN
 -15,  985.430,   6.53,   0.98,   5.07,   0.53,   1.88,    NaN,   NaN, 3630.053785,   NaN
 -14,  985.266,   6.52,   0.98,   5.06,   0.53,   1.88,    NaN,   NaN, 3589.459043,   NaN
 -13,  985.397,   6.52,   0.97,   5.06,   0.53,   1.88,    NaN,   NaN, 3758.503625,   NaN
 -12,  985.134,   6.51,   0.97,   5.06,   0.53,   1.88,    NaN,   NaN, 3757.607487,   NaN
 -11,  985.167,   6.49,   0.97,   5.04,   0.53,   1.88,    NaN,   NaN, 3642.761576,   NaN
 -10,  985.102,   6.49,   0.97,   5.04,   0.53,   1.88,    NaN,   NaN, 3611.985572,   NaN
  -9,  984.970,   6.47,   0.97,   5.03,   0.53,   1.88,    NaN,   NaN, 3655.855930,   NaN
  -8,  984.806,   6.47,   0.97,   5.02,   0.53,   1.88,    NaN,   NaN, 3621.795506,   NaN
  -7,  984.117,   6.46,   0.96,   5.02,   0.53,   1.87,    NaN,   NaN, 3588.635747,   NaN
  -6,  984.084,   6.46,   0.96,   5.02,   0.53,   1.87,    NaN,   NaN, 3715.525269,   NaN
  -5,  983.066,   6.46,   0.96,   5.02,   0.53,   1.87,    NaN,   NaN, 3657.344201,   NaN
  -4,  983.066,   6.44,   0.96,   5.01,   0.53,   1.87,    NaN,   NaN, 3700.097415,   NaN
  -3,  982.673,   6.43,   0.96,   5.01,   0.53,   1.87,    NaN,   NaN, 3612.595717,   NaN
  -2,  982.574,   6.42,   0.97,   5.00,   0.53,   1.86,    NaN,   NaN, 3656.729318,   NaN
  -1,  982.443,   6.40,   0.97,   4.99,   0.52,   1.86,    NaN,   NaN, 3604.744163,   NaN
   0,  982.311,   6.39,   0.97,   4.98,   0.53,   1.86,    NaN,   NaN, 3658.774062,   NaN
   1,  982.115,   6.37,   0.97,   4.97,   0.53,   1.86,    NaN,   NaN, 3670.682627,   NaN
   2,  982.246,   6.36,   0.97,   4.96,   0.53,   1.85,    NaN,   NaN, 3599.312604,   NaN
   3,  981.885,   6.34,   0.96,   4.95,   0.53,   1.85,    NaN,   NaN, 3598.188506,   NaN
   4,  981.688,   6.33,   0.96,   4.94,   0.53,   1.85,    NaN,   NaN, 3620.227660,   NaN
   5,  981.655,   6.31,   0.95,   4.93,   0.53,   1.85,    NaN,   NaN, 3636.460221,   NaN
   6,  981.491,   6.30,   0.95,   4.92,   0.53,   1.84,    NaN,   NaN, 3540.887690,   NaN
   7,  981.425,   6.28,   0.96,   4.91,   0.53,   1.84,    NaN,   NaN, 3696.191038,   NaN
   8,  981.392,   6.28,   0.96,   4.90,   0.54,   1.83,    NaN,   NaN, 3637.295056,   NaN
   9,  981.228,   6.27,   0.97,   4.89,   0.54,   1.83,    NaN,   NaN, 3601.920296,   NaN
  10,  981.097,   6.25,   0.96,   4.88,   0.54,   1.83,    NaN,   NaN, 3572.558474,   NaN
  11,  980.769,   6.24,   0.96,   4.87,   0.53,   1.83,    NaN,   NaN, 3551.873129,   NaN
  12,  980.933,   6.23,   0.95,   4.86,   0.54,   1.82,    NaN,   NaN, 3566.000615,   NaN
  13,  980.703,   6.23,   0.95,   4.86,   0.54,   1.82,    NaN,   NaN, 3639.557982,   NaN
  14,  980.637,   6.22,   0.95,   4.85,   0.54,   1.82,    NaN,   NaN, 3654.148256,   NaN
  15,  980.703,   6.21,   0.94,   4.84,   0.54,   1.82,    NaN,   NaN, 3574.207456,   NaN
  16,  980.243,   6.19,   0.94,   4.83,   0.54,   1.82,    NaN,   NaN, 3669.404703,   NaN
  17,  980.243,   6.19,   0.94,   4.82,   0.55,   1.82,    NaN,   NaN, 3574.385448,   NaN
  18,  980.014,   6.16,   0.93,   4.80,   0.54,   1.81,    NaN,   NaN, 3611.042230,   NaN
  19,  980.211,   6.15,   0.92,   4.79,   0.54,   1.81,    NaN,   NaN, 3611.912146,   NaN
  20,  979.948,   6.14,   0.92,   4.79,   0.54,   1.81,    NaN,   NaN, 3573.170575,   NaN
  21,  979.751,   6.12,   0.93,   4.77,   0.54,   1.81,    NaN,   NaN, 3551.108108,   NaN
  22,  979.456,   6.12,   0.93,   4.76,   0.55,   1.80,    NaN,   NaN, 3497.781052,   NaN
  23,  979.456,   6.10,   0.93,   4.75,   0.54,   1.80,    NaN,   NaN, 3603.315533,   NaN
  24,  979.357,   6.10,   0.93,   4.74,   0.54,   1.80,    NaN,   NaN, 3592.434619,   NaN
  25,  979.521,   6.08,   0.94,   4.73,   0.54,   1.80,    NaN,   NaN, 3651.397858,   NaN
  26,  979.127,   6.07,   0.94,   4.72,   0.55,   1.80,    NaN,   NaN, 3612.561005,   NaN
  27,  978.996,   6.06,   0.95,   4.71,   0.54,   1.80,    NaN,   NaN, 3608.911180,   NaN
  28,  978.963,   6.05,   0.94,   4.69,   0.55,   1.80,    NaN,   NaN, 3641.207564,   NaN
  29,  978.865,   6.03,   0.95,   4.68,   0.55,   1.79,    NaN,   NaN, 3549.334595,   NaN
  30,  978.996,   6.03,   0.95,   4.67,   0.55,   1.79,    NaN,   NaN, 3495.777808,   NaN
  31,  978.635,   6.03,   0.95,   4.67,   0.55,   1.79,    NaN,   NaN, 3555.186358,   NaN
  32,  978.569,   6.02,   0.95,   4.67,   0.55,   1.79,    NaN,   NaN, 3585.008612,   NaN
  33,  978.208,   6.00,   0.95,   4.64,   0.54,   1.78,    NaN,   NaN, 3617.059297,   NaN
  34,  978.077,   5.99,   0.95,   4.63,   0.55,   1.78,    NaN,   NaN, 3589.178955,   NaN
  35,  978.208,   5.98,   0.95,   4.62,   0.55,   1.78,    NaN,   NaN, 3650.140797,   NaN
  36,  977.847,   5.97,   0.95,   4.60,   0.55,   1.78,    NaN,   NaN, 3648.875288,   NaN
  37,  978.077,   5.96,   0.95,   4.59,   0.55,   1.77,    NaN,   NaN, 3633.483396,   NaN
  38,  977.716,   5.95,   0.95,   4.58,   0.55,   1.77,    NaN,   NaN, 3657.728436,   NaN
  39,  977.716,   5.94,   0.95,   4.57,   0.55,   1.77,    NaN,   NaN, 3564.179183,   NaN
  40,  977.453,   5.92,   0.94,   4.55,   0.55,   1.77,    NaN,   NaN, 3534.860564,   NaN
  41,  977.355,   5.91,   0.94,   4.54,   0.55,   1.77,    NaN,   NaN, 3550.588665,   NaN
  42,  977.289,   5.90,   0.94,   4.53,   0.55,   1.77,    NaN,   NaN, 3563.736953,   NaN
  43,  977.158,   5.89,   0.94,   4.52,   0.55,   1.76,    NaN,   NaN, 3629.562458,   NaN
  44,  976.994,   5.87,   0.94,   4.51,   0.55,   1.76,    NaN,   NaN, 3588.109718,   NaN
  45,  977.027,   5.87,   0.95,   4.51,   0.55,   1.76,    NaN,   NaN, 3629.958780,   NaN
  46,  976.731,   5.86,   0.95,   4.49,   0.56,   1.76,    NaN,   NaN, 3674.755070,   NaN
  47,  976.862,   5.85,   0.95,   4.48,   0.56,   1.75,    NaN,   NaN, 3589.711351,   NaN
  48,  976.567,   5.85,   0.95,   4.48,   0.56,   1.75,    NaN,   NaN, 3561.182424,   NaN
  49,  976.403,   5.84,   0.95,   4.47,   0.56,   1.75,    NaN,   NaN, 3611.560445,   NaN
  50,  976.272,   5.83,   0.95,   4.47,   0.56,   1.75,    NaN,   NaN, 3601.107909,   NaN
  51,  976.304,   5.81,   0.95,   4.46,   0.56,   1.75,    NaN,   NaN, 3623.758926,   NaN
  52,  976.272,   5.81,   0.95,   4.45,   0.56,   1.74,    NaN,   NaN, 3623.734607,   NaN
  53,  976.009,   5.78,   0.94,   4.43,   0.55,   1.74,    NaN,   NaN, 3586.471039,   NaN
  54,  975.779,   5.77,   0.94,   4.42,   0.55,   1.74,    NaN,   NaN, 3539.933581,   NaN
  55,  975.713,   5.77,   0.95,   4.41,   0.54,   1.74,    NaN,   NaN, 3520.383817,   NaN
  56,  975.713,   5.76,   0.95,   4.39,   0.54,   1.73,    NaN,   NaN, 3579.820312,   NaN
  57,  975.451,   5.74,   0.96,   4.37,   0.54,   1.73,    NaN,   NaN, 3589.100513,   NaN
  58,  975.254,   5.74,   0.96,   4.36,   0.54,   1.73,    NaN,   NaN, 3561.978666,   NaN
  59,  975.484,   5.73,   0.96,   4.35,   0.54,   1.73,    NaN,   NaN, 3539.686103,   NaN
  60,  975.057,   5.72,   0.97,   4.34,   0.55,   1.73,    NaN,   NaN, 3638.611953,   NaN
  61,  975.090,   5.72,   0.96,   4.33,   0.54,   1.72,    NaN,   NaN, 3538.905010,   NaN
  62,  975.057,   5.71,   0.96,   4.32,   0.55,   1.72,    NaN,   NaN, 3614.731414,   NaN
  63,  974.991,   5.70,   0.96,   4.32,   0.55,   1.72,    NaN,   NaN, 3605.494743,   NaN
  64,  974.433,   5.68,   0.95,   4.30,   0.55,   1.71,    NaN,   NaN, 3603.858587,   NaN
  65,  974.696,   5.67,   0.95,   4.30,   0.56,   1.71,    NaN,   NaN, 3615.336783,   NaN
  66,  974.532,   5.67,   0.95,   4.30,   0.56,   1.71,    NaN,   NaN, 3505.952664,   NaN
  67,  974.368,   5.66,   0.95,   4.29,   0.55,   1.71,    NaN,   NaN, 3509.368741,   NaN
  68,  974.105,   5.64,   0.95,   4.28,   0.55,   1.70,    NaN,   NaN, 3508.681652,   NaN
  69,  974.302,   5.63,   0.95,   4.28,   0.55,   1.70,    NaN,   NaN, 3521.781707,   NaN
  70,  974.039,   5.62,   0.95,   4.27,   0.55,   1.70,    NaN,   NaN, 3573.647784,   NaN
  71,  973.974,   5.61,   0.94,   4.26,   0.55,   1.70,    NaN,   NaN, 3553.708883,   NaN
  72,  973.810,   5.59,   0.93,   4.24,   0.55,   1.69,    NaN,   NaN, 3551.967638,   NaN
  73,  973.350,   5.57,   0.93,   4.23,   0.55,   1.69,    NaN,   NaN, 3652.201304,   NaN
  74,  973.678,   5.56,   0.92,   4.21,   0.54,   1.69,    NaN,   NaN, 3581.548516,   NaN
  75,  973.350,   5.55,   0.92,   4.20,   0.54,   1.69,    NaN,   NaN, 3554.842357,   NaN
  76,  973.120,   5.54,   0.92,   4.18,   0.54,   1.69,    NaN,   NaN, 3578.171911,   NaN
  77,  973.252,   5.52,   0.91,   4.17,   0.54,   1.69,    NaN,   NaN, 3584.596681,   NaN
  78,  973.055,   5.51,   0.91,   4.16,   0.54,   1.68,    NaN,   NaN, 3573.139676,   NaN
  79,  972.661,   5.50,   0.91,   4.16,   0.54,   1.68,    NaN,   NaN, 3525.211414,   NaN
  80,  972.529,   5.48,   0.91,   4.14,   0.54,   1.68,    NaN,   NaN, 3622.459350,   NaN
  81,  972.792,   5.47,   0.91,   4.13,   0.54,   1.68,    NaN,   NaN, 3593.974827,   NaN
  82,  972.595,   5.46,   0.92,   4.13,   0.54,   1.68,    NaN,   NaN, 3617.712276,   NaN
  83,  972.365,   5.44,   0.92,   4.12,   0.55,   1.68,    NaN,   NaN, 3553.790551,   NaN
  84,  972.201,   5.44,   0.92,   4.12,   0.55,   1.68,    NaN,   NaN, 3623.632084,   NaN
  85,  972.201,   5.43,   0.92,   4.11,   0.55,   1.68,    NaN,   NaN, 3623.746873,   NaN
  86,  972.037,   5.42,   0.91,   4.11,   0.55,   1.68,    NaN,   NaN, 3604.676604,   NaN
  87,  972.103,   5.41,   0.92,   4.10,   0.56,   1.68,    NaN,   NaN, 3630.912585,   NaN
  88,  971.774,   5.40,   0.91,   4.10,   0.56,   1.67,    NaN,   NaN, 3538.391283,   NaN
  89,  971.774,   5.39,   0.91,   4.08,   0.55,   1.67,    NaN,   NaN, 3547.628671,   NaN
  90,  971.676,   5.37,   0.92,   4.07,   0.55,   1.67,    NaN,   NaN, 3603.885350,   NaN
  91,  971.381,   5.36,   0.92,   4.06,   0.55,   1.67,    NaN,   NaN, 3542.153856,   NaN
  92,  971.282,   5.36,   0.93,   4.05,   0.55,   1.66,    NaN,   NaN, 3631.748721,   NaN
  93,  971.282,   5.36,   0.93,   4.04,   0.55,   1.66,    NaN,   NaN, 3630.674588,   NaN
  94,  971.085,   5.34,   0.93,   4.02,   0.55,   1.66,    NaN,   NaN, 3600.450458,   NaN
  95,  971.118,   5.33,   0.93,   4.01,   0.55,   1.66,    NaN,   NaN, 3585.833022,   NaN
  96,  971.118,   5.30,   0.92,   3.98,   0.56,   1.66,    NaN,   NaN, 3542.403156,   NaN
  97,  970.822,   5.30,   0.91,   3.98,   0.55,   1.65,    NaN,   NaN, 3579.569918,   NaN
  98,  970.658,   5.28,   0.91,   3.97,   0.55,   1.65,    NaN,   NaN, 3585.282171,   NaN
  99,  970.363,   5.27,   0.91,   3.96,   0.55,   1.65,    NaN,   NaN, 3585.966210,   NaN
 100,  970.494,   5.26,   0.90,   3.95,   0.55,   1.65,    NaN,   NaN, 3586.577564,   NaN
 101,  970.199,   5.26,   0.90,   3.95,   0.55,   1.65,    NaN,   NaN, 3492.800384,   NaN
 102,  970.199,   5.25,   0.90,   3.95,   0.55,   1.65,    NaN,   NaN, 3509.280356,   NaN
 103,  970.232,   5.23,   0.89,   3.94,   0.55,   1.64,    NaN,   NaN, 3695.073706,   NaN
 104,  969.903,   5.23,   0.90,   3.95,   0.55,   1.64,    NaN,   NaN, 3652.889480,   NaN
 105,  969.739,   5.22,   0.92,   3.94,   0.55,   1.64,    NaN,   NaN, 3516.666047,   NaN
 106,  969.674,   5.21,   0.94,   3.93,   0.55,   1.64,    NaN,   NaN, 3553.183818,   NaN
 107,  969.674,   5.21,   0.95,   3.93,   0.56,   1.64,    NaN,   NaN, 3638.569587,   NaN
 108,  969.378,   5.19,   0.94,   3.92,   0.55,   1.64,    NaN,   NaN, 3570.493277,   NaN
 109,  969.411,   5.19,   0.94,   3.91,   0.56,   1.64,    NaN,   NaN, 3561.651044,   NaN
 110,  969.345,   5.17,   0.94,   3.91,   0.56,   1.64,    NaN,   NaN, 3601.063711,   NaN
 111,  969.083,   5.16,   0.94,   3.89,   0.55,   1.63,    NaN,   NaN, 3527.860910,   NaN
 112,  969.116,   5.15,   0.94,   3.88,   0.55,   1.63,    NaN,   NaN, 3489.715565,   NaN
 113,  968.886,   5.14,   0.94,   3.87,   0.56,   1.63,    NaN,   NaN, 3630.918135,   NaN
 114,  968.853,   5.12,   0.94,   3.84,   0.56,   1.63,    NaN,   NaN, 3639.451933,   NaN
 115,  968.459,   5.12,   0.93,   3.84,   0.56,   1.63,    NaN,   NaN, 3667.559641,   NaN
 116,  968.492,   5.11,   0.92,   3.82,   0.56,   1.63,    NaN,   NaN, 3630.338756,   NaN
 117,  968.426,   5.09,   0.92,   3.80,   0.56,   1.63,    NaN,   NaN, 3630.332047,   NaN
 118,  968.000,   5.09,   0.92,   3.80,   0.56,   1.63,    NaN,   NaN, 3547.642392,   NaN
 119,  968.164,   5.09,   0.92,   3.80,   0.56,   1.63,    NaN,   NaN, 3562.287465,   NaN
 120,  968.000,   5.07,   0.92,   3.79,   0.56,   1.63,    NaN,   NaN, 3529.159851,   NaN
 121,  968.065,   5.06,   0.92,   3.78,   0.56,   1.63,    NaN,   NaN, 3656.827641,   NaN
 122,  967.803,   5.05,   0.92,   3.78,   0.56,   1.63,    NaN,   NaN, 3558.049276,   NaN
 123,  967.704,   5.04,   0.93,   3.78,   0.55,   1.62,    NaN,   NaN, 3573.265098,   NaN
 124,  967.573,   5.04,   0.95,   3.78,   0.56,   1.62,    NaN,   NaN, 3464.376411,   NaN
 125,  967.507,   5.03,   0.97,   3.77,   0.56,   1.62,    NaN,   NaN, 3586.800505,   NaN
 126,  967.540,   5.02,   0.97,   3.76,   0.55,   1.62,    NaN,   NaN, 3488.647200,   NaN
 127,  967.179,   5.01,   0.99,   3.76,   0.56,   1.62,    NaN,   NaN, 3505.951917,   NaN
 128,  966.982,   5.01,   0.99,   3.75,   0.56,   1.61,    NaN,   NaN, 3578.738804,   NaN
 129,  966.982,   4.99,   1.00,   3.75,   0.56,   1.61,    NaN,   NaN, 3517.808179,   NaN
 130,  966.982,   4.98,   1.00,   3.73,   0.55,   1.61,    NaN,   NaN, 3554.331803,   NaN
 131,  966.851,   4.98,   1.02,   3.72,   0.56,   1.60,    NaN,   NaN, 3584.543927,   NaN
 132,  966.752,   4.97,   1.02,   3.71,   0.55,   1.60,    NaN,   NaN, 3564.497925,   NaN
 133,  966.490,   4.95,   1.01,   3.69,   0.56,   1.59,    NaN,   NaN, 3563.791103,   NaN
 134,  966.358,   4.93,   1.01,   3.68,   0.56,   1.59,    NaN,   NaN, 3656.118150,   NaN
 135,  966.457,   4.92,   1.01,   3.66,   0.55,   1.59,    NaN,   NaN, 3559.337752,   NaN
 136,  966.326,   4.91,   1.01,   3.66,   0.56,   1.58,    NaN,   NaN, 3548.940560,   NaN
 137,  966.030,   4.91,   1.01,   3.66,   0.56,   1.58,    NaN,   NaN, 3516.103356,   NaN
 138,  965.964,   4.90,   1.01,   3.65,   0.56,   1.58,    NaN,   NaN, 3566.621276,   NaN
 139,  965.932,   4.89,   0.99,   3.63,   0.56,   1.57,    NaN,   NaN, 3611.624023,   NaN
 140,  965.603,   4.87,   0.98,   3.63,   0.56,   1.57,    NaN,   NaN, 3545.453468,   NaN
 141,  965.702,   4.85,   0.97,   3.62,   0.56,   1.57,    NaN,   NaN, 3468.403961,   NaN
 142,  965.472,   4.84,   0.95,   3.61,   0.56,   1.57,    NaN,   NaN, 3505.851398,   NaN
 143,  965.538,   4.82,   0.94,   3.60,   0.56,   1.57,    NaN,   NaN, 3511.452189,   NaN
 144,  965.177,   4.81,   0.93,   3.60,   0.56,   1.57,    NaN,   NaN, 3497.166405,   NaN
 145,  965.406,   4.79,   0.92,   3.60,   0.56,   1.57,    NaN,   NaN, 3564.008416,   NaN
 146,  965.078,   4.79,   0.91,   3.59,   0.56,   1.56,    NaN,   NaN, 3524.104227,   NaN
 147,  965.111,   4.77,   0.90,   3.58,   0.56,   1.56,    NaN,   NaN, 3545.397866,   NaN
 148,  964.619,   4.77,   0.89,   3.58,   0.55,   1.56,    NaN,   NaN, 3464.949472,   NaN
 149,  964.750,   4.77,   0.89,   3.57,   0.56,   1.56,    NaN,   NaN, 3512.910108,   NaN
 150,  964.750,   4.76,   0.89,   3.55,   0.55,   1.56,    NaN,   NaN, 3513.067272,   NaN
 151,  964.619,   4.75,   0.88,   3.55,   0.55,   1.56,    NaN,   NaN, 3541.826303,   NaN
 152,  964.520,   4.74,   0.88,   3.54,   0.55,   1.56,    NaN,   NaN, 3588.456607,   NaN
 153,  964.290,   4.72,   0.87,   3.53,   0.54,   1.56,    NaN,   NaN, 3476.321906,   NaN
 154,  964.356,   4.72,   0.87,   3.53,   0.54,   1.55,    NaN,   NaN, 3445.402140,   NaN
 155,  964.093,   4.71,   0.87,   3.51,   0.55,   1.55,    NaN,   NaN, 3562.463505,   NaN
 156,  963.929,   4.70,   0.88,   3.50,   0.55,   1.55,    NaN,   NaN, 3587.836633,   NaN
 157,  963.962,   4.68,   0.87,   3.49,   0.55,   1.55,    NaN,   NaN, 3491.217125,   NaN
 158,  963.667,   4.67,   0.87,   3.48,   0.55,   1.54,    NaN,   NaN, 3503.653288,   NaN
 159,  963.470,   4.67,   0.88,   3.49,   0.55,   1.54,    NaN,   NaN, 3445.195250,   NaN
 160,  963.470,   4.65,   0.88,   3.47,   0.55,   1.54,    NaN,   NaN, 3518.539219,   NaN
 161,  963.207,   4.64,   0.89,   3.46,   0.55,   1.54,    NaN,   NaN, 3550.668958,   NaN
 162,  963.174,   4.62,   0.89,   3.46,   0.56,   1.54,    NaN,   NaN, 3585.443318,   NaN
 163,  963.306,   4.62,   0.90,   3.45,   0.56,   1.54,    NaN,   NaN, 3555.924711,   NaN
 164,  963.043,   4.60,   0.90,   3.44,   0.56,   1.54,    NaN,   NaN, 3591.418035,   NaN
 165,  962.780,   4.60,   0.91,   3.44,   0.56,   1.54,    NaN,   NaN, 3504.226757,   NaN
 166,  962.649,   4.59,   0.91,   3.43,   0.56,   1.54,    NaN,   NaN, 3503.796803,   NaN
 167,  962.321,   4.58,   0.92,   3.42,   0.56,   1.54,    NaN,   NaN, 3584.940208,   NaN
 168,  962.157,   4.58,   0.93,   3.41,   0.56,   1.53,    NaN,   NaN, 3510.629925,   NaN
 169,  962.058,   4.58,   0.94,   3.41,   0.55,   1.53,    NaN,   NaN, 3466.244266,   NaN
 170,  961.763,   4.57,   0.94,   3.40,   0.55,   1.53,    NaN,   NaN, 3521.446354,   NaN
 171,  961.664,   4.55,   0.95,   3.38,   0.55,   1.53,    NaN,   NaN, 3487.612205,   NaN
 172,  961.533,   4.55,   0.95,   3.38,   0.55,   1.52,    NaN,   NaN, 3490.050810,   NaN
 173,  961.369,   4.53,   0.94,   3.37,   0.55,   1.52,    NaN,   NaN, 3513.536546,   NaN
 174,  960.909,   4.51,   0.93,   3.36,   0.55,   1.52,    NaN,   NaN, 3544.415921,   NaN
 175,  961.139,   4.50,   0.93,   3.35,   0.55,   1.52,    NaN,   NaN, 3511.655341,   NaN
 176,  960.679,   4.48,   0.93,   3.34,   0.55,   1.51,    NaN,   NaN, 3535.827177,   NaN
 177,  960.220,   4.47,   0.92,   3.34,   0.55,   1.51,    NaN,   NaN, 3422.078598,   NaN
 178,  959.826,   4.45,   0.92,   3.33,   0.55,   1.50,    NaN,   NaN, 3508.074148,   NaN
 179,  959.137,   4.44,   0.92,   3.33,   0.55,   1.50,    NaN,   NaN, 3553.487445,   NaN
 180,  959.005,   4.42,   0.92,   3.32,   0.55,   1.50,    NaN,   NaN, 3530.747848,   NaN
 181,  958.907,   4.40,   0.92,   3.31,   0.55,   1.49,    NaN,   NaN, 3582.159254,   NaN
 182,  958.382,   4.38,   0.91,   3.31,   0.55,   1.49,    NaN,   NaN, 3580.404112,   NaN
 183,  958.021,   4.37,   0.91,   3.31,   0.55,   1.49,    NaN,   NaN, 3571.034531,   NaN
 184,  957.988,   4.35,   0.91,   3.30,   0.55,   1.48,    NaN,   NaN, 3530.500913,   NaN
 185,  957.791,   4.33,   0.90,   3.29,   0.55,   1.48,    NaN,   NaN, 3428.185009,   NaN
 186,  957.298,   4.31,   0.91,   3.29,   0.55,   1.47,    NaN,   NaN, 3520.204655,   NaN
 187,  957.200,   4.29,   0.90,   3.27,   0.55,   1.47,    NaN,   NaN, 3543.422956,   NaN
 188,  956.937,   4.28,   0.91,   3.27,   0.55,   1.47,    NaN,   NaN, 3444.233095,   NaN
