Time (Sec), Pressure (hPa), Tgw_mean (degC), Tgw_std (degC), Tww_mean (degC), Tww_std (degC), TDew (degC), TFrost (degC), CPC_Inters (#/cm3), CPC_TotBot (#/cm3), CPC_TotTop (#/cm3)
 -60,  979.817,   7.62,   0.99,   6.97,   0.48,   3.33,    NaN,   NaN, 5476.877823,   NaN
 -59,  979.751,   7.62,   0.99,   6.97,   0.47,   3.33,    NaN,   NaN, 5476.454736,   NaN
 -58,  979.718,   7.61,   0.98,   6.97,   0.48,   3.33,    NaN,   NaN, 5375.122441,   NaN
 -57,  979.751,   7.61,   0.98,   6.97,   0.48,   3.33,    NaN,   NaN, 5357.251259,   NaN
 -56,  979.653,   7.61,   0.98,   6.96,   0.48,   3.33,    NaN,   NaN, 5405.313919,   NaN
 -55,  979.587,   7.61,   0.98,   6.96,   0.48,   3.33,    NaN,   NaN, 5469.359187,   NaN
 -54,  979.554,   7.61,   0.98,   6.96,   0.48,   3.33,    NaN,   NaN, 5421.902021,   NaN
 -53,  979.357,   7.61,   0.98,   6.96,   0.48,   3.33,    NaN,   NaN, 5434.822971,   NaN
 -52,  979.456,   7.61,   0.98,   6.96,   0.48,   3.33,    NaN,   NaN, 5456.518162,   NaN
 -51,  979.685,   7.61,   0.98,   6.96,   0.48,   3.33,    NaN,   NaN, 5350.014452,   NaN
 -50,  979.751,   7.61,   0.98,   6.96,   0.47,   3.33,    NaN,   NaN, 5455.180656,   NaN
 -49,  979.587,   7.61,   0.98,   6.95,   0.48,   3.33,    NaN,   NaN, 5325.422128,   NaN
 -48,  979.456,   7.61,   0.98,   6.96,   0.48,   3.33,    NaN,   NaN, 5405.894329,   NaN
 -47,  979.521,   7.60,   0.98,   6.96,   0.48,   3.33,    NaN,   NaN, 5314.112387,   NaN
 -46,  979.324,   7.61,   0.98,   6.96,   0.48,   3.33,    NaN,   NaN, 5550.551029,   NaN
 -45,  979.423,   7.60,   0.98,   6.95,   0.47,   3.33,    NaN,   NaN, 5551.206021,   NaN
 -44,  979.423,   7.60,   0.98,   6.95,   0.48,   3.33,    NaN,   NaN, 5392.078225,   NaN
 -43,  979.587,   7.60,   0.98,   6.95,   0.48,   3.33,    NaN,   NaN, 5392.902418,   NaN
 -42,  979.357,   7.60,   0.98,   6.95,   0.48,   3.32,    NaN,   NaN, 5441.901877,   NaN
 -41,  979.292,   7.60,   0.98,   6.95,   0.48,   3.32,    NaN,   NaN, 5487.275323,   NaN
 -40,  979.259,   7.59,   0.98,   6.95,   0.48,   3.32,    NaN,   NaN, 5448.917563,   NaN
 -39,  979.259,   7.59,   0.98,   6.95,   0.48,   3.32,    NaN,   NaN, 5410.579088,   NaN
 -38,  979.521,   7.60,   0.98,   6.95,   0.48,   3.32,    NaN,   NaN, 5412.383436,   NaN
 -37,  979.390,   7.60,   0.97,   6.94,   0.48,   3.32,    NaN,   NaN, 5413.796743,   NaN
 -36,  979.587,   7.59,   0.97,   6.94,   0.48,   3.32,    NaN,   NaN, 5481.164047,   NaN
 -35,  979.423,   7.59,   0.97,   6.93,   0.48,   3.32,    NaN,   NaN, 5507.587091,   NaN
 -34,  979.292,   7.59,   0.96,   6.93,   0.48,   3.32,    NaN,   NaN, 5411.502475,   NaN
 -33,  979.423,   7.59,   0.96,   6.93,   0.48,   3.32,    NaN,   NaN, 5401.407001,   NaN
 -32,  979.193,   7.59,   0.96,   6.93,   0.48,   3.32,    NaN,   NaN, 5438.316601,   NaN
 -31,  979.029,   7.58,   0.96,   6.92,   0.48,   3.32,    NaN,   NaN, 5427.186932,   NaN
 -30,  979.095,   7.59,   0.97,   6.91,   0.48,   3.32,    NaN,   NaN, 5436.838181,   NaN
 -29,  979.127,   7.59,   0.97,   6.91,   0.49,   3.32,    NaN,   NaN, 5491.359995,   NaN
 -28,  978.996,   7.59,   0.97,   6.91,   0.48,   3.32,    NaN,   NaN, 5454.227442,   NaN
 -27,  978.898,   7.59,   0.96,   6.90,   0.48,   3.32,    NaN,   NaN, 5374.289207,   NaN
 -26,  978.996,   7.58,   0.97,   6.90,   0.48,   3.32,    NaN,   NaN, 5374.874340,   NaN
 -25,  978.799,   7.59,   0.97,   6.90,   0.48,   3.32,    NaN,   NaN, 5367.155145,   NaN
 -24,  979.127,   7.59,   0.97,   6.90,   0.48,   3.32,    NaN,   NaN, 5286.028486,   NaN
 -23,  978.930,   7.58,   0.97,   6.90,   0.48,   3.32,    NaN,   NaN, 5443.693576,   NaN
 -22,  979.095,   7.58,   0.97,   6.90,   0.48,   3.32,    NaN,   NaN, 5442.565221,   NaN
 -21,  979.062,   7.58,   0.97,   6.90,   0.48,   3.32,    NaN,   NaN, 5440.334635,   NaN
 -20,  978.930,   7.58,   0.97,   6.90,   0.48,   3.32,    NaN,   NaN, 5439.319761,   NaN
 -19,  979.095,   7.58,   0.97,   6.90,   0.48,   3.32,    NaN,   NaN, 5367.384999,   NaN
 -18,  979.062,   7.57,   0.96,   6.89,   0.48,   3.32,    NaN,   NaN, 5553.069706,   NaN
 -17,  979.062,   7.58,   0.97,   6.89,   0.48,   3.32,    NaN,   NaN, 5433.926434,   NaN
 -16,  978.865,   7.58,   0.96,   6.89,   0.49,   3.32,    NaN,   NaN, 5494.224651,   NaN
 -15,  978.963,   7.59,   0.96,   6.89,   0.48,   3.32,    NaN,   NaN, 5524.594223,   NaN
 -14,  978.865,   7.59,   0.95,   6.88,   0.48,   3.32,    NaN,   NaN, 5475.637368,   NaN
 -13,  978.766,   7.58,   0.96,   6.88,   0.48,   3.32,    NaN,   NaN, 5431.990887,   NaN
