Time (Sec), Pressure (hPa), Tgw_mean (degC), Tgw_std (degC), Tww_mean (degC), Tww_std (degC), TDew (degC), TFrost (degC), CPC_Inters (#/cm3), CPC_TotBot (#/cm3), CPC_TotTop (#/cm3)
  15,  965.341,   5.09,   0.93,   4.11,   0.93,   1.46,    NaN,   NaN, 2725.876314,   NaN
  16,  964.225,   5.03,   0.94,   4.07,   0.93,   1.45,    NaN,   NaN, 2781.217099,   NaN
  17,  963.010,   4.95,   0.94,   4.02,   0.93,   1.44,    NaN,   NaN, 2778.472252,   NaN
  18,  961.828,   4.88,   0.96,   3.97,   0.94,   1.43,    NaN,   NaN, 2763.598473,   NaN
  19,  960.778,   4.81,   0.97,   3.92,   0.94,   1.43,    NaN,   NaN, 2777.845087,   NaN
  20,  959.662,   4.74,   0.98,   3.85,   0.96,   1.42,    NaN,   NaN, 2743.450131,   NaN
  21,  958.841,   4.67,   0.98,   3.78,   0.97,   1.29,    NaN,   NaN, 2788.669199,   NaN
  22,  957.495,   4.67,   0.98,   3.78,   0.97,   1.29,    NaN,   NaN, 2743.135505,   NaN
  23,  956.346,   4.60,   0.98,   3.69,   0.99,   1.29,    NaN,   NaN, 2758.054181,   NaN
  24,  955.296,   4.53,   0.99,   3.61,   1.01,   1.28,    NaN,   NaN, 2757.244560,   NaN
  25,  954.311,   4.45,   0.99,   3.52,   1.04,   1.28,    NaN,   NaN, 2723.176656,   NaN
  26,  953.458,   4.37,   0.98,   3.42,   1.06,   1.27,    NaN,   NaN, 2750.044154,   NaN
  27,  952.211,   4.30,   0.99,   3.33,   1.08,   1.26,    NaN,   NaN, 2734.982383,   NaN
  28,  950.898,   4.22,   0.99,   3.23,   1.11,   1.25,    NaN,   NaN, 2691.620018,   NaN
  29,  950.044,   4.16,   1.00,   3.14,   1.14,   1.24,    NaN,   NaN, 2695.953988,   NaN
  30,  948.862,   4.07,   0.99,   3.06,   1.17,   1.24,    NaN,   NaN, 2715.583345,   NaN
  31,  947.812,   3.96,   0.94,   2.97,   1.18,   1.23,    NaN,   NaN, 2755.044287,   NaN
  32,  946.860,   3.89,   0.95,   2.91,   1.19,   1.22,    NaN,   NaN, 2708.177472,   NaN
  33,  945.875,   3.82,   0.96,   2.85,   1.19,   1.21,    NaN,   NaN, 2706.044675,   NaN
  34,  944.923,   3.73,   0.92,   2.79,   1.18,   1.19,    NaN,   NaN, 2673.934361,   NaN
  35,  943.577,   3.65,   0.93,   2.73,   1.18,   1.18,    NaN,   NaN, 2710.706478,   NaN
  36,  942.527,   3.57,   0.95,   2.68,   1.17,   1.17,    NaN,   NaN, 2666.812896,   NaN
  37,  941.313,   3.50,   0.97,   2.63,   1.17,   1.04,    NaN,   NaN, 2698.596384,   NaN
  38,  940.393,   3.42,   0.98,   2.57,   1.17,   1.04,    NaN,   NaN, 2692.242254,   NaN
  39,  939.310,   3.42,   0.98,   2.57,   1.17,   1.04,    NaN,   NaN, 2726.263521,   NaN
  40,  938.227,   3.36,   0.96,   2.51,   1.17,   1.03,    NaN,   NaN, 2641.188136,   NaN
  41,  937.570,   3.30,   0.98,   2.45,   1.17,   1.02,    NaN,   NaN, 2675.921300,   NaN
  42,  936.356,   3.22,   0.99,   2.37,   1.17,   1.02,    NaN,   NaN, 2679.140766,   NaN
  43,  935.535,   3.15,   0.98,   2.29,   1.17,   1.02,    NaN,   NaN, 2649.535301,   NaN
  44,  934.321,   3.08,   0.99,   2.21,   1.17,   1.01,    NaN,   NaN, 2660.567045,   NaN
  45,  933.533,   3.00,   0.96,   2.13,   1.17,   0.99,    NaN,   NaN, 2717.462460,   NaN
  46,  932.318,   2.90,   0.90,   2.05,   1.18,   0.98,    NaN,   NaN, 2726.752268,   NaN
  47,  931.498,   2.82,   0.90,   1.96,   1.18,   0.84,    NaN,   NaN, 2662.511725,   NaN
  48,  930.382,   2.76,   0.92,   1.87,   1.19,   0.84,    NaN,   NaN, 2631.610539,   NaN
  49,  929.462,   2.70,   0.94,   1.78,   1.20,   0.83,    NaN,   NaN, 2629.588710,   NaN
  50,  928.511,   2.63,   0.96,   1.68,   1.23,   0.83,    NaN,   NaN, 2701.318183,   NaN
  51,  927.592,   2.57,   0.98,   1.59,   1.25,   0.82,    NaN,   NaN, 2674.396082,   NaN
  52,  926.541,   2.51,   0.99,   1.50,   1.26,   0.81,    NaN,   NaN, 2691.448162,   NaN
  53,  925.688,   2.44,   0.99,   1.40,   1.28,   0.81,    NaN,   NaN, 2668.426220,   NaN
  54,  924.604,   2.39,   1.00,   1.32,   1.28,   0.80,    NaN,   NaN, 2609.794328,   NaN
  55,  923.620,   2.34,   1.02,   1.24,   1.28,   0.67,    NaN,   NaN, 2699.924175,   NaN
  56,  922.438,   2.28,   1.02,   1.17,   1.27,   0.66,    NaN,   NaN, 2634.434310,   NaN
  57,  921.749,   2.28,   1.02,   1.17,   1.27,   0.66,    NaN,   NaN, 2663.478036,   NaN
  58,  920.567,   2.20,   0.99,   1.09,   1.27,   0.65,    NaN,   NaN, 2618.725833,   NaN
  59,  919.681,   2.14,   1.02,   1.02,   1.26,   0.65,    NaN,   NaN, 2648.132812,   NaN
  60,  918.532,   2.07,   1.01,   0.96,   1.25,   0.64,    NaN,   NaN, 2651.432654,   NaN
  61,  917.580,   2.01,   1.01,   0.89,   1.25,   0.63,    NaN,   NaN, 2657.515060,   NaN
  62,  916.858,   1.97,   1.04,   0.83,   1.24,   0.62,    NaN,   NaN, 2647.635311,   NaN
  63,  915.676,   1.91,   1.05,   0.77,   1.23,   0.61,    NaN,   NaN, 2597.312801,   NaN
  64,  914.822,   1.85,   1.05,   0.71,   1.22,   0.55,    NaN,   NaN, 2713.868776,   NaN
  65,  913.772,   1.80,   1.06,   0.64,   1.21,   0.48,    NaN,   NaN, 2711.289457,   NaN
  66,  913.116,   1.75,   1.08,   0.58,   1.21,   0.48,    NaN,   NaN, 2594.655574,   NaN
  67,  911.934,   1.70,   1.07,   0.51,   1.20,   0.47,    NaN,   NaN, 2590.978909,   NaN
  68,  911.048,   1.63,   1.07,   0.43,   1.20,   0.46,    NaN,   NaN, 2547.250926,   NaN
  69,  909.833,   1.57,   1.06,   0.34,   1.21,   0.45,    NaN,   NaN, 2497.594067,   NaN
  70,  908.914,   1.53,   1.06,   0.26,   1.22,   0.44,    NaN,   NaN, 2511.316758,   NaN
  71,  908.356,   1.46,   1.05,   0.17,   1.24,   0.43,    NaN,   NaN, 2610.283924,   NaN
  72,  907.076,   1.42,   1.07,   0.08,   1.26,   0.42,    NaN,   NaN, 2620.605322,   NaN
  73,  906.189,   1.34,   1.02,  -0.02,   1.28,   0.28,    NaN,   NaN, 2613.112141,   NaN
  74,  905.303,   1.27,   0.99,  -0.12,   1.31,   0.28,    NaN,   NaN, 2589.096101,   NaN
  75,  904.384,   1.27,   0.99,  -0.12,   1.31,   0.28,    NaN,   NaN, 2523.165531,   NaN
  76,  903.235,   1.23,   1.01,  -0.21,   1.31,   0.28,    NaN,   NaN, 2520.317986,   NaN
  77,  902.250,   1.17,   1.00,  -0.29,   1.31,   0.27,    NaN,   NaN, 2516.410376,   NaN
  78,  901.397,   1.11,   1.01,  -0.37,   1.30,   0.27,    NaN,   NaN, 2553.405334,   NaN
  79,  900.510,   1.07,   1.03,  -0.44,   1.29,   0.25,    NaN,   NaN, 2505.330307,   NaN
  80,  899.690,   0.99,   1.04,  -0.51,   1.28,   0.12,    NaN,   NaN, 2569.883396,   NaN
  81,  898.410,   0.94,   1.05,  -0.57,   1.26,   0.11,    NaN,   NaN, 2566.736341,   NaN
  82,  897.556,   0.89,   1.05,  -0.63,   1.25,   0.11,    NaN,   NaN, 2516.604313,   NaN
  83,  896.736,   0.84,   1.06,  -0.68,   1.23,   0.10,    NaN,   NaN, 2487.175796,   NaN
  84,  895.587,   0.79,   1.08,  -0.73,   1.22,  -0.05,  -0.04,   NaN, 2431.477797,   NaN
  85,  894.799,   0.73,   1.09,  -0.78,   1.21,  -0.05,  -0.04,   NaN, 2481.411104,   NaN
  86,  893.880,   0.67,   1.08,  -0.83,   1.20,  -0.05,  -0.04,   NaN, 2499.949229,   NaN
  87,  893.092,   0.62,   1.10,  -0.88,   1.20,  -0.05,  -0.04,   NaN, 2443.682881,   NaN
  88,  891.746,   0.55,   1.11,  -0.94,   1.20,  -0.06,  -0.05,   NaN, 2466.986701,   NaN
  89,  891.024,   0.47,   1.09,  -1.01,   1.21,  -0.06,  -0.06,   NaN, 2475.648999,   NaN
  90,  890.105,   0.43,   1.13,  -1.08,   1.22,  -0.08,  -0.07,   NaN, 2473.358077,   NaN
  91,  889.153,   0.36,   1.12,  -1.16,   1.23,  -0.09,  -0.08,   NaN, 2429.644960,   NaN
  92,  888.267,   0.36,   1.12,  -1.16,   1.23,  -0.10,  -0.08,   NaN, 2453.428976,   NaN
  93,  887.085,   0.31,   1.13,  -1.25,   1.25,  -0.11,  -0.09,   NaN, 2572.761654,   NaN
  94,  886.494,   0.26,   1.13,  -1.34,   1.28,  -0.26,  -0.23,   NaN, 2557.994531,   NaN
  95,  885.542,   0.20,   1.12,  -1.43,   1.30,  -0.26,  -0.23,   NaN, 2428.701443,   NaN
  96,  884.689,   0.13,   1.12,  -1.53,   1.32,  -0.27,  -0.24,   NaN, 2494.215730,   NaN
  97,  883.999,   0.06,   1.14,  -1.63,   1.33,  -0.34,  -0.30,   NaN, 2492.862521,   NaN
  98,  882.883,   0.01,   1.14,  -1.72,   1.33,  -0.42,  -0.37,   NaN, 2430.644971,   NaN
  99,  882.161,  -0.05,   1.14,  -1.80,   1.33,  -0.43,  -0.37,   NaN, 2318.474734,   NaN
 100,  881.111,  -0.09,   1.15,  -1.88,   1.32,  -0.45,  -0.39,   NaN, 2363.384552,   NaN
 101,  880.454,  -0.14,   1.16,  -1.95,   1.30,  -0.59,  -0.52,   NaN, 2409.154754,   NaN
 102,  879.601,  -0.21,   1.14,  -2.00,   1.28,  -0.59,  -0.52,   NaN, 2661.860445,   NaN
 103,  878.419,  -0.27,   1.14,  -2.06,   1.27,  -0.59,  -0.52,   NaN, 2480.025257,   NaN
 104,  877.960,  -0.35,   1.13,  -2.11,   1.25,  -0.59,  -0.52,   NaN, 2232.802309,   NaN
 105,  876.942,  -0.41,   1.12,  -2.16,   1.24,  -0.59,  -0.52,   NaN, 2201.756233,   NaN
 106,  876.088,  -0.46,   1.13,  -2.20,   1.23,  -0.60,  -0.52,   NaN, 2356.856821,   NaN
 107,  875.301,  -0.51,   1.14,  -2.24,   1.22,  -0.60,  -0.52,   NaN, 2428.403729,   NaN
 108,  874.480,  -0.56,   1.15,  -2.29,   1.23,  -0.60,  -0.53,   NaN, 2566.821269,   NaN
 109,  873.233,  -0.62,   1.14,  -2.35,   1.23,  -0.60,  -0.53,   NaN, 2536.080413,   NaN
 110,  872.839,  -0.62,   1.14,  -2.35,   1.23,  -0.60,  -0.53,   NaN, 2365.571882,   NaN
 111,  871.723,  -0.68,   1.13,  -2.41,   1.23,  -0.62,  -0.54,   NaN, 2233.007757,   NaN
 112,  871.000,  -0.75,   1.12,  -2.48,   1.25,  -0.75,  -0.66,   NaN, 2146.490174,   NaN
 113,  870.114,  -0.82,   1.13,  -2.55,   1.27,  -0.76,  -0.67,   NaN, 2340.843633,   NaN
 114,  869.228,  -0.87,   1.15,  -2.64,   1.29,  -0.77,  -0.68,   NaN, 2338.875634,   NaN
 115,  868.276,  -0.91,   1.17,  -2.73,   1.31,  -0.91,  -0.81,   NaN, 2202.792278,   NaN
 116,  867.751,  -0.97,   1.15,  -2.82,   1.33,  -0.92,  -0.81,   NaN, 2237.145640,   NaN
 117,  866.766,  -1.03,   1.16,  -2.91,   1.34,  -0.92,  -0.81,   NaN, 2439.145954,   NaN
 118,  866.142,  -1.08,   1.16,  -3.01,   1.35,  -0.92,  -0.81,   NaN, 2474.249536,   NaN
 119,  865.322,  -1.13,   1.17,  -3.10,   1.36,  -0.93,  -0.82,   NaN, 2300.021010,   NaN
 120,  864.304,  -1.18,   1.19,  -3.18,   1.35,  -0.94,  -0.82,   NaN, 2285.458186,   NaN
 121,  863.385,  -1.24,   1.19,  -3.26,   1.34,  -1.08,  -0.95,   NaN, 2351.497675,   NaN
 122,  862.991,  -1.30,   1.20,  -3.33,   1.33,  -1.09,  -0.97,   NaN, 2238.389654,   NaN
 123,  862.236,  -1.36,   1.19,  -3.38,   1.31,  -1.10,  -0.97,   NaN, 2227.542393,   NaN
 124,  861.317,  -1.42,   1.15,  -3.43,   1.30,  -1.23,  -1.09,   NaN, 2327.736641,   NaN
 125,  860.595,  -1.47,   1.16,  -3.49,   1.28,  -1.24,  -1.09,   NaN, 2299.413219,   NaN
 126,  859.905,  -1.53,   1.18,  -3.53,   1.27,  -1.24,  -1.10,   NaN, 2303.124952,   NaN
 127,  858.888,  -1.59,   1.17,  -3.57,   1.26,  -1.25,  -1.10,   NaN, 2211.153176,   NaN
 128,  858.395,  -1.59,   1.17,  -3.57,   1.26,  -1.26,  -1.11,   NaN, 2171.768123,   NaN
 129,  857.312,  -1.66,   1.13,  -3.62,   1.26,  -1.26,  -1.12,   NaN, 2162.909845,   NaN
 130,  856.459,  -1.74,   1.10,  -3.67,   1.27,  -1.27,  -1.12,   NaN, 2161.370624,   NaN
 131,  855.737,  -1.83,   1.04,  -3.72,   1.27,  -1.28,  -1.13,   NaN, 2148.634626,   NaN
 132,  854.982,  -1.89,   1.05,  -3.77,   1.28,  -1.29,  -1.14,   NaN, 2271.422222,   NaN
 133,  853.997,  -1.95,   1.06,  -3.84,   1.30,  -1.44,  -1.27,   NaN, 2281.361230,   NaN
 134,  853.472,  -1.99,   1.10,  -3.92,   1.32,  -1.44,  -1.27,   NaN, 2178.265180,   NaN
 135,  852.651,  -2.02,   1.13,  -4.00,   1.35,  -1.45,  -1.28,   NaN, 2218.993676,   NaN
 136,  852.027,  -2.07,   1.15,  -4.08,   1.37,  -1.59,  -1.41,   NaN, 2263.892099,   NaN
 137,  851.305,  -2.13,   1.14,  -4.18,   1.38,  -1.59,  -1.41,   NaN, 2196.425230,   NaN
 138,  850.321,  -2.19,   1.15,  -4.27,   1.39,  -1.60,  -1.41,   NaN, 1980.525492,   NaN
 139,  849.959,  -2.22,   1.16,  -4.37,   1.40,  -1.60,  -1.41,   NaN, 1955.302333,   NaN
 140,  849.073,  -2.27,   1.17,  -4.46,   1.40,  -1.60,  -1.41,   NaN, 2099.372799,   NaN
 141,  848.548,  -2.33,   1.18,  -4.54,   1.40,  -1.61,  -1.42,   NaN, 2108.841351,   NaN
 142,  847.694,  -2.38,   1.18,  -4.62,   1.38,  -1.61,  -1.42,   NaN, 2202.395629,   NaN
 143,  846.841,  -2.43,   1.18,  -4.68,   1.37,  -1.62,  -1.43,   NaN, 2233.419850,   NaN
 144,  846.447,  -2.51,   1.14,  -4.74,   1.35,  -1.76,  -1.55,   NaN, 2187.080769,   NaN
 145,  845.462,  -2.51,   1.14,  -4.74,   1.35,  -1.76,  -1.55,   NaN, 2010.200270,   NaN
 146,  844.707,  -2.56,   1.17,  -4.79,   1.33,  -1.92,  -1.69,   NaN, 2008.742187,   NaN
 147,  843.854,  -2.62,   1.16,  -4.83,   1.31,  -1.92,  -1.70,   NaN, 2106.235987,   NaN
 148,  843.558,  -2.68,   1.17,  -4.88,   1.30,  -1.93,  -1.70,   NaN, 2137.855607,   NaN
 149,  842.639,  -2.75,   1.16,  -4.93,   1.30,  -1.93,  -1.70,   NaN, 2238.316579,   NaN
 150,  841.884,  -2.80,   1.18,  -4.96,   1.30,  -2.08,  -1.84,   NaN, 2149.286638,   NaN
 151,  841.359,  -2.86,   1.20,  -5.01,   1.31,  -2.08,  -1.84,   NaN, 2061.540824,   NaN
 152,  840.374,  -2.92,   1.20,  -5.06,   1.32,  -2.08,  -1.84,   NaN, 2003.338499,   NaN
 153,  839.652,  -2.99,   1.15,  -5.13,   1.33,  -2.09,  -1.85,   NaN, 2068.123473,   NaN
 154,  838.799,  -3.05,   1.18,  -5.20,   1.36,  -2.24,  -1.98,   NaN, 2123.304796,   NaN
 155,  838.274,  -3.10,   1.20,  -5.28,   1.38,  -2.25,  -1.99,   NaN, 2085.773898,   NaN
 156,  837.683,  -3.14,   1.23,  -5.36,   1.40,  -2.26,  -1.99,   NaN, 2053.611249,   NaN
 157,  836.632,  -3.21,   1.20,  -5.45,   1.41,  -2.27,  -2.00,   NaN, 1990.877359,   NaN
 158,  836.140,  -3.29,   1.18,  -5.54,   1.43,  -2.27,  -2.01,   NaN, 2011.059679,   NaN
 159,  835.286,  -3.39,   1.09,  -5.63,   1.44,  -2.27,  -2.01,   NaN, 2094.364393,   NaN
 160,  834.728,  -3.43,   1.15,  -5.72,   1.44,  -2.27,  -2.01,   NaN, 1889.288428,   NaN
 161,  833.908,  -3.50,   1.11,  -5.81,   1.44,  -2.28,  -2.01,   NaN, 1772.803043,   NaN
 162,  833.087,  -3.56,   1.14,  -5.89,   1.43,  -2.28,  -2.01,   NaN, 1771.458837,   NaN
 163,  832.266,  -3.56,   1.14,  -5.89,   1.43,  -2.28,  -2.02,   NaN, 1996.882252,   NaN
 164,  831.774,  -3.61,   1.16,  -5.96,   1.42,  -2.42,  -2.14,   NaN, 1915.705173,   NaN
 165,  830.953,  -3.65,   1.19,  -6.03,   1.40,  -2.43,  -2.14,   NaN, 2031.782014,   NaN
 166,  830.330,  -3.70,   1.21,  -6.08,   1.38,  -2.44,  -2.16,   NaN, 2124.112579,   NaN
 167,  829.706,  -3.75,   1.24,  -6.13,   1.37,  -2.58,  -2.28,   NaN, 2223.270881,   NaN
 168,  828.688,  -3.81,   1.23,  -6.19,   1.35,  -2.59,  -2.29,   NaN, 2059.889655,   NaN
 169,  828.262,  -3.87,   1.22,  -6.23,   1.35,  -2.59,  -2.29,   NaN, 1876.163208,   NaN
 170,  827.474,  -3.95,   1.21,  -6.28,   1.35,  -2.60,  -2.30,   NaN, 1971.972312,   NaN
 171,  826.883,  -4.01,   1.23,  -6.33,   1.35,  -2.61,  -2.31,   NaN, 2010.203541,   NaN
 172,  826.030,  -4.08,   1.21,  -6.38,   1.36,  -2.62,  -2.32,   NaN, 2093.820329,   NaN
 173,  825.406,  -4.14,   1.22,  -6.44,   1.37,  -2.63,  -2.32,   NaN, 2006.276790,   NaN
 174,  824.520,  -4.18,   1.24,  -6.51,   1.39,  -2.63,  -2.32,   NaN, 2031.681824,   NaN
 175,  823.798,  -4.26,   1.20,  -6.57,   1.40,  -2.64,  -2.33,   NaN, 2002.799416,   NaN
 176,  823.141,  -4.33,   1.20,  -6.65,   1.42,  -2.79,  -2.46,   NaN, 2089.497472,   NaN
 177,  822.288,  -4.39,   1.23,  -6.72,   1.43,  -2.93,  -2.59,   NaN, 1870.766638,   NaN
 178,  821.730,  -4.44,   1.27,  -6.80,   1.43,  -2.93,  -2.59,   NaN, 1898.068940,   NaN
 179,  821.106,  -4.51,   1.22,  -6.88,   1.43,  -3.07,  -2.72,   NaN, 1897.127428,   NaN
 180,  820.515,  -4.55,   1.26,  -6.96,   1.43,  -3.08,  -2.72,   NaN, 1896.090967,   NaN
 181,  819.793,  -4.55,   1.26,  -6.96,   1.43,  -3.21,  -2.84,   NaN, 1860.999297,   NaN
 182,  818.874,  -4.61,   1.25,  -7.04,   1.42,  -3.22,  -2.85,   NaN, 1901.142455,   NaN
 183,  818.152,  -4.67,   1.26,  -7.12,   1.42,  -3.37,  -2.98,   NaN, 1918.183960,   NaN
 184,  817.331,  -4.73,   1.27,  -7.19,   1.40,  -3.37,  -2.98,   NaN, 1937.281710,   NaN
 185,  816.576,  -4.79,   1.28,  -7.26,   1.38,  -3.37,  -2.98,   NaN, 1816.704141,   NaN
 186,  815.985,  -4.86,   1.28,  -7.32,   1.37,  -3.37,  -2.98,   NaN, 1821.667883,   NaN
 187,  815.263,  -4.92,   1.27,  -7.38,   1.35,  -3.39,  -2.99,   NaN, 1862.827086,   NaN
 188,  814.639,  -4.99,   1.28,  -7.44,   1.34,  -3.53,  -3.12,   NaN, 2090.312401,   NaN
 189,  813.950,  -5.04,   1.30,  -7.48,   1.32,  -3.52,  -3.12,   NaN, 2026.072375,   NaN
 190,  813.195,  -5.09,   1.32,  -7.53,   1.31,  -3.52,  -3.11,   NaN, 1888.262387,   NaN
 191,  812.473,  -5.15,   1.32,  -7.57,   1.30,  -3.51,  -3.11,   NaN, 1885.519105,   NaN
 192,  811.783,  -5.21,   1.33,  -7.62,   1.30,  -3.52,  -3.11,   NaN, 1792.189986,   NaN
 193,  811.258,  -5.29,   1.35,  -7.67,   1.30,  -3.53,  -3.12,   NaN, 1552.140757,   NaN
 194,  810.405,  -5.35,   1.33,  -7.72,   1.30,  -3.53,  -3.12,   NaN, 1517.931768,   NaN
 195,  809.683,  -5.42,   1.33,  -7.78,   1.31,  -3.53,  -3.13,   NaN, 1516.944318,   NaN
 196,  808.928,  -5.50,   1.29,  -7.83,   1.31,  -3.54,  -3.13,   NaN, 1675.517407,   NaN
 197,  808.238,  -5.55,   1.32,  -7.89,   1.32,  -3.69,  -3.26,   NaN, 1967.915072,   NaN
 198,  807.483,  -5.55,   1.32,  -7.89,   1.32,  -3.69,  -3.27,   NaN, 2042.272985,   NaN
 199,  806.827,  -5.61,   1.31,  -7.96,   1.32,  -3.99,  -3.53,   NaN, 1901.307537,   NaN
 200,  806.203,  -5.67,   1.30,  -8.01,   1.31,  -4.00,  -3.54,   NaN, 1891.184728,   NaN
 201,  805.481,  -5.73,   1.29,  -8.08,   1.30,  -4.00,  -3.54,   NaN, 1841.564971,   NaN
 202,  804.857,  -5.83,   1.27,  -8.16,   1.30,  -4.01,  -3.55,   NaN, 1732.981806,   NaN
 203,  804.135,  -5.88,   1.27,  -8.22,   1.29,  -4.02,  -3.55,   NaN, 1745.396553,   NaN
 204,  803.314,  -5.93,   1.30,  -8.29,   1.29,  -4.02,  -3.56,   NaN, 1686.496008,   NaN
 205,  802.724,  -5.98,   1.30,  -8.34,   1.28,  -4.03,  -3.57,   NaN, 1717.965998,   NaN
 206,  802.100,  -6.03,   1.32,  -8.40,   1.27,  -4.03,  -3.57,   NaN, 1950.022771,   NaN
 207,  801.345,  -6.10,   1.32,  -8.45,   1.26,  -4.04,  -3.57,   NaN, 1865.204502,   NaN
 208,  800.557,  -6.16,   1.35,  -8.49,   1.24,  -4.05,  -3.58,   NaN, 1895.903384,   NaN
 209,  799.769,  -6.22,   1.32,  -8.52,   1.22,  -4.05,  -3.59,   NaN, 1779.570192,   NaN
 210,  799.047,  -6.31,   1.25,  -8.55,   1.20,  -4.19,  -3.71,   NaN, 1855.792247,   NaN
 211,  798.752,  -6.37,   1.28,  -8.58,   1.19,  -4.19,  -3.71,   NaN, 1855.497902,   NaN
 212,  797.898,  -6.42,   1.32,  -8.61,   1.17,  -4.20,  -3.72,   NaN, 1868.134110,   NaN
 213,  797.143,  -6.48,   1.33,  -8.62,   1.16,  -4.20,  -3.72,   NaN, 1812.366946,   NaN
 214,  796.815,  -6.55,   1.31,  -8.64,   1.14,  -4.21,  -3.73,   NaN, 1854.776370,   NaN
 215,  796.093,  -6.59,   1.32,  -8.65,   1.13,  -4.22,  -3.74,   NaN, 1803.340215,   NaN
 216,  794.977,  -6.59,   1.32,  -8.65,   1.13,  -4.37,  -3.87,   NaN, 1605.354221,   NaN
