Time (Sec), Pressure (hPa), Tgw_mean (degC), Tgw_std (degC), Tww_mean (degC), Tww_std (degC), TDew (degC), TFrost (degC), CPC_Inters (#/cm3), CPC_TotBot (#/cm3), CPC_TotTop (#/cm3)
  -6,  959.859,   3.03,   0.11,   3.25,   0.18,   1.02,    NaN,   NaN, 2841.643030,   NaN
  -5,  959.728,   3.04,   0.11,   3.23,   0.17,   1.01,    NaN,   NaN, 3025.688549,   NaN
  -4,  959.892,   3.06,   0.11,   3.23,   0.16,   1.01,    NaN,   NaN, 2958.251202,   NaN
  -3,  959.760,   3.05,   0.11,   3.21,   0.15,   1.01,    NaN,   NaN, 2989.442865,   NaN
  -2,  959.793,   3.05,   0.12,   3.19,   0.14,   1.01,    NaN,   NaN, 2992.154418,   NaN
  -1,  959.826,   3.06,   0.11,   3.18,   0.12,   1.01,    NaN,   NaN, 2810.511213,   NaN
   0,  959.399,   3.05,   0.12,   3.16,   0.11,   1.01,    NaN,   NaN, 2809.358907,   NaN
   1,  959.334,   3.07,   0.11,   3.16,   0.10,   1.01,    NaN,   NaN, 2903.946645,   NaN
   2,  959.399,   3.05,   0.11,   3.14,   0.10,   1.01,    NaN,   NaN, 2897.814177,   NaN
   3,  959.202,   3.07,   0.10,   3.13,   0.09,   1.01,    NaN,   NaN, 2791.946695,   NaN
   4,  959.268,   3.06,   0.10,   3.10,   0.09,   1.01,    NaN,   NaN, 2862.818158,   NaN
   5,  959.399,   3.08,   0.09,   3.11,   0.09,   1.01,    NaN,   NaN, 2859.157843,   NaN
   6,  959.334,   3.07,   0.08,   3.09,   0.09,   1.01,    NaN,   NaN, 2938.965480,   NaN
   7,  959.235,   3.06,   0.09,   3.07,   0.09,   1.01,    NaN,   NaN, 2910.249516,   NaN
   8,  959.268,   3.08,   0.09,   3.08,   0.09,   1.01,    NaN,   NaN, 2851.709054,   NaN
   9,  959.235,   3.08,   0.09,   3.08,   0.09,   1.01,    NaN,   NaN, 2829.850038,   NaN
  10,  959.366,   3.07,   0.09,   3.07,   0.09,   1.01,    NaN,   NaN, 2857.445514,   NaN
  11,  959.465,   3.07,   0.09,   3.06,   0.09,   1.01,    NaN,   NaN, 2935.456868,   NaN
  12,  959.268,   3.06,   0.10,   3.06,   0.09,   1.01,    NaN,   NaN, 2861.058233,   NaN
  13,  959.235,   3.05,   0.10,   3.05,   0.09,   1.01,    NaN,   NaN, 2888.581340,   NaN
  14,  959.137,   3.04,   0.09,   3.05,   0.10,   1.01,    NaN,   NaN, 2872.799589,   NaN
  15,  959.137,   3.03,   0.09,   3.04,   0.10,   1.01,    NaN,   NaN, 2974.838973,   NaN
  16,  959.399,   3.01,   0.10,   3.02,   0.10,   1.01,    NaN,   NaN, 2975.846319,   NaN
  17,  959.104,   3.02,   0.10,   3.02,   0.10,   1.01,    NaN,   NaN, 2853.363087,   NaN
  18,  959.202,   2.99,   0.10,   2.99,   0.10,   1.01,    NaN,   NaN, 2860.822266,   NaN
  19,  959.202,   3.00,   0.10,   2.99,   0.10,   1.01,    NaN,   NaN, 2910.731301,   NaN
  20,  959.137,   3.01,   0.10,   2.99,   0.10,   1.00,    NaN,   NaN, 2859.225638,   NaN
  21,  959.202,   2.99,   0.10,   2.98,   0.11,   1.00,    NaN,   NaN, 2909.305584,   NaN
  22,  959.005,   2.99,   0.10,   2.97,   0.11,   1.00,    NaN,   NaN, 2867.568600,   NaN
  23,  959.137,   2.99,   0.10,   2.96,   0.11,   1.00,    NaN,   NaN, 2921.424492,   NaN
  24,  959.268,   2.99,   0.09,   2.95,   0.11,   1.00,    NaN,   NaN, 2896.381951,   NaN
  25,  958.710,   3.02,   0.07,   2.94,   0.11,   1.00,    NaN,   NaN, 2869.695020,   NaN
  26,  958.907,   3.02,   0.07,   2.94,   0.11,   1.00,    NaN,   NaN, 2889.863103,   NaN
  27,  958.677,   3.04,   0.05,   2.93,   0.11,   1.00,    NaN,   NaN, 2999.838991,   NaN
  28,  958.677,   3.03,   0.04,   2.91,   0.11,   1.00,    NaN,   NaN, 2922.016154,   NaN
  29,  958.874,   3.06,   0.03,   2.91,   0.12,   1.00,    NaN,   NaN, 2803.039424,   NaN
  30,  958.907,   3.08,   0.01,   2.90,   0.11,   1.00,    NaN,   NaN, 2902.142128,   NaN
  31,  958.940,   3.08,   0.02,   2.88,   0.12,   1.00,    NaN,   NaN, 2868.260142,   NaN
  32,  958.644,   3.11,   0.00,   2.88,   0.12,   1.00,    NaN,   NaN, 2867.008635,   NaN
  33,  958.644,   3.12,   0.00,   2.86,   0.12,   1.00,    NaN,   NaN, 2903.392080,   NaN
  34,  958.743,   3.12,   0.01,   2.85,   0.12,   1.00,    NaN,   NaN, 2935.799650,   NaN
  35,  958.677,   3.11,   0.01,   2.85,   0.12,   1.00,    NaN,   NaN, 2891.688023,   NaN
  36,  958.940,   3.11,   0.02,   2.83,   0.12,   1.00,    NaN,   NaN, 2912.505769,   NaN
  37,  958.776,   3.11,   0.03,   2.82,   0.13,   1.00,    NaN,   NaN, 2977.272383,   NaN
  38,  958.513,   3.12,   0.03,   2.82,   0.13,   1.00,    NaN,   NaN, 2950.569257,   NaN
  39,  958.480,   3.11,   0.03,   2.81,   0.13,   1.00,    NaN,   NaN, 2945.595445,   NaN
  40,  958.579,   3.09,   0.03,   2.79,   0.13,   0.99,    NaN,   NaN, 2893.164252,   NaN
  41,  958.841,   3.07,   0.04,   2.77,   0.13,   0.99,    NaN,   NaN, 2938.783260,   NaN
  42,  958.611,   3.08,   0.04,   2.77,   0.13,   0.99,    NaN,   NaN, 2873.065979,   NaN
  43,  958.382,   3.06,   0.05,   2.75,   0.13,   0.99,    NaN,   NaN, 2864.914076,   NaN
  44,  958.480,   3.06,   0.05,   2.75,   0.13,   0.99,    NaN,   NaN, 2936.368887,   NaN
  45,  958.382,   3.07,   0.04,   2.75,   0.13,   0.99,    NaN,   NaN, 2835.637754,   NaN
  46,  958.480,   3.07,   0.05,   2.75,   0.12,   0.99,    NaN,   NaN, 2886.737954,   NaN
  47,  958.382,   3.06,   0.05,   2.74,   0.13,   0.99,    NaN,   NaN, 2902.090872,   NaN
  48,  958.513,   3.06,   0.05,   2.72,   0.12,   0.99,    NaN,   NaN, 2902.486362,   NaN
  49,  958.382,   3.05,   0.05,   2.71,   0.12,   0.99,    NaN,   NaN, 2874.364283,   NaN
  50,  958.447,   3.04,   0.06,   2.70,   0.12,   0.99,    NaN,   NaN, 2912.978121,   NaN
  51,  958.283,   3.05,   0.05,   2.70,   0.11,   0.99,    NaN,   NaN, 2912.808845,   NaN
  52,  958.447,   3.04,   0.06,   2.68,   0.12,   0.99,    NaN,   NaN, 2892.521285,   NaN
  53,  958.152,   3.04,   0.05,   2.66,   0.11,   0.99,    NaN,   NaN, 2890.618431,   NaN
  54,  958.021,   3.04,   0.06,   2.67,   0.11,   0.99,    NaN,   NaN, 2832.615693,   NaN
  55,  958.316,   3.03,   0.06,   2.65,   0.11,   0.99,    NaN,   NaN, 2847.271841,   NaN
  56,  958.119,   3.02,   0.06,   2.64,   0.11,   0.99,    NaN,   NaN, 2913.344935,   NaN
  57,  958.119,   3.01,   0.06,   2.63,   0.12,   0.99,    NaN,   NaN, 2867.360387,   NaN
  58,  958.021,   3.02,   0.07,   2.63,   0.12,   0.99,    NaN,   NaN, 2883.362915,   NaN
  59,  958.021,   3.01,   0.07,   2.61,   0.12,   0.99,    NaN,   NaN, 2875.594777,   NaN
  60,  958.086,   3.01,   0.07,   2.61,   0.13,   0.99,    NaN,   NaN, 2825.383217,   NaN
  61,  957.922,   3.00,   0.08,   2.59,   0.12,   0.99,    NaN,   NaN, 2949.798076,   NaN
  62,  957.955,   3.00,   0.08,   2.59,   0.12,   0.99,    NaN,   NaN, 2893.795215,   NaN
  63,  957.889,   3.00,   0.07,   2.58,   0.12,   0.99,    NaN,   NaN, 2847.154727,   NaN
  64,  957.725,   3.00,   0.08,   2.57,   0.12,   0.99,    NaN,   NaN, 2853.287024,   NaN
  65,  958.053,   2.99,   0.08,   2.55,   0.11,   0.99,    NaN,   NaN, 2854.397926,   NaN
  66,  958.086,   2.99,   0.08,   2.54,   0.11,   0.99,    NaN,   NaN, 2951.435397,   NaN
  67,  957.988,   3.00,   0.08,   2.54,   0.10,   0.99,    NaN,   NaN, 2960.743644,   NaN
  68,  957.758,   2.98,   0.08,   2.53,   0.09,   0.99,    NaN,   NaN, 2887.471975,   NaN
  69,  957.692,   2.99,   0.09,   2.52,   0.08,   0.99,    NaN,   NaN, 2887.567160,   NaN
  70,  957.791,   2.98,   0.08,   2.50,   0.08,   0.99,    NaN,   NaN, 2835.770667,   NaN
  71,  957.791,   2.99,   0.09,   2.51,   0.08,   0.99,    NaN,   NaN, 2888.238681,   NaN
  72,  957.627,   2.98,   0.08,   2.49,   0.08,   0.99,    NaN,   NaN, 2885.621071,   NaN
  73,  957.824,   2.97,   0.09,   2.48,   0.08,   0.99,    NaN,   NaN, 2846.375547,   NaN
  74,  957.561,   2.97,   0.09,   2.47,   0.07,   0.99,    NaN,   NaN, 2886.608966,   NaN
  75,  957.495,   2.97,   0.09,   2.46,   0.08,   0.99,    NaN,   NaN, 2873.760413,   NaN
  76,  957.364,   2.96,   0.09,   2.46,   0.08,   0.99,    NaN,   NaN, 2848.437024,   NaN
  77,  957.561,   2.96,   0.08,   2.46,   0.09,   0.99,    NaN,   NaN, 2899.114312,   NaN
  78,  957.495,   2.96,   0.09,   2.44,   0.08,   0.99,    NaN,   NaN, 2935.340146,   NaN
  79,  957.627,   2.96,   0.09,   2.44,   0.08,   0.99,    NaN,   NaN, 2859.160430,   NaN
  80,  957.364,   2.97,   0.09,   2.45,   0.09,   0.99,    NaN,   NaN, 2909.742724,   NaN
  81,  957.495,   2.95,   0.09,   2.43,   0.09,   0.99,    NaN,   NaN, 2910.369982,   NaN
  82,  957.331,   2.93,   0.08,   2.41,   0.09,   0.99,    NaN,   NaN, 2884.595647,   NaN
  83,  957.167,   2.95,   0.09,   2.40,   0.08,   0.99,    NaN,   NaN, 2888.548650,   NaN
  84,  957.331,   2.94,   0.08,   2.40,   0.08,   0.98,    NaN,   NaN, 2839.108086,   NaN
  85,  957.266,   2.93,   0.09,   2.38,   0.07,   0.98,    NaN,   NaN, 2940.383382,   NaN
  86,  957.331,   2.94,   0.08,   2.38,   0.07,   0.98,    NaN,   NaN, 2870.281215,   NaN
  87,  957.200,   2.92,   0.08,   2.36,   0.06,   0.98,    NaN,   NaN, 2954.114955,   NaN
  88,  957.200,   2.93,   0.09,   2.35,   0.06,   0.98,    NaN,   NaN, 2923.293924,   NaN
  89,  957.069,   2.92,   0.08,   2.34,   0.06,   0.98,    NaN,   NaN, 2822.841960,   NaN
  90,  957.167,   2.90,   0.09,   2.32,   0.06,   0.98,    NaN,   NaN, 2842.899051,   NaN
  91,  957.101,   2.91,   0.08,   2.33,   0.05,   0.98,    NaN,   NaN, 2875.670508,   NaN
  92,  956.937,   2.90,   0.08,   2.31,   0.06,   0.97,    NaN,   NaN, 2894.381287,   NaN
  93,  957.003,   2.90,   0.08,   2.31,   0.06,   0.97,    NaN,   NaN, 2833.300683,   NaN
  94,  956.872,   2.89,   0.08,   2.30,   0.06,   0.97,    NaN,   NaN, 2824.877879,   NaN
  95,  956.839,   2.88,   0.09,   2.29,   0.06,   0.97,    NaN,   NaN, 2878.299949,   NaN
  96,  956.773,   2.89,   0.08,   2.29,   0.06,   0.97,    NaN,   NaN, 2817.717768,   NaN
  97,  957.003,   2.89,   0.08,   2.29,   0.06,   0.97,    NaN,   NaN, 2818.394240,   NaN
  98,  956.905,   2.88,   0.09,   2.28,   0.06,   0.97,    NaN,   NaN, 2963.816684,   NaN
  99,  956.675,   2.88,   0.09,   2.27,   0.06,   0.97,    NaN,   NaN, 2899.949939,   NaN
 100,  956.511,   2.87,   0.09,   2.27,   0.06,   0.97,    NaN,   NaN, 2856.336513,   NaN
 101,  956.806,   2.85,   0.09,   2.25,   0.07,   0.97,    NaN,   NaN, 2839.834449,   NaN
 102,  956.773,   2.89,   0.09,   2.26,   0.07,   0.96,    NaN,   NaN, 2846.928526,   NaN
 103,  956.609,   2.86,   0.09,   2.24,   0.06,   0.96,    NaN,   NaN, 2857.119613,   NaN
 104,  956.708,   2.87,   0.09,   2.24,   0.06,   0.96,    NaN,   NaN, 2874.458312,   NaN
 105,  956.642,   2.84,   0.09,   2.21,   0.06,   0.96,    NaN,   NaN, 2934.410627,   NaN
 106,  956.609,   2.85,   0.09,   2.21,   0.06,   0.96,    NaN,   NaN, 2870.234871,   NaN
 107,  956.609,   2.84,   0.09,   2.19,   0.06,   0.96,    NaN,   NaN, 2894.531761,   NaN
 108,  956.412,   2.84,   0.08,   2.18,   0.06,   0.96,    NaN,   NaN, 2853.020412,   NaN
 109,  956.281,   2.84,   0.10,   2.18,   0.06,   0.96,    NaN,   NaN, 2969.990935,   NaN
 110,  956.609,   2.83,   0.09,   2.17,   0.07,   0.96,    NaN,   NaN, 2867.675068,   NaN
 111,  956.478,   2.83,   0.09,   2.17,   0.07,   0.96,    NaN,   NaN, 2881.985169,   NaN
 112,  956.215,   2.81,   0.09,   2.15,   0.06,   0.96,    NaN,   NaN, 2855.710667,   NaN
 113,  956.248,   2.81,   0.09,   2.15,   0.06,   0.96,    NaN,   NaN, 2855.761836,   NaN
 114,  956.281,   2.80,   0.09,   2.14,   0.06,   0.96,    NaN,   NaN, 3004.519140,   NaN
 115,  956.576,   2.80,   0.09,   2.14,   0.06,   0.96,    NaN,   NaN, 2893.381460,   NaN
 116,  956.314,   2.81,   0.09,   2.14,   0.06,   0.96,    NaN,   NaN, 2946.492025,   NaN
 117,  955.986,   2.80,   0.09,   2.14,   0.06,   0.96,    NaN,   NaN, 2930.861963,   NaN
 118,  956.379,   2.80,   0.10,   2.14,   0.06,   0.95,    NaN,   NaN, 2863.396486,   NaN
 119,  956.445,   2.79,   0.09,   2.14,   0.06,   0.95,    NaN,   NaN, 2872.393985,   NaN
 120,  956.215,   2.79,   0.09,   2.13,   0.06,   0.95,    NaN,   NaN, 2945.521781,   NaN
 121,  956.117,   2.78,   0.09,   2.11,   0.06,   0.95,    NaN,   NaN, 2851.324485,   NaN
 122,  956.018,   2.78,   0.09,   2.11,   0.06,   0.95,    NaN,   NaN, 2904.291410,   NaN
 123,  955.920,   2.78,   0.09,   2.10,   0.07,   0.94,    NaN,   NaN, 2900.740914,   NaN
 124,  955.953,   2.77,   0.09,   2.08,   0.07,   0.94,    NaN,   NaN, 2871.467609,   NaN
 125,  956.018,   2.75,   0.10,   2.06,   0.07,   0.94,    NaN,   NaN, 2846.546935,   NaN
 126,  955.854,   2.77,   0.09,   2.06,   0.08,   0.94,    NaN,   NaN, 2880.894099,   NaN
 127,  956.051,   2.75,   0.09,   2.05,   0.08,   0.94,    NaN,   NaN, 2951.251298,   NaN
 128,  955.723,   2.75,   0.09,   2.04,   0.09,   0.94,    NaN,   NaN, 2969.395214,   NaN
 129,  955.723,   2.74,   0.09,   2.03,   0.08,   0.94,    NaN,   NaN, 2969.532443,   NaN
 130,  955.789,   2.75,   0.09,   2.03,   0.09,   0.94,    NaN,   NaN, 2908.340608,   NaN
 131,  955.657,   2.73,   0.10,   2.01,   0.08,   0.93,    NaN,   NaN, 2924.038271,   NaN
 132,  955.756,   2.73,   0.10,   2.01,   0.08,   0.93,    NaN,   NaN, 2918.205600,   NaN
 133,  955.723,   2.73,   0.10,   2.01,   0.09,   0.93,    NaN,   NaN, 2845.294671,   NaN
 134,  955.821,   2.73,   0.09,   1.99,   0.09,   0.93,    NaN,   NaN, 2874.159828,   NaN
 135,  955.690,   2.73,   0.10,   1.99,   0.08,   0.93,    NaN,   NaN, 2858.236281,   NaN
 136,  955.723,   2.72,   0.10,   1.98,   0.08,   0.93,    NaN,   NaN, 2917.956626,   NaN
 137,  955.756,   2.73,   0.09,   1.98,   0.09,   0.93,    NaN,   NaN, 2829.956597,   NaN
 138,  955.657,   2.71,   0.09,   1.97,   0.09,   0.93,    NaN,   NaN, 2932.346519,   NaN
 139,  955.657,   2.71,   0.09,   1.96,   0.09,   0.93,    NaN,   NaN, 2885.695903,   NaN
 140,  955.460,   2.71,   0.10,   1.95,   0.09,   0.93,    NaN,   NaN, 2925.385421,   NaN
 141,  955.526,   2.71,   0.10,   1.94,   0.09,   0.93,    NaN,   NaN, 2878.990105,   NaN
 142,  955.362,   2.70,   0.10,   1.93,   0.09,   0.93,    NaN,   NaN, 2809.535338,   NaN
 143,  955.624,   2.69,   0.10,   1.92,   0.09,   0.93,    NaN,   NaN, 2857.224309,   NaN
 144,  955.592,   2.69,   0.09,   1.91,   0.09,   0.93,    NaN,   NaN, 2914.665351,   NaN
 145,  955.329,   2.69,   0.09,   1.91,   0.09,   0.93,    NaN,   NaN, 2913.843264,   NaN
 146,  955.296,   2.67,   0.10,   1.89,   0.09,   0.93,    NaN,   NaN, 2883.407697,   NaN
 147,  955.362,   2.68,   0.10,   1.89,   0.09,   0.93,    NaN,   NaN, 2827.176796,   NaN
 148,  955.460,   2.68,   0.09,   1.89,   0.09,   0.93,    NaN,   NaN, 2785.961157,   NaN
 149,  955.296,   2.67,   0.10,   1.88,   0.09,   0.93,    NaN,   NaN, 2842.794219,   NaN
 150,  955.034,   2.67,   0.10,   1.88,   0.09,   0.92,    NaN,   NaN, 2781.045232,   NaN
 151,  955.165,   2.68,   0.10,   1.88,   0.09,   0.92,    NaN,   NaN, 2893.474464,   NaN
 152,  955.165,   2.68,   0.09,   1.88,   0.08,   0.92,    NaN,   NaN, 2858.965144,   NaN
 153,  955.198,   2.66,   0.08,   1.86,   0.09,   0.92,    NaN,   NaN, 2862.339122,   NaN
 154,  955.066,   2.66,   0.09,   1.87,   0.08,   0.92,    NaN,   NaN, 2764.221851,   NaN
 155,  954.968,   2.66,   0.09,   1.86,   0.08,   0.92,    NaN,   NaN, 2832.118241,   NaN
 156,  954.968,   2.65,   0.09,   1.84,   0.09,   0.92,    NaN,   NaN, 2873.073473,   NaN
 157,  954.935,   2.64,   0.09,   1.83,   0.09,   0.92,    NaN,   NaN, 2877.273308,   NaN
 158,  955.034,   2.64,   0.09,   1.82,   0.09,   0.92,    NaN,   NaN, 2847.322121,   NaN
 159,  954.968,   2.64,   0.09,   1.82,   0.09,   0.92,    NaN,   NaN, 2916.418135,   NaN
 160,  954.640,   2.62,   0.09,   1.80,   0.09,   0.92,    NaN,   NaN, 2893.631274,   NaN
 161,  954.574,   2.63,   0.09,   1.79,   0.10,   0.92,    NaN,   NaN, 2893.352695,   NaN
 162,  953.983,   2.62,   0.09,   1.77,   0.10,   0.92,    NaN,   NaN, 2856.810380,   NaN
 163,  953.458,   2.63,   0.09,   1.77,   0.11,   0.92,    NaN,   NaN, 2879.806058,   NaN
 164,  953.228,   2.61,   0.09,   1.75,   0.11,   0.92,    NaN,   NaN, 2828.034785,   NaN
 165,  952.703,   2.60,   0.09,   1.75,   0.11,   0.92,    NaN,   NaN, 2816.083183,   NaN
 166,  952.375,   2.61,   0.09,   1.75,   0.11,   0.92,    NaN,   NaN, 2827.694758,   NaN
 167,  951.620,   2.56,   0.09,   1.72,   0.10,   0.92,    NaN,   NaN, 2836.116103,   NaN
 168,  951.226,   2.56,   0.09,   1.72,   0.10,   0.92,    NaN,   NaN, 2813.671311,   NaN
 169,  950.701,   2.54,   0.10,   1.72,   0.10,   0.91,    NaN,   NaN, 2832.417136,   NaN
 170,  950.865,   2.55,   0.10,   1.73,   0.10,   0.91,    NaN,   NaN, 2831.308896,   NaN
 171,  950.241,   2.52,   0.11,   1.72,   0.09,   0.91,    NaN,   NaN, 2883.940264,   NaN
 172,  949.880,   2.50,   0.11,   1.72,   0.09,   0.90,    NaN,   NaN, 2858.515820,   NaN
 173,  949.289,   2.48,   0.12,   1.72,   0.08,   0.89,    NaN,   NaN, 2755.583160,   NaN
 174,  948.731,   2.45,   0.12,   1.71,   0.08,   0.88,    NaN,   NaN, 2797.677609,   NaN
 175,  948.337,   2.43,   0.13,   1.69,   0.08,   0.87,    NaN,   NaN, 2791.865927,   NaN
 176,  948.009,   2.42,   0.13,   1.69,   0.07,   0.87,    NaN,   NaN, 2759.384158,   NaN
 177,  947.549,   2.39,   0.14,   1.68,   0.07,   0.87,    NaN,   NaN, 2825.675993,   NaN
 178,  947.155,   2.36,   0.15,   1.67,   0.08,   0.86,    NaN,   NaN, 2824.814027,   NaN
 179,  946.630,   2.34,   0.14,   1.65,   0.08,   0.85,    NaN,   NaN, 2784.182183,   NaN
 180,  946.203,   2.31,   0.16,   1.63,   0.08,   0.84,    NaN,   NaN, 2767.221046,   NaN
 181,  945.711,   2.30,   0.16,   1.63,   0.08,   0.83,    NaN,   NaN, 2841.463533,   NaN
 182,  945.383,   2.27,   0.17,   1.60,   0.09,   0.83,    NaN,   NaN, 2816.096318,   NaN
 183,  945.022,   2.23,   0.17,   1.59,   0.09,   0.82,    NaN,   NaN, 2805.427416,   NaN
 184,  944.628,   2.21,   0.18,   1.58,   0.09,   0.81,    NaN,   NaN, 2810.011065,   NaN
 185,  944.004,   2.21,   0.18,   1.58,   0.09,   0.80,    NaN,   NaN, 2741.444362,   NaN
 186,  943.545,   2.18,   0.18,   1.57,   0.09,   0.79,    NaN,   NaN, 2831.459370,   NaN
 187,  943.643,   2.14,   0.19,   1.56,   0.09,   0.79,    NaN,   NaN, 2803.422876,   NaN
 188,  942.954,   2.12,   0.20,   1.55,   0.09,   0.79,    NaN,   NaN, 2754.713395,   NaN
