Time (Sec), Pressure (hPa), Tgw_mean (degC), Tgw_std (degC), Tww_mean (degC), Tww_std (degC), TDew (degC), TFrost (degC), CPC_Inters (#/cm3), CPC_TotBot (#/cm3), CPC_TotTop (#/cm3)
 -57,  955.690,  -1.92,   0.05,  -2.65,   0.16,  -3.87,  -3.43, 940.283183, 1088.865378,   NaN
 -56,  955.624,  -1.91,   0.05,  -2.64,   0.16,  -3.87,  -3.43, 882.716912, 1091.148925,   NaN
 -55,  955.821,  -1.94,   0.05,  -2.65,   0.16,  -3.87,  -3.43, 912.996698, 1073.790484,   NaN
 -54,  955.460,  -1.93,   0.05,  -2.65,   0.15,  -3.87,  -3.43, 912.645047, 1087.054906,   NaN
 -53,  955.460,  -1.95,   0.06,  -2.66,   0.15,  -3.88,  -3.43, 892.446993, 1092.214786,   NaN
 -52,  955.690,  -1.95,   0.05,  -2.65,   0.15,  -3.88,  -3.43, 908.280397, 1047.325691,   NaN
 -51,  955.624,  -1.97,   0.06,  -2.65,   0.15,  -3.88,  -3.43, 946.010749, 1077.285301,   NaN
 -50,  955.460,  -1.96,   0.05,  -2.65,   0.16,  -3.88,  -3.43, 891.382327, 1075.636134,   NaN
 -49,  955.427,  -1.97,   0.05,  -2.65,   0.15,  -3.88,  -3.43, 930.309662, 1119.341882,   NaN
 -48,  955.559,  -1.96,   0.04,  -2.65,   0.15,  -3.88,  -3.43, 908.187257, 1156.563275,   NaN
 -47,  955.493,  -1.98,   0.05,  -2.66,   0.15,  -3.88,  -3.43, 908.253850, 1103.972640,   NaN
 -46,  955.362,  -1.98,   0.05,  -2.66,   0.15,  -3.88,  -3.43, 863.362188, 1044.753562,   NaN
 -45,  955.329,  -1.99,   0.05,  -2.66,   0.15,  -3.88,  -3.43, 920.023221, 1044.775760,   NaN
 -44,  955.526,  -1.98,   0.05,  -2.65,   0.15,  -3.88,  -3.43, 946.277067, 1122.483195,   NaN
 -43,  955.624,  -1.99,   0.06,  -2.65,   0.15,  -3.88,  -3.43, 882.437211, 1123.219624,   NaN
 -42,  955.329,  -2.00,   0.05,  -2.65,   0.15,  -3.88,  -3.43, 934.879965, 1101.436931,   NaN
 -41,  955.493,  -2.00,   0.05,  -2.65,   0.15,  -3.88,  -3.43, 954.581419, 1102.196892,   NaN
 -40,  955.427,  -2.02,   0.05,  -2.64,   0.15,  -3.88,  -3.43, 943.840135, 1097.743404,   NaN
 -39,  955.329,  -2.02,   0.06,  -2.65,   0.15,  -3.88,  -3.43, 925.456272, 1089.951022,   NaN
 -38,  955.460,  -2.03,   0.06,  -2.64,   0.14,  -3.88,  -3.43, 925.613850, 1121.020312,   NaN
 -37,  955.362,  -2.03,   0.05,  -2.64,   0.15,  -3.88,  -3.43, 925.546207, 1051.861320,   NaN
 -36,  955.427,  -2.03,   0.04,  -2.64,   0.15,  -3.88,  -3.44, 946.314005, 1095.443313,   NaN
 -35,  955.493,  -2.04,   0.05,  -2.64,   0.14,  -3.88,  -3.44, 942.405116, 1143.152445,   NaN
 -34,  955.198,  -2.02,   0.04,  -2.63,   0.14,  -3.88,  -3.44, 925.307406, 1113.004701,   NaN
 -33,  955.198,  -2.02,   0.03,  -2.64,   0.14,  -3.88,  -3.44, 911.475333, 1100.599458,   NaN
 -32,  955.198,  -2.03,   0.04,  -2.66,   0.14,  -3.88,  -3.44, 941.809319, 1091.270341,   NaN
 -31,  955.427,  -2.02,   0.03,  -2.65,   0.14,  -3.88,  -3.44, 918.833172, 1095.291880,   NaN
 -30,  955.132,  -2.04,   0.03,  -2.65,   0.14,  -3.88,  -3.44, 934.222441, 1088.293668,   NaN
 -29,  955.165,  -2.04,   0.03,  -2.65,   0.14,  -3.88,  -3.44, 944.376115, 1136.411150,   NaN
 -28,  955.296,  -2.04,   0.04,  -2.66,   0.14,  -3.88,  -3.44, 925.292072, 1136.595453,   NaN
 -27,  955.362,  -2.03,   0.04,  -2.66,   0.14,  -3.88,  -3.44, 929.446153, 1085.663901,   NaN
 -26,  955.329,  -2.05,   0.03,  -2.66,   0.14,  -3.88,  -3.44, 975.495208, 1072.491136,   NaN
 -25,  955.001,  -2.05,   0.03,  -2.66,   0.14,  -3.89,  -3.44, 932.840163, 1122.159937,   NaN
 -24,  955.034,  -2.07,   0.03,  -2.68,   0.14,  -3.89,  -3.44, 1030.700806, 1080.746701,   NaN
 -23,  954.935,  -2.07,   0.03,  -2.68,   0.14,  -3.89,  -3.44, 945.644614, 1099.448816,   NaN
 -22,  955.066,  -2.07,   0.03,  -2.68,   0.14,  -3.89,  -3.44, 922.113182, 1086.751131,   NaN
 -21,  955.263,  -2.07,   0.04,  -2.68,   0.14,  -3.89,  -3.44, 922.330944, 1107.378273,   NaN
 -20,  955.165,  -2.05,   0.03,  -2.67,   0.14,  -3.89,  -3.44, 934.311385, 1091.180123,   NaN
 -19,  954.902,  -2.07,   0.04,  -2.69,   0.14,  -3.89,  -3.44, 904.183105, 1124.004399,   NaN
 -18,  955.165,  -2.07,   0.04,  -2.68,   0.14,  -3.89,  -3.44, 894.569410, 1067.568497,   NaN
 -17,  955.362,  -2.07,   0.04,  -2.68,   0.14,  -3.89,  -3.44, 964.341888, 1070.752309,   NaN
 -16,  954.935,  -2.09,   0.04,  -2.70,   0.14,  -3.89,  -3.44, 903.759222, 1098.611536,   NaN
 -15,  954.902,  -2.07,   0.03,  -2.67,   0.14,  -3.89,  -3.44, 926.044353, 1112.790075,   NaN
 -14,  954.968,  -2.09,   0.04,  -2.69,   0.14,  -3.89,  -3.44, 924.030667, 1076.719205,   NaN
 -13,  955.099,  -2.09,   0.04,  -2.68,   0.14,  -3.89,  -3.44, 933.458258, 1161.547233,   NaN
 -12,  954.837,  -2.09,   0.03,  -2.69,   0.14,  -3.89,  -3.44, 901.777616, 1161.236653,   NaN
 -11,  955.034,  -2.09,   0.03,  -2.69,   0.14,  -3.89,  -3.44, 879.190732, 1088.427688,   NaN
 -10,  955.034,  -2.10,   0.02,  -2.71,   0.13,  -3.89,  -3.45, 919.416465, 1097.817551,   NaN
  -9,  955.099,  -2.09,   0.02,  -2.69,   0.14,  -3.89,  -3.45, 916.387229, 1045.373008,   NaN
  -8,  954.968,  -2.09,   0.03,  -2.72,   0.13,  -3.89,  -3.45, 905.223219, 1088.932322,   NaN
  -7,  954.672,  -2.10,   0.03,  -2.73,   0.12,  -3.89,  -3.45, 961.656649, 1069.406378,   NaN
  -6,  954.837,  -2.11,   0.03,  -2.76,   0.12,  -3.89,  -3.45, 894.366784, 1076.764569,   NaN
  -5,  954.640,  -2.12,   0.03,  -2.78,   0.13,  -3.89,  -3.45, 894.231089, 1089.757201,   NaN
  -4,  954.837,  -2.13,   0.04,  -2.82,   0.15,  -3.89,  -3.45, 947.010415, 1171.184867,   NaN
  -3,  954.476,  -2.12,   0.04,  -2.86,   0.19,  -3.89,  -3.45, 962.782049, 1064.425684,   NaN
  -2,  954.672,  -2.13,   0.04,  -2.91,   0.22,  -3.89,  -3.45, 960.694529, 1112.280152,   NaN
  -1,  954.508,  -2.12,   0.04,  -2.94,   0.26,  -3.89,  -3.45, 939.979866, 1118.465181,   NaN
   0,  954.476,  -2.15,   0.04,  -3.01,   0.30,  -3.89,  -3.45, 966.197004, 1094.364331,   NaN
   1,  953.556,  -2.17,   0.05,  -3.06,   0.32,  -3.89,  -3.45, 899.354203, 1047.425878,   NaN
