Time (Sec), Pressure (hPa), Tgw_mean (degC), Tgw_std (degC), Tww_mean (degC), Tww_std (degC), TDew (degC), TFrost (degC), CPC_Inters (#/cm3), CPC_TotBot (#/cm3), CPC_TotTop (#/cm3)
 -60,  986.513,   3.10,   0.11,   3.19,   0.08,   1.49,    NaN, 578.286469, 574.990654,   NaN
 -59,  986.677,   3.10,   0.11,   3.21,   0.08,   1.49,    NaN, 561.419645, 576.454903,   NaN
 -58,  986.612,   3.08,   0.11,   3.20,   0.09,   1.49,    NaN, 569.689822, 615.074870,   NaN
 -57,  986.480,   3.08,   0.11,   3.22,   0.10,   1.49,    NaN, 561.420676, 570.461350,   NaN
 -56,  986.513,   3.07,   0.11,   3.23,   0.11,   1.49,    NaN, 561.452860, 568.065846,   NaN
 -55,  986.480,   3.08,   0.11,   3.24,   0.11,   1.49,    NaN, 567.441206, 540.308508,   NaN
 -54,  986.415,   3.08,   0.11,   3.24,   0.11,   1.49,    NaN, 567.837343, 581.175492,   NaN
 -53,  986.546,   3.07,   0.12,   3.24,   0.12,   1.49,    NaN, 568.075276, 571.567944,   NaN
 -52,  986.612,   3.06,   0.11,   3.24,   0.13,   1.49,    NaN, 562.769816, 603.022285,   NaN
 -51,  986.644,   3.06,   0.11,   3.25,   0.13,   1.49,    NaN, 565.459589, 562.824305,   NaN
 -50,  986.644,   3.04,   0.11,   3.24,   0.13,   1.48,    NaN, 567.526953, 603.762193,   NaN
 -49,  986.612,   3.04,   0.12,   3.25,   0.14,   1.48,    NaN, 559.311627, 570.266566,   NaN
 -48,  986.480,   3.04,   0.12,   3.26,   0.15,   1.48,    NaN, 564.470835, 564.315831,   NaN
 -47,  986.447,   3.02,   0.12,   3.25,   0.15,   1.48,    NaN, 562.677877, 564.341657,   NaN
 -46,  986.415,   3.03,   0.12,   3.26,   0.15,   1.48,    NaN, 558.002873, 582.927002,   NaN
 -45,  986.513,   3.04,   0.12,   3.27,   0.16,   1.47,    NaN, 571.447736, 606.676231,   NaN
 -44,  986.513,   3.04,   0.12,   3.28,   0.17,   1.47,    NaN, 568.832727, 568.791391,   NaN
 -43,  986.579,   3.05,   0.11,   3.28,   0.17,   1.47,    NaN, 562.697759, 553.324458,   NaN
 -42,  986.480,   3.06,   0.10,   3.28,   0.18,   1.47,    NaN, 568.637643, 568.389650,   NaN
 -41,  986.480,   3.06,   0.11,   3.29,   0.18,   1.47,    NaN, 568.622203, 589.215397,   NaN
 -40,  986.349,   3.06,   0.10,   3.29,   0.18,   1.47,    NaN, 580.662157, 560.670675,   NaN
 -39,  986.349,   3.06,   0.11,   3.29,   0.18,   1.46,    NaN, 566.177290, 582.852658,   NaN
 -38,  986.382,   3.05,   0.11,   3.29,   0.18,   1.46,    NaN, 566.129635, 576.141491,   NaN
 -37,  986.283,   3.06,   0.10,   3.28,   0.18,   1.46,    NaN, 561.714853, 583.048281,   NaN
 -36,  986.447,   3.05,   0.11,   3.29,   0.17,   1.46,    NaN, 565.296360, 570.163101,   NaN
 -35,  986.349,   3.05,   0.11,   3.29,   0.17,   1.46,    NaN, 570.819118, 545.599304,   NaN
 -34,  986.349,   3.05,   0.10,   3.28,   0.17,   1.46,    NaN, 551.759627, 560.221374,   NaN
 -33,  986.382,   3.06,   0.10,   3.28,   0.16,   1.46,    NaN, 570.526183, 578.615895,   NaN
 -32,  986.382,   3.05,   0.10,   3.27,   0.16,   1.46,    NaN, 563.304336, 557.549268,   NaN
 -31,  986.349,   3.06,   0.10,   3.26,   0.14,   1.46,    NaN, 565.740491, 592.912730,   NaN
 -30,  986.382,   3.05,   0.10,   3.24,   0.13,   1.46,    NaN, 564.842610, 577.675480,   NaN
 -29,  986.250,   3.05,   0.10,   3.23,   0.12,   1.46,    NaN, 564.747895, 577.578614,   NaN
 -28,  986.316,   3.05,   0.10,   3.20,   0.10,   1.46,    NaN, 561.963105, 588.515146,   NaN
 -27,  986.349,   3.07,   0.09,   3.19,   0.09,   1.46,    NaN, 561.946652, 578.053041,   NaN
 -26,  986.316,   3.07,   0.09,   3.18,   0.08,   1.47,    NaN, 562.495034, 573.517866,   NaN
 -25,  986.250,   3.05,   0.10,   3.16,   0.08,   1.47,    NaN, 556.195895, 552.011952,   NaN
 -24,  986.218,   3.07,   0.09,   3.14,   0.09,   1.47,    NaN, 572.080619, 579.631645,   NaN
 -23,  986.250,   3.06,   0.10,   3.13,   0.09,   1.47,    NaN, 567.275320, 566.986063,   NaN
 -22,  986.152,   3.06,   0.10,   3.13,   0.09,   1.47,    NaN, 569.022355, 595.217546,   NaN
 -21,  986.119,   3.07,   0.10,   3.13,   0.10,   1.47,    NaN, 566.087866, 558.021112,   NaN
 -20,  986.152,   3.06,   0.10,   3.12,   0.10,   1.47,    NaN, 563.146493, 582.328119,   NaN
 -19,  986.218,   3.08,   0.11,   3.12,   0.10,   1.47,    NaN, 566.494468, 546.589380,   NaN
 -18,  986.021,   3.07,   0.10,   3.11,   0.10,   1.47,    NaN, 561.895657, 555.038107,   NaN
 -17,  986.185,   3.07,   0.10,   3.11,   0.10,   1.46,    NaN, 568.290077, 555.130480,   NaN
 -16,  986.250,   3.07,   0.09,   3.11,   0.10,   1.46,    NaN, 558.551858, 569.543150,   NaN
 -15,  986.250,   3.08,   0.10,   3.10,   0.10,   1.46,    NaN, 557.371876, 569.519645,   NaN
 -14,  986.185,   3.07,   0.09,   3.10,   0.10,   1.46,    NaN, 563.291180, 568.042687,   NaN
 -13,  986.119,   3.07,   0.10,   3.09,   0.10,   1.46,    NaN, 566.229292, 539.725865,   NaN
