Time (Sec), Pressure (hPa), Tgw_mean (degC), Tgw_std (degC), Tww_mean (degC), Tww_std (degC), TDew (degC), TFrost (degC), CPC_Inters (#/cm3), CPC_TotBot (#/cm3), CPC_TotTop (#/cm3)
 121,  863.385,  -2.79,   0.27,  -4.01,   0.58,  -1.08,  -0.95,   NaN, 2365.036670,   NaN
 122,  862.991,  -2.85,   0.27,  -4.09,   0.55,  -1.09,  -0.97,   NaN, 2251.200410,   NaN
 123,  862.236,  -2.91,   0.27,  -4.14,   0.52,  -1.10,  -0.97,   NaN, 2240.348115,   NaN
 124,  861.317,  -2.97,   0.27,  -4.19,   0.49,  -1.23,  -1.09,   NaN, 2341.067481,   NaN
 125,  860.595,  -3.03,   0.26,  -4.24,   0.47,  -1.24,  -1.09,   NaN, 2312.688186,   NaN
 126,  859.905,  -3.09,   0.27,  -4.28,   0.44,  -1.24,  -1.10,   NaN, 2316.455445,   NaN
 127,  858.888,  -3.16,   0.27,  -4.30,   0.43,  -1.25,  -1.10,   NaN, 2223.977345,   NaN
 128,  858.395,  -3.16,   0.27,  -4.30,   0.43,  -1.26,  -1.11,   NaN, 2184.363868,   NaN
 129,  857.312,  -3.21,   0.27,  -4.33,   0.43,  -1.26,  -1.12,   NaN, 2175.339141,   NaN
 130,  856.459,  -3.27,   0.26,  -4.37,   0.43,  -1.27,  -1.12,   NaN, 2173.667494,   NaN
 131,  855.737,  -3.32,   0.27,  -4.40,   0.44,  -1.28,  -1.13,   NaN, 2160.512962,   NaN
 132,  854.982,  -3.37,   0.28,  -4.45,   0.45,  -1.29,  -1.14,   NaN, 2283.952867,   NaN
 133,  853.997,  -3.42,   0.28,  -4.51,   0.47,  -1.44,  -1.27,   NaN, 2293.854447,   NaN
 134,  853.472,  -3.50,   0.28,  -4.59,   0.49,  -1.44,  -1.27,   NaN, 2190.403186,   NaN
 135,  852.651,  -3.55,   0.28,  -4.67,   0.51,  -1.45,  -1.28,   NaN, 2231.597142,   NaN
 136,  852.027,  -3.61,   0.27,  -4.76,   0.53,  -1.59,  -1.41,   NaN, 2276.794475,   NaN
 137,  851.305,  -3.65,   0.27,  -4.87,   0.55,  -1.59,  -1.41,   NaN, 2208.862353,   NaN
 138,  850.321,  -3.69,   0.27,  -4.96,   0.57,  -1.60,  -1.41,   NaN, 1991.594468,   NaN
 139,  849.959,  -3.75,   0.28,  -5.08,   0.58,  -1.60,  -1.41,   NaN, 1966.364445,   NaN
 140,  849.073,  -3.81,   0.28,  -5.18,   0.59,  -1.60,  -1.41,   NaN, 2111.361406,   NaN
 141,  848.548,  -3.87,   0.27,  -5.28,   0.60,  -1.61,  -1.42,   NaN, 2120.909620,   NaN
 142,  847.694,  -3.92,   0.28,  -5.37,   0.57,  -1.61,  -1.42,   NaN, 2214.937736,   NaN
 143,  846.841,  -3.96,   0.27,  -5.43,   0.55,  -1.62,  -1.43,   NaN, 2246.117638,   NaN
 144,  846.447,  -4.04,   0.28,  -5.50,   0.53,  -1.76,  -1.55,   NaN, 2199.487609,   NaN
 145,  845.462,  -4.04,   0.28,  -5.50,   0.53,  -1.76,  -1.55,   NaN, 2021.603705,   NaN
 146,  844.707,  -4.10,   0.28,  -5.55,   0.50,  -1.92,  -1.69,   NaN, 2020.286377,   NaN
 147,  843.854,  -4.16,   0.29,  -5.58,   0.47,  -1.92,  -1.70,   NaN, 2118.313044,   NaN
 148,  843.558,  -4.22,   0.29,  -5.62,   0.45,  -1.93,  -1.70,   NaN, 2150.063690,   NaN
 149,  842.639,  -4.28,   0.28,  -5.66,   0.43,  -1.93,  -1.70,   NaN, 2251.045359,   NaN
 150,  841.884,  -4.34,   0.29,  -5.68,   0.43,  -2.08,  -1.84,   NaN, 2161.617589,   NaN
 151,  841.359,  -4.40,   0.28,  -5.72,   0.43,  -2.08,  -1.84,   NaN, 2073.424461,   NaN
 152,  840.374,  -4.47,   0.29,  -5.75,   0.43,  -2.08,  -1.84,   NaN, 2014.911833,   NaN
 153,  839.652,  -4.52,   0.29,  -5.81,   0.45,  -2.09,  -1.85,   NaN, 2079.936915,   NaN
 154,  838.799,  -4.61,   0.29,  -5.89,   0.47,  -2.24,  -1.98,   NaN, 2135.649192,   NaN
 155,  838.274,  -4.66,   0.28,  -5.95,   0.49,  -2.25,  -1.99,   NaN, 2097.906678,   NaN
 156,  837.683,  -4.71,   0.28,  -6.05,   0.51,  -2.26,  -1.99,   NaN, 2065.644433,   NaN
 157,  836.632,  -4.75,   0.27,  -6.12,   0.53,  -2.27,  -2.00,   NaN, 2002.301399,   NaN
 158,  836.140,  -4.81,   0.26,  -6.23,   0.55,  -2.27,  -2.01,   NaN, 2022.486199,   NaN
 159,  835.286,  -4.89,   0.27,  -6.33,   0.56,  -2.27,  -2.01,   NaN, 2106.082583,   NaN
 160,  834.728,  -4.97,   0.28,  -6.43,   0.58,  -2.27,  -2.01,   NaN, 1900.115903,   NaN
 161,  833.908,  -5.05,   0.28,  -6.53,   0.59,  -2.28,  -2.01,   NaN, 1783.037287,   NaN
 162,  833.087,  -5.12,   0.28,  -6.63,   0.60,  -2.28,  -2.01,   NaN, 1781.738388,   NaN
 163,  832.266,  -5.12,   0.28,  -6.63,   0.60,  -2.28,  -2.02,   NaN, 2008.469906,   NaN
 164,  831.774,  -5.16,   0.28,  -6.70,   0.60,  -2.42,  -2.14,   NaN, 1926.774760,   NaN
 165,  830.953,  -5.19,   0.28,  -6.78,   0.58,  -2.43,  -2.14,   NaN, 2043.458828,   NaN
 166,  830.330,  -5.25,   0.27,  -6.85,   0.56,  -2.44,  -2.16,   NaN, 2136.376860,   NaN
 167,  829.706,  -5.29,   0.28,  -6.89,   0.53,  -2.58,  -2.28,   NaN, 2236.057850,   NaN
 168,  828.688,  -5.34,   0.28,  -6.94,   0.50,  -2.59,  -2.29,   NaN, 2071.673711,   NaN
 169,  828.262,  -5.42,   0.27,  -6.98,   0.48,  -2.59,  -2.29,   NaN, 1886.963320,   NaN
 170,  827.474,  -5.51,   0.29,  -7.02,   0.45,  -2.60,  -2.30,   NaN, 1983.473544,   NaN
 171,  826.883,  -5.55,   0.28,  -7.05,   0.43,  -2.61,  -2.31,   NaN, 2021.774301,   NaN
 172,  826.030,  -5.59,   0.28,  -7.09,   0.44,  -2.62,  -2.32,   NaN, 2105.620693,   NaN
 173,  825.406,  -5.63,   0.28,  -7.14,   0.44,  -2.63,  -2.32,   NaN, 2017.484068,   NaN
 174,  824.520,  -5.72,   0.28,  -7.21,   0.46,  -2.63,  -2.32,   NaN, 2043.326945,   NaN
 175,  823.798,  -5.78,   0.28,  -7.27,   0.47,  -2.64,  -2.33,   NaN, 2014.208589,   NaN
 176,  823.141,  -5.86,   0.29,  -7.34,   0.49,  -2.79,  -2.46,   NaN, 2101.475624,   NaN
 177,  822.288,  -5.91,   0.29,  -7.41,   0.51,  -2.93,  -2.59,   NaN, 1881.441964,   NaN
 178,  821.730,  -5.98,   0.30,  -7.49,   0.52,  -2.93,  -2.59,   NaN, 1909.061216,   NaN
 179,  821.106,  -6.06,   0.30,  -7.58,   0.53,  -3.07,  -2.72,   NaN, 1908.177050,   NaN
 180,  820.515,  -6.14,   0.30,  -7.67,   0.55,  -3.08,  -2.72,   NaN, 1907.333016,   NaN
 181,  819.793,  -6.14,   0.30,  -7.67,   0.55,  -3.21,  -2.84,   NaN, 1872.033285,   NaN
 182,  818.874,  -6.19,   0.30,  -7.75,   0.55,  -3.22,  -2.85,   NaN, 1912.406219,   NaN
 183,  818.152,  -6.29,   0.30,  -7.84,   0.56,  -3.37,  -2.98,   NaN, 1929.788756,   NaN
 184,  817.331,  -6.33,   0.30,  -7.92,   0.57,  -3.37,  -2.98,   NaN, 1948.869228,   NaN
 185,  816.576,  -6.38,   0.29,  -8.00,   0.58,  -3.37,  -2.98,   NaN, 1827.562436,   NaN
 186,  815.985,  -6.49,   0.30,  -8.08,   0.57,  -3.37,  -2.98,   NaN, 1832.761503,   NaN
 187,  815.263,  -6.57,   0.30,  -8.14,   0.56,  -3.39,  -2.99,   NaN, 1874.335527,   NaN
 188,  814.639,  -6.65,   0.31,  -8.21,   0.54,  -3.53,  -3.12,   NaN, 2103.340317,   NaN
 189,  813.950,  -6.68,   0.30,  -8.24,   0.51,  -3.52,  -3.12,   NaN, 2038.535338,   NaN
 190,  813.195,  -6.73,   0.29,  -8.30,   0.48,  -3.52,  -3.11,   NaN, 1899.871777,   NaN
 191,  812.473,  -6.77,   0.28,  -8.32,   0.45,  -3.51,  -3.11,   NaN, 1896.964417,   NaN
 192,  811.783,  -6.84,   0.29,  -8.37,   0.42,  -3.52,  -3.11,   NaN, 1803.113198,   NaN
 193,  811.258,  -6.91,   0.29,  -8.40,   0.39,  -3.53,  -3.12,   NaN, 1561.633591,   NaN
 194,  810.405,  -6.98,   0.30,  -8.44,   0.38,  -3.53,  -3.12,   NaN, 1527.198355,   NaN
 195,  809.683,  -7.05,   0.29,  -8.49,   0.37,  -3.53,  -3.13,   NaN, 1526.245357,   NaN
 196,  808.928,  -7.12,   0.29,  -8.55,   0.38,  -3.54,  -3.13,   NaN, 1685.743540,   NaN
 197,  808.238,  -7.16,   0.28,  -8.60,   0.38,  -3.69,  -3.26,   NaN, 1979.809159,   NaN
 198,  807.483,  -7.16,   0.28,  -8.60,   0.38,  -3.69,  -3.27,   NaN, 2054.616491,   NaN
 199,  806.827,  -7.21,   0.28,  -8.67,   0.39,  -3.99,  -3.53,   NaN, 1912.749260,   NaN
 200,  806.203,  -7.26,   0.28,  -8.73,   0.40,  -4.00,  -3.54,   NaN, 1902.461180,   NaN
 201,  805.481,  -7.31,   0.29,  -8.79,   0.41,  -4.00,  -3.54,   NaN, 1852.501023,   NaN
 202,  804.857,  -7.42,   0.29,  -8.88,   0.43,  -4.01,  -3.55,   NaN, 1743.361642,   NaN
 203,  804.135,  -7.47,   0.31,  -8.95,   0.44,  -4.02,  -3.55,   NaN, 1755.830487,   NaN
 204,  803.314,  -7.53,   0.31,  -9.02,   0.46,  -4.02,  -3.56,   NaN, 1696.704035,   NaN
 205,  802.724,  -7.59,   0.30,  -9.08,   0.47,  -4.03,  -3.57,   NaN, 1728.411793,   NaN
 206,  802.100,  -7.66,   0.30,  -9.15,   0.47,  -4.03,  -3.57,   NaN, 1962.010567,   NaN
 207,  801.345,  -7.74,   0.30,  -9.21,   0.45,  -4.04,  -3.57,   NaN, 1876.768813,   NaN
 208,  800.557,  -7.82,   0.30,  -9.25,   0.43,  -4.05,  -3.58,   NaN, 1907.772899,   NaN
 209,  799.769,  -7.85,   0.29,  -9.27,   0.40,  -4.05,  -3.59,   NaN, 1790.473376,   NaN
 210,  799.047,  -7.90,   0.30,  -9.32,   0.36,  -4.19,  -3.71,   NaN, 1866.914171,   NaN
 211,  798.752,  -7.96,   0.31,  -9.35,   0.33,  -4.19,  -3.71,   NaN, 1866.644944,   NaN
 212,  797.898,  -8.06,   0.31,  -9.39,   0.29,  -4.20,  -3.72,   NaN, 1879.685521,   NaN
 213,  797.143,  -8.12,   0.31,  -9.42,   0.26,  -4.20,  -3.72,   NaN, 1823.599903,   NaN
 214,  796.815,  -8.18,   0.31,  -9.43,   0.23,  -4.21,  -3.73,   NaN, 1866.193150,   NaN
 215,  796.093,  -8.25,   0.31,  -9.46,   0.22,  -4.22,  -3.74,   NaN, 1814.671327,   NaN
