Time (Sec), Pressure (hPa), Tgw_mean (degC), Tgw_std (degC), Tww_mean (degC), Tww_std (degC), TDew (degC), TFrost (degC), CPC_Inters (#/cm3), CPC_TotBot (#/cm3), CPC_TotTop (#/cm3)
 -60,  979.751,   5.04,   0.15,   5.13,   0.15,   2.56,    NaN,   NaN, 2833.433271,   NaN
 -59,  979.685,   5.00,   0.15,   5.13,   0.15,   2.55,    NaN,   NaN, 2750.192083,   NaN
 -58,  979.850,   5.00,   0.15,   5.13,   0.15,   2.54,    NaN,   NaN, 2754.729480,   NaN
 -57,  979.653,   4.96,   0.15,   5.12,   0.16,   2.53,    NaN,   NaN, 2796.479327,   NaN
 -56,  979.488,   4.95,   0.14,   5.13,   0.16,   2.52,    NaN,   NaN, 2870.260300,   NaN
 -55,  979.587,   4.93,   0.14,   5.12,   0.16,   2.51,    NaN,   NaN, 2895.800245,   NaN
 -54,  979.554,   4.90,   0.13,   5.11,   0.16,   2.50,    NaN,   NaN, 2851.997380,   NaN
 -53,  979.718,   4.90,   0.12,   5.12,   0.16,   2.49,    NaN,   NaN, 2834.477267,   NaN
 -52,  979.488,   4.89,   0.11,   5.11,   0.17,   2.49,    NaN,   NaN, 2833.765027,   NaN
 -51,  979.653,   4.88,   0.10,   5.10,   0.17,   2.48,    NaN,   NaN, 2838.410998,   NaN
 -50,  979.554,   4.89,   0.10,   5.11,   0.17,   2.48,    NaN,   NaN, 2855.582403,   NaN
 -49,  979.685,   4.89,   0.09,   5.11,   0.17,   2.48,    NaN,   NaN, 2776.201086,   NaN
 -48,  979.751,   4.88,   0.08,   5.11,   0.17,   2.47,    NaN,   NaN, 2776.414226,   NaN
 -47,  979.784,   4.88,   0.07,   5.11,   0.17,   2.47,    NaN,   NaN, 2833.122707,   NaN
 -46,  979.882,   4.87,   0.07,   5.10,   0.17,   2.47,    NaN,   NaN, 2859.528410,   NaN
 -45,  979.784,   4.87,   0.06,   5.11,   0.17,   2.47,    NaN,   NaN, 2843.681458,   NaN
 -44,  979.850,   4.87,   0.06,   5.10,   0.17,   2.47,    NaN,   NaN, 2853.080307,   NaN
 -43,  979.915,   4.89,   0.05,   5.10,   0.17,   2.47,    NaN,   NaN, 2743.290648,   NaN
 -42,  979.784,   4.90,   0.05,   5.11,   0.17,   2.47,    NaN,   NaN, 2797.173848,   NaN
 -41,  979.981,   4.90,   0.05,   5.11,   0.17,   2.47,    NaN,   NaN, 2811.430374,   NaN
 -40,  980.014,   4.90,   0.04,   5.10,   0.17,   2.47,    NaN,   NaN, 2849.053728,   NaN
 -39,  980.047,   4.91,   0.04,   5.10,   0.16,   2.47,    NaN,   NaN, 2780.757031,   NaN
 -38,  979.817,   4.91,   0.04,   5.10,   0.17,   2.47,    NaN,   NaN, 2711.817465,   NaN
 -37,  979.784,   4.91,   0.04,   5.10,   0.17,   2.47,    NaN,   NaN, 2798.461060,   NaN
 -36,  979.817,   4.90,   0.03,   5.09,   0.17,   2.47,    NaN,   NaN, 2857.895128,   NaN
 -35,  980.079,   4.90,   0.03,   5.09,   0.17,   2.47,    NaN,   NaN, 2814.082840,   NaN
 -34,  980.047,   4.91,   0.03,   5.09,   0.17,   2.47,    NaN,   NaN, 2813.874811,   NaN
 -33,  979.948,   4.92,   0.03,   5.08,   0.18,   2.47,    NaN,   NaN, 2785.703218,   NaN
 -32,  979.850,   4.91,   0.02,   5.08,   0.18,   2.47,    NaN,   NaN, 2785.505855,   NaN
 -31,  979.915,   4.92,   0.02,   5.07,   0.18,   2.46,    NaN,   NaN, 2782.757539,   NaN
 -30,  980.178,   4.92,   0.01,   5.06,   0.18,   2.46,    NaN,   NaN, 2854.228014,   NaN
 -29,  980.079,   4.93,   0.02,   5.07,   0.17,   2.46,    NaN,   NaN, 2695.033991,   NaN
 -28,  979.850,   4.93,   0.02,   5.06,   0.17,   2.46,    NaN,   NaN, 2817.894558,   NaN
 -27,  979.718,   4.93,   0.02,   5.06,   0.17,   2.46,    NaN,   NaN, 2833.409547,   NaN
 -26,  980.079,   4.94,   0.01,   5.08,   0.16,   2.46,    NaN,   NaN, 2847.997929,   NaN
 -25,  979.915,   4.94,   0.01,   5.06,   0.16,   2.46,    NaN,   NaN, 2837.280874,   NaN
 -24,  979.981,   4.93,   0.01,   5.06,   0.16,   2.46,    NaN,   NaN, 2786.136939,   NaN
 -23,  979.981,   4.93,   0.01,   5.06,   0.16,   2.46,    NaN,   NaN, 2833.261099,   NaN
 -22,  980.014,   4.93,   0.01,   5.06,   0.15,   2.46,    NaN,   NaN, 2764.720970,   NaN
 -21,  979.882,   4.95,   0.01,   5.07,   0.15,   2.46,    NaN,   NaN, 2886.525567,   NaN
 -20,  979.718,   4.95,   0.01,   5.06,   0.15,   2.46,    NaN,   NaN, 2748.544298,   NaN
 -19,  979.850,   4.94,   0.01,   5.04,   0.14,   2.46,    NaN,   NaN, 2822.152753,   NaN
 -18,  979.784,   4.95,   0.02,   5.05,   0.15,   2.46,    NaN,   NaN, 2796.203484,   NaN
 -17,  979.850,   4.95,   0.01,   5.04,   0.14,   2.46,    NaN,   NaN, 2849.553077,   NaN
 -16,  979.850,   4.95,   0.01,   5.04,   0.14,   2.46,    NaN,   NaN, 2816.020470,   NaN
 -15,  979.915,   4.97,   0.01,   5.04,   0.13,   2.46,    NaN,   NaN, 2816.091319,   NaN
 -14,  979.718,   4.96,   0.00,   5.03,   0.13,   2.46,    NaN,   NaN, 2806.409000,   NaN
 -13,  979.718,   4.96,   0.00,   5.02,   0.13,   2.46,    NaN,   NaN, 2792.497017,   NaN
 -12,  979.685,   4.98,   0.01,   5.02,   0.13,   2.45,    NaN,   NaN, 2896.140959,   NaN
 -11,  979.981,   4.97,   0.00,   5.01,   0.12,   2.45,    NaN,   NaN, 2807.026979,   NaN
 -10,  979.587,   4.97,   0.01,   4.99,   0.13,   2.45,    NaN,   NaN, 2795.152395,   NaN
  -9,  979.784,   4.97,   0.01,   4.98,   0.12,   2.45,    NaN,   NaN, 2850.799228,   NaN
  -8,  979.718,   4.98,   0.01,   4.98,   0.12,   2.45,    NaN,   NaN, 2741.525979,   NaN
  -7,  979.521,   4.97,   0.00,   4.97,   0.12,   2.45,    NaN,   NaN, 2759.503013,   NaN
  -6,  979.850,   4.98,   0.00,   4.97,   0.12,   2.45,    NaN,   NaN, 2882.732469,   NaN
  -5,  979.653,   4.98,   0.00,   4.97,   0.12,   2.45,    NaN,   NaN, 2833.473777,   NaN
  -4,  979.521,   4.97,   0.01,   4.95,   0.12,   2.45,    NaN,   NaN, 2761.455410,   NaN
  -3,  979.456,   4.99,   0.01,   4.95,   0.11,   2.45,    NaN,   NaN, 2826.158839,   NaN
  -2,  978.766,   4.98,   0.01,   4.93,   0.11,   2.45,    NaN,   NaN, 2824.227277,   NaN
  -1,  978.438,   4.98,   0.00,   4.93,   0.12,   2.45,    NaN,   NaN, 2726.208455,   NaN
   0,  978.208,   4.99,   0.01,   4.94,   0.11,   2.45,    NaN,   NaN, 2830.253383,   NaN
   1,  977.519,   4.95,   0.01,   4.90,   0.11,   2.45,    NaN,   NaN, 2828.598920,   NaN
   2,  977.256,   4.94,   0.02,   4.90,   0.11,   2.45,    NaN,   NaN, 2810.781308,   NaN
   3,  976.994,   4.93,   0.03,   4.89,   0.10,   2.45,    NaN,   NaN, 2860.995113,   NaN
   4,  976.567,   4.92,   0.03,   4.89,   0.10,   2.44,    NaN,   NaN, 2789.836360,   NaN
   5,  976.698,   4.90,   0.04,   4.88,   0.10,   2.44,    NaN,   NaN, 2804.396604,   NaN
   6,  976.665,   4.88,   0.04,   4.87,   0.10,   2.44,    NaN,   NaN, 2857.426299,   NaN
   7,  976.468,   4.88,   0.05,   4.87,   0.10,   2.44,    NaN,   NaN, 2734.317411,   NaN
   8,  976.403,   4.86,   0.05,   4.85,   0.09,   2.43,    NaN,   NaN, 2791.178868,   NaN
   9,  976.534,   4.85,   0.05,   4.84,   0.10,   2.43,    NaN,   NaN, 2814.866787,   NaN
  10,  976.304,   4.84,   0.05,   4.84,   0.10,   2.43,    NaN,   NaN, 2836.728989,   NaN
  11,  976.206,   4.83,   0.05,   4.82,   0.09,   2.42,    NaN,   NaN, 2785.073604,   NaN
  12,  976.206,   4.83,   0.05,   4.82,   0.09,   2.42,    NaN,   NaN, 2857.292838,   NaN
