Time (Sec), Pressure (hPa), Tgw_mean (degC), Tgw_std (degC), Tww_mean (degC), Tww_std (degC), TDew (degC), TFrost (degC), CPC_Inters (#/cm3), CPC_TotBot (#/cm3), CPC_TotTop (#/cm3)
 -60,  986.546, -12.87,   0.09, -13.52,   0.18, -17.77, -15.91,   NaN, 1132.665105,   NaN
 -59,  986.316, -12.86,   0.10, -13.52,   0.18, -17.77, -15.91,   NaN, 1138.008236,   NaN
 -58,  986.546, -12.88,   0.09, -13.53,   0.18, -17.77, -15.91,   NaN, 1124.287026,   NaN
 -57,  986.513, -12.89,   0.09, -13.53,   0.17, -17.77, -15.91,   NaN, 1157.693116,   NaN
 -56,  986.513, -12.90,   0.08, -13.54,   0.17, -17.77, -15.91,   NaN, 1087.339252,   NaN
 -55,  986.612, -12.91,   0.09, -13.53,   0.17, -17.77, -15.91,   NaN, 1172.789413,   NaN
 -54,  986.447, -12.91,   0.09, -13.53,   0.17, -17.77, -15.91,   NaN, 1172.585891,   NaN
 -53,  986.480, -12.93,   0.09, -13.53,   0.17, -17.77, -15.91,   NaN, 1126.108345,   NaN
 -52,  986.415, -12.93,   0.09, -13.54,   0.17, -17.77, -15.91,   NaN, 1124.452463,   NaN
 -51,  979.653, -12.91,   0.08, -13.53,   0.17, -17.77, -15.91,   NaN, 1135.693225,   NaN
 -50,  977.979, -12.94,   0.08, -13.54,   0.17, -17.77, -15.91,   NaN, 1007.038385,   NaN
 -49,  977.716, -13.02,   0.12, -13.54,   0.16, -17.77, -15.91,   NaN, 1132.382083,   NaN
 -48,  977.880, -13.12,   0.14, -13.56,   0.15, -17.77, -15.91,   NaN, 1089.305376,   NaN
 -47,  977.650, -13.12,   0.14, -13.56,   0.15, -17.77, -15.91,   NaN, 1094.205401,   NaN
 -46,  977.617, -13.19,   0.17, -13.57,   0.15, -17.78, -15.92,   NaN, 1153.649083,   NaN
 -45,  977.683, -13.23,   0.19, -13.56,   0.14, -17.78, -15.92,   NaN, 1138.573581,   NaN
 -44,  977.650, -13.28,   0.19, -13.57,   0.13, -17.79, -15.93,   NaN, 1148.347972,   NaN
 -43,  977.617, -13.33,   0.18, -13.57,   0.13, -17.79, -15.93,   NaN, 1136.375593,   NaN
 -42,  977.782, -13.34,   0.20, -13.57,   0.13, -17.81, -15.95,   NaN, 1128.272159,   NaN
 -41,  977.519, -13.38,   0.18, -13.58,   0.12, -17.81, -15.95,   NaN, 1091.221598,   NaN
 -40,  977.782, -13.40,   0.18, -13.59,   0.12, -17.82, -15.96,   NaN, 1096.307261,   NaN
 -39,  977.585, -13.42,   0.17, -13.58,   0.11, -17.83, -15.96,   NaN, 1104.150796,   NaN
 -38,  977.847, -13.43,   0.17, -13.58,   0.12, -17.84, -15.97,   NaN, 1140.586784,   NaN
 -37,  977.880, -13.44,   0.16, -13.57,   0.11, -17.84, -15.98,   NaN, 1140.671817,   NaN
 -36,  977.814, -13.46,   0.16, -13.58,   0.10, -17.85, -15.98,   NaN, 1149.160149,   NaN
 -35,  977.716, -13.47,   0.15, -13.58,   0.11, -17.85, -15.98,   NaN, 1151.620349,   NaN
 -34,  977.847, -13.48,   0.14, -13.58,   0.10, -17.85, -15.99,   NaN, 1177.242338,   NaN
 -33,  977.650, -13.47,   0.13, -13.58,   0.10, -17.86, -15.99,   NaN, 1151.422235,   NaN
 -32,  977.716, -13.47,   0.13, -13.57,   0.09, -17.86, -16.00,   NaN, 1161.219274,   NaN
 -31,  977.782, -13.47,   0.12, -13.57,   0.09, -17.87, -16.00,   NaN, 1135.231868,   NaN
 -30,  977.814, -13.47,   0.12, -13.57,   0.09, -17.88, -16.01,   NaN, 1096.062341,   NaN
 -29,  977.979, -13.48,   0.12, -13.57,   0.10, -17.88, -16.01,   NaN, 1184.977437,   NaN
 -28,  977.913, -13.49,   0.11, -13.58,   0.10, -17.88, -16.01,   NaN, 1094.421971,   NaN
 -27,  977.814, -13.48,   0.10, -13.57,   0.10, -17.89, -16.02,   NaN, 1067.624325,   NaN
 -26,  977.617, -13.49,   0.11, -13.58,   0.10, -17.89, -16.02,   NaN, 1098.155328,   NaN
 -25,  977.782, -13.49,   0.11, -13.58,   0.10, -17.89, -16.02,   NaN, 1162.557431,   NaN
 -24,  977.946, -13.49,   0.10, -13.58,   0.10, -17.89, -16.02,   NaN, 1162.741690,   NaN
 -23,  977.979, -13.49,   0.09, -13.59,   0.10, -17.89, -16.02,   NaN, 1168.852819,   NaN
 -22,  977.880, -13.48,   0.08, -13.59,   0.10, -17.89, -16.02,   NaN, 1168.709889,   NaN
 -21,  977.585, -13.48,   0.09, -13.59,   0.10, -17.89, -16.02,   NaN, 1153.401864,   NaN
 -20,  977.716, -13.48,   0.09, -13.61,   0.10, -17.90, -16.03,   NaN, 1176.314649,   NaN
 -19,  977.782, -13.48,   0.08, -13.61,   0.10, -17.90, -16.03,   NaN, 1167.908503,   NaN
 -18,  977.913, -13.50,   0.08, -13.62,   0.11, -17.90, -16.03,   NaN, 1160.395256,   NaN
 -17,  977.782, -13.48,   0.07, -13.63,   0.10, -17.90, -16.03,   NaN, 1210.238215,   NaN
 -16,  977.946, -13.48,   0.08, -13.63,   0.11, -17.90, -16.03,   NaN, 1146.368578,   NaN
 -15,  977.749, -13.47,   0.07, -13.62,   0.10, -17.90, -16.03,   NaN, 1116.127734,   NaN
 -14,  977.782, -13.46,   0.07, -13.62,   0.10, -17.90, -16.03,   NaN, 1155.018364,   NaN
 -13,  977.782, -13.47,   0.07, -13.63,   0.10, -17.90, -16.03,   NaN, 1135.727551,   NaN
 -12,  977.749, -13.47,   0.07, -13.63,   0.10, -17.90, -16.03,   NaN, 1158.903248,   NaN
 -11,  977.782, -13.47,   0.07, -13.63,   0.10, -17.90, -16.03,   NaN, 1087.478740,   NaN
 -10,  977.552, -13.48,   0.06, -13.63,   0.10, -17.90, -16.03,   NaN, 1133.680266,   NaN
  -9,  977.913, -13.46,   0.06, -13.62,   0.09, -17.89, -16.02,   NaN, 1134.006236,   NaN
  -8,  977.946, -13.46,   0.06, -13.62,   0.10, -17.89, -16.02,   NaN, 1130.869093,   NaN
  -7,  977.650, -13.47,   0.06, -13.64,   0.10, -17.89, -16.02,   NaN, 1085.319767,   NaN
  -6,  977.617, -13.47,   0.06, -13.64,   0.09, -17.89, -16.02,   NaN, 1126.787868,   NaN
  -5,  977.650, -13.47,   0.06, -13.66,   0.10, -17.89, -16.02,   NaN, 1126.828493,   NaN
  -4,  977.880, -13.47,   0.06, -13.66,   0.10, -17.89, -16.02,   NaN, 1070.235837,   NaN
  -3,  977.749, -13.46,   0.06, -13.67,   0.10, -17.89, -16.02,   NaN, 1107.151224,   NaN
  -2,  977.650, -13.46,   0.06, -13.69,   0.10, -17.89, -16.02,   NaN, 1162.365808,   NaN
  -1,  977.782, -13.46,   0.05, -13.70,   0.11, -17.89, -16.02,   NaN, 1127.119492,   NaN
   0,  977.552, -13.46,   0.05, -13.71,   0.12, -17.89, -16.02,   NaN, 1107.079364,   NaN
   1,  977.749, -13.47,   0.06, -13.73,   0.13, -17.89, -16.02,   NaN, 1114.926398,   NaN
   2,  977.552, -13.47,   0.05, -13.75,   0.13, -17.89, -16.02,   NaN, 1091.676800,   NaN
   3,  977.027, -13.46,   0.05, -13.75,   0.13, -17.89, -16.02,   NaN, 1142.185107,   NaN
   4,  976.665, -13.46,   0.05, -13.76,   0.13, -17.89, -16.02,   NaN, 1122.586294,   NaN
   5,  976.140, -13.48,   0.06, -13.77,   0.12, -17.89, -16.02,   NaN, 1091.806038,   NaN
   6,  976.206, -13.48,   0.06, -13.77,   0.12, -17.89, -16.02,   NaN, 1120.463382,   NaN
   7,  975.943, -13.48,   0.06, -13.77,   0.12, -17.89, -16.02,   NaN, 1110.564710,   NaN
   8,  975.812, -13.49,   0.06, -13.77,   0.11, -17.90, -16.03,   NaN, 1075.789442,   NaN
   9,  975.812, -13.51,   0.07, -13.77,   0.10, -17.90, -16.03,   NaN, 1069.496214,   NaN
  10,  975.713, -13.51,   0.07, -13.78,   0.09, -17.90, -16.03,   NaN, 1127.304811,   NaN
  11,  975.582, -13.52,   0.07, -13.77,   0.08, -17.90, -16.03,   NaN, 1127.192834,   NaN
  12,  975.615, -13.54,   0.08, -13.78,   0.08, -17.90, -16.03,   NaN, 1099.303297,   NaN
  13,  975.648, -13.54,   0.07, -13.79,   0.08, -17.90, -16.03,   NaN, 1137.714888,   NaN
  14,  975.484, -13.53,   0.08, -13.79,   0.08, -17.90, -16.03,   NaN, 1150.912473,   NaN
  15,  975.352, -13.55,   0.08, -13.81,   0.08, -17.90, -16.03,   NaN, 1136.345562,   NaN
  16,  975.188, -13.56,   0.08, -13.82,   0.09, -17.90, -16.03,   NaN, 1161.961929,   NaN
  17,  975.057, -13.58,   0.08, -13.85,   0.09, -17.90, -16.03,   NaN, 1115.803254,   NaN
  18,  974.926, -13.56,   0.09, -13.86,   0.10, -17.91, -16.03,   NaN, 1127.217635,   NaN
  19,  974.926, -13.58,   0.08, -13.89,   0.11, -17.91, -16.04,   NaN, 1067.494542,   NaN
  20,  974.663, -13.60,   0.09, -13.92,   0.12, -17.91, -16.04,   NaN, 1068.406028,   NaN
  21,  974.729, -13.59,   0.08, -13.92,   0.13, -17.91, -16.04,   NaN, 1099.169473,   NaN
  22,  974.729, -13.63,   0.08, -13.94,   0.14, -17.91, -16.04,   NaN, 1051.197054,   NaN
  23,  974.368, -13.63,   0.08, -13.94,   0.14, -17.91, -16.04,   NaN, 1102.402996,   NaN
  24,  974.236, -13.62,   0.09, -13.93,   0.14, -17.91, -16.04,   NaN, 1102.211760,   NaN
  25,  974.138, -13.64,   0.08, -13.95,   0.14, -17.91, -16.04,   NaN, 1081.741224,   NaN
  26,  973.810, -13.65,   0.09, -13.95,   0.13, -17.91, -16.04,   NaN, 1101.857984,   NaN
  27,  973.875, -13.64,   0.09, -13.94,   0.12, -17.91, -16.04,   NaN, 1101.872551,   NaN
  28,  973.777, -13.64,   0.08, -13.94,   0.11, -17.92, -16.05,   NaN, 1070.746444,   NaN
  29,  973.744, -13.65,   0.09, -13.94,   0.09, -17.92, -16.05,   NaN, 1093.985798,   NaN
  30,  973.744, -13.66,   0.09, -13.95,   0.08, -17.92, -16.05,   NaN, 1087.493426,   NaN
  31,  973.383, -13.66,   0.08, -13.95,   0.08, -17.92, -16.05,   NaN, 1118.031843,   NaN
  32,  973.514, -13.68,   0.08, -13.96,   0.07, -17.93, -16.05,   NaN, 1125.286458,   NaN
  33,  973.153, -13.70,   0.09, -13.97,   0.07, -17.93, -16.06,   NaN, 1105.573300,   NaN
  34,  973.219, -13.72,   0.09, -13.99,   0.07, -17.93, -16.06,   NaN, 1131.455641,   NaN
  35,  973.153, -13.71,   0.09, -14.00,   0.07, -17.94, -16.06,   NaN, 1109.795968,   NaN
  36,  972.989, -13.71,   0.08, -14.03,   0.08, -17.94, -16.06,   NaN, 1076.124517,   NaN
  37,  972.792, -13.73,   0.08, -14.05,   0.09, -17.94, -16.06,   NaN, 1131.481435,   NaN
  38,  972.825, -13.73,   0.08, -14.07,   0.09, -17.94, -16.07,   NaN, 1141.745725,   NaN
  39,  972.694, -13.73,   0.09, -14.09,   0.11, -17.94, -16.07,   NaN, 1155.093873,   NaN
  40,  972.398, -13.75,   0.09, -14.13,   0.12, -17.94, -16.07,   NaN, 1104.526508,   NaN
  41,  972.431, -13.75,   0.09, -14.13,   0.12, -17.95, -16.07,   NaN, 1147.307706,   NaN
  42,  972.070, -13.77,   0.09, -14.14,   0.12, -17.95, -16.07,   NaN, 1090.891614,   NaN
  43,  972.103, -13.78,   0.09, -14.16,   0.13, -17.95, -16.07,   NaN, 1090.945457,   NaN
  44,  971.971, -13.77,   0.09, -14.16,   0.13, -17.95, -16.07,   NaN, 1144.665906,   NaN
  45,  971.906, -13.79,   0.09, -14.16,   0.14, -17.95, -16.08,   NaN, 1062.266073,   NaN
  46,  971.742, -13.80,   0.09, -14.17,   0.12, -17.95, -16.08,   NaN, 1075.665147,   NaN
  47,  971.807, -13.81,   0.09, -14.16,   0.11, -17.96, -16.08,   NaN, 1052.094627,   NaN
  48,  971.479, -13.82,   0.09, -14.15,   0.09, -17.96, -16.08,   NaN, 1126.694981,   NaN
  49,  971.446, -13.83,   0.10, -14.15,   0.08, -17.96, -16.09,   NaN, 1109.323024,   NaN
  50,  971.151, -13.84,   0.09, -14.15,   0.07, -17.97, -16.09,   NaN, 1058.377197,   NaN
  51,  971.151, -13.84,   0.09, -14.15,   0.06, -17.97, -16.09,   NaN, 1107.918562,   NaN
  52,  970.888, -13.84,   0.09, -14.15,   0.06, -17.97, -16.09,   NaN, 1122.587542,   NaN
  53,  970.954, -13.86,   0.09, -14.17,   0.06, -17.97, -16.09,   NaN, 1126.713289,   NaN
  54,  970.855, -13.87,   0.09, -14.19,   0.06, -17.97, -16.10,   NaN, 1127.219763,   NaN
  55,  970.888, -13.88,   0.10, -14.20,   0.07, -17.97, -16.10,   NaN, 1106.359439,   NaN
  56,  970.363, -13.89,   0.09, -14.23,   0.08, -17.98, -16.10,   NaN, 1121.495419,   NaN
  57,  970.166, -13.89,   0.09, -14.24,   0.08, -17.98, -16.10,   NaN, 1090.889399,   NaN
  58,  970.396, -13.91,   0.09, -14.28,   0.10, -17.98, -16.10,   NaN, 1090.340470,   NaN
  59,  970.265, -13.91,   0.09, -14.28,   0.10, -17.98, -16.10,   NaN, 1090.192941,   NaN
  60,  970.002, -13.93,   0.10, -14.31,   0.11, -17.98, -16.11,   NaN, 1150.986900,   NaN
  61,  970.068, -13.93,   0.09, -14.32,   0.12, -17.99, -16.11,   NaN, 1067.814185,   NaN
  62,  969.805, -13.94,   0.10, -14.34,   0.13, -17.99, -16.11,   NaN, 1092.596092,   NaN
  63,  969.838, -13.95,   0.09, -14.35,   0.13, -17.99, -16.11,   NaN, 1085.512824,   NaN
  64,  969.411, -13.96,   0.09, -14.36,   0.14, -17.99, -16.11,   NaN, 1057.587874,   NaN
  65,  969.214, -13.96,   0.10, -14.36,   0.14, -17.99, -16.11,   NaN, 1121.289078,   NaN
  66,  968.755, -13.98,   0.09, -14.36,   0.12, -17.99, -16.11,   NaN, 1109.099671,   NaN
  67,  968.492, -13.98,   0.10, -14.33,   0.10, -17.99, -16.11,   NaN, 1078.982342,   NaN
  68,  968.525, -14.01,   0.10, -14.35,   0.08, -18.00, -16.12,   NaN, 1094.930141,   NaN
  69,  968.328, -14.04,   0.11, -14.35,   0.07, -18.00, -16.12,   NaN, 1089.719540,   NaN
  70,  968.000, -14.04,   0.11, -14.33,   0.07, -18.00, -16.12,   NaN, 1131.802450,   NaN
  71,  967.901, -14.06,   0.11, -14.34,   0.06, -18.00, -16.12,   NaN, 1087.301027,   NaN
  72,  967.803, -14.07,   0.10, -14.35,   0.06, -18.01, -16.13,   NaN, 1122.224505,   NaN
  73,  967.507, -14.07,   0.10, -14.35,   0.06, -18.01, -16.13,   NaN, 1085.585292,   NaN
  74,  967.540, -14.11,   0.11, -14.38,   0.06, -18.01, -16.13,   NaN, 1053.035278,   NaN
  75,  967.343, -14.13,   0.11, -14.40,   0.07, -18.01, -16.13,   NaN, 1052.889562,   NaN
  76,  967.376, -14.13,   0.11, -14.40,   0.07, -18.01, -16.13,   NaN, 1088.712257,   NaN
  77,  967.048, -14.14,   0.11, -14.42,   0.08, -18.02, -16.14,   NaN, 1087.408003,   NaN
  78,  966.916, -14.14,   0.11, -14.43,   0.09, -18.02, -16.14,   NaN, 1114.282673,   NaN
  79,  966.982, -14.16,   0.10, -14.47,   0.09, -18.02, -16.14,   NaN, 1067.018562,   NaN
