Time (Sec), Pressure (hPa), Tgw_mean (degC), Tgw_std (degC), Tww_mean (degC), Tww_std (degC), TDew (degC), TFrost (degC), CPC_Inters (#/cm3), CPC_TotBot (#/cm3), CPC_TotTop (#/cm3)
 -15,  987.662,   3.97,   0.01,   4.10,   0.06,   2.21,    NaN, 2468.654574, 2556.599117,   NaN
 -14,  987.793,   3.97,   0.01,   4.10,   0.06,   2.21,    NaN, 2468.642441, 2676.482745,   NaN
 -13,  987.662,   3.96,   0.01,   4.12,   0.05,   2.21,    NaN, 2378.487453, 2676.201823,   NaN
 -12,  987.728,   3.97,   0.00,   4.14,   0.05,   2.21,    NaN, 2342.581002, 2551.891568,   NaN
 -11,  987.695,   3.97,   0.00,   4.15,   0.05,   2.21,    NaN, 2371.236973, 2623.503466,   NaN
 -10,  987.760,   3.99,   0.01,   4.17,   0.05,   2.21,    NaN, 2392.182432, 2604.498689,   NaN
  -9,  987.662,   3.99,   0.00,   4.17,   0.06,   2.21,    NaN, 2397.693116, 2619.162430,   NaN
  -8,  987.793,   4.00,   0.00,   4.18,   0.07,   2.21,    NaN, 2403.625415, 2634.286754,   NaN
  -7,  987.563,   4.00,   0.00,   4.19,   0.08,   2.21,    NaN, 2438.571625, 2631.877183,   NaN
  -6,  987.662,   4.01,   0.01,   4.21,   0.09,   2.21,    NaN, 2385.773039, 2624.870984,   NaN
  -5,  987.859,   4.02,   0.00,   4.21,   0.09,   2.21,    NaN, 2409.401367, 2618.158201,   NaN
  -4,  987.728,   4.02,   0.00,   4.20,   0.09,   2.21,    NaN, 2409.083732, 2641.124331,   NaN
  -3,  987.629,   4.03,   0.01,   4.22,   0.10,   2.21,    NaN, 2417.763986, 2665.566909,   NaN
  -2,  987.662,   4.05,   0.01,   4.21,   0.10,   2.21,    NaN, 2404.907184, 2641.950745,   NaN
  -1,  987.629,   4.04,   0.01,   4.20,   0.09,   2.21,    NaN, 2390.285584, 2644.739729,   NaN
   0,  987.826,   4.03,   0.00,   4.19,   0.09,   2.21,    NaN, 2441.538499, 2596.342421,   NaN
   1,  987.432,   4.05,   0.00,   4.19,   0.08,   2.21,    NaN, 2452.935953, 2690.315522,   NaN
   2,  986.808,   4.05,   0.00,   4.18,   0.08,   2.21,    NaN, 2408.435815, 2535.446572,   NaN
   3,  986.480,   4.05,   0.00,   4.18,   0.08,   2.21,    NaN, 2417.045213, 2645.747096,   NaN
   4,  985.922,   4.05,   0.00,   4.17,   0.07,   2.21,    NaN, 2418.051992, 2641.236052,   NaN
   5,  985.364,   4.03,   0.01,   4.15,   0.06,   2.21,    NaN, 2336.926056, 2636.916471,   NaN
   6,  985.003,   4.03,   0.01,   4.14,   0.04,   2.21,    NaN, 2415.862095, 2623.967062,   NaN
   7,  984.741,   4.02,   0.02,   4.13,   0.03,   2.21,    NaN, 2446.061304, 2597.149693,   NaN
   8,  984.708,   4.00,   0.03,   4.12,   0.03,   2.21,    NaN, 2425.454661, 2631.732204,   NaN
   9,  984.478,   3.99,   0.03,   4.09,   0.03,   2.21,    NaN, 2417.453671, 2565.701608,   NaN
  10,  984.281,   3.97,   0.02,   4.08,   0.04,   2.21,    NaN, 2410.470030, 2573.530845,   NaN
  11,  984.117,   3.97,   0.03,   4.07,   0.05,   2.21,    NaN, 2410.070084, 2639.763980,   NaN
  12,  983.953,   3.96,   0.03,   4.06,   0.05,   2.20,    NaN, 2449.472353, 2660.467625,   NaN
  13,  983.690,   3.95,   0.03,   4.05,   0.06,   2.20,    NaN, 2456.969007, 2557.209020,   NaN
  14,  983.854,   3.92,   0.03,   4.03,   0.06,   2.20,    NaN, 2404.349733, 2626.570246,   NaN
  15,  983.493,   3.92,   0.04,   4.04,   0.06,   2.20,    NaN, 2432.254366, 2557.041448,   NaN
  16,  982.935,   3.93,   0.03,   4.04,   0.06,   2.19,    NaN, 2411.814669, 2643.862628,   NaN
  17,  982.935,   3.91,   0.03,   4.02,   0.06,   2.19,    NaN, 2360.240619, 2546.670755,   NaN
  18,  982.804,   3.90,   0.04,   4.01,   0.07,   2.19,    NaN, 2400.598223, 2600.913205,   NaN
  19,  982.574,   3.89,   0.03,   4.00,   0.07,   2.18,    NaN, 2392.802104, 2564.543297,   NaN
  20,  982.443,   3.89,   0.03,   4.00,   0.07,   2.18,    NaN, 2349.149802, 2564.183477,   NaN
  21,  982.410,   3.89,   0.03,   4.00,   0.07,   2.17,    NaN, 2312.240172, 2562.887261,   NaN
  22,  982.016,   3.87,   0.04,   3.98,   0.08,   2.17,    NaN, 2414.758671, 2618.483326,   NaN
  23,  981.819,   3.87,   0.04,   3.97,   0.08,   2.17,    NaN, 2333.149971, 2594.517156,   NaN
  24,  981.852,   3.85,   0.03,   3.95,   0.09,   2.16,    NaN, 2494.049542, 2625.642390,   NaN
  25,  981.655,   3.85,   0.03,   3.94,   0.10,   2.16,    NaN, 2379.000409, 2615.227176,   NaN
  26,  981.425,   3.86,   0.03,   3.94,   0.10,   2.16,    NaN, 2420.780603, 2562.901497,   NaN
  27,  981.064,   3.84,   0.04,   3.92,   0.11,   2.15,    NaN, 2388.542558, 2593.735322,   NaN
  28,  980.834,   3.84,   0.04,   3.92,   0.12,   2.15,    NaN, 2387.951178, 2604.915643,   NaN
  29,  980.769,   3.82,   0.03,   3.89,   0.12,   2.15,    NaN, 2330.843954, 2620.912457,   NaN
  30,  980.670,   3.81,   0.03,   3.89,   0.12,   2.14,    NaN, 2423.071614, 2605.498841,   NaN
  31,  980.572,   3.80,   0.03,   3.87,   0.12,   2.14,    NaN, 2450.801615, 2525.344910,   NaN
  32,  980.375,   3.79,   0.04,   3.87,   0.12,   2.13,    NaN, 2382.243011, 2590.993203,   NaN
  33,  979.915,   3.78,   0.03,   3.87,   0.12,   2.13,    NaN, 2395.960579, 2572.051801,   NaN
  34,  979.948,   3.78,   0.03,   3.86,   0.12,   2.12,    NaN, 2395.354999, 2617.450656,   NaN
  35,  979.751,   3.78,   0.03,   3.85,   0.13,   2.12,    NaN, 2336.700771, 2589.556921,   NaN
  36,  979.488,   3.75,   0.03,   3.83,   0.12,   2.12,    NaN, 2373.334415, 2556.614980,   NaN
  37,  979.554,   3.76,   0.04,   3.85,   0.13,   2.12,    NaN, 2359.072577, 2556.730606,   NaN
  38,  979.357,   3.76,   0.04,   3.83,   0.13,   2.12,    NaN, 2391.212372, 2632.534610,   NaN
  39,  979.062,   3.76,   0.04,   3.83,   0.13,   2.11,    NaN, 2378.307940, 2620.948583,   NaN
  40,  978.602,   3.75,   0.04,   3.82,   0.13,   2.11,    NaN, 2367.166732, 2557.348239,   NaN
  41,  978.504,   3.74,   0.04,   3.81,   0.14,   2.11,    NaN, 2381.773853, 2669.420933,   NaN
  42,  978.241,   3.72,   0.03,   3.78,   0.14,   2.10,    NaN, 2400.341763, 2650.113712,   NaN
  43,  978.405,   3.73,   0.03,   3.78,   0.15,   2.10,    NaN, 2347.458939, 2555.039614,   NaN
  44,  978.011,   3.71,   0.03,   3.75,   0.15,   2.10,    NaN, 2358.764556, 2617.985624,   NaN
  45,  977.847,   3.70,   0.03,   3.74,   0.16,   2.09,    NaN, 2370.627224, 2561.434179,   NaN
  46,  977.519,   3.69,   0.03,   3.73,   0.16,   2.09,    NaN, 2440.834639, 2560.919061,   NaN
  47,  977.552,   3.70,   0.04,   3.73,   0.16,   2.09,    NaN, 2396.946152, 2549.509086,   NaN
  48,  977.355,   3.66,   0.03,   3.70,   0.16,   2.09,    NaN, 2425.780872, 2533.753163,   NaN
  49,  977.355,   3.67,   0.03,   3.70,   0.16,   2.09,    NaN, 2395.242444, 2589.210830,   NaN
  50,  976.895,   3.66,   0.04,   3.69,   0.16,   2.08,    NaN, 2418.918592, 2693.179369,   NaN
  51,  976.600,   3.64,   0.04,   3.68,   0.16,   2.08,    NaN, 2430.245661, 2586.518393,   NaN
  52,  976.830,   3.62,   0.04,   3.66,   0.15,   2.08,    NaN, 2414.519193, 2596.457682,   NaN
  53,  976.304,   3.63,   0.04,   3.66,   0.15,   2.08,    NaN, 2355.627813, 2595.023704,   NaN
  54,  976.337,   3.61,   0.05,   3.65,   0.15,   2.07,    NaN, 2245.900804, 2557.537758,   NaN
  55,  975.976,   3.61,   0.04,   3.65,   0.15,   2.07,    NaN, 2364.606363, 2577.225864,   NaN
  56,  975.681,   3.61,   0.04,   3.65,   0.15,   2.07,    NaN, 2409.073932, 2616.447793,   NaN
  57,  975.779,   3.60,   0.04,   3.63,   0.15,   2.06,    NaN, 2378.080298, 2653.619831,   NaN
  58,  975.648,   3.59,   0.04,   3.61,   0.15,   2.06,    NaN, 2407.961195, 2593.396902,   NaN
  59,  974.860,   3.57,   0.04,   3.60,   0.16,   2.06,    NaN, 2390.384969, 2637.711863,   NaN
  60,  974.893,   3.56,   0.03,   3.58,   0.16,   2.05,    NaN, 2390.562151, 2591.967176,   NaN
  61,  974.827,   3.55,   0.04,   3.57,   0.15,   2.05,    NaN, 2371.454739, 2564.129894,   NaN
  62,  974.597,   3.54,   0.04,   3.56,   0.16,   2.05,    NaN, 2367.977919, 2590.321063,   NaN
  63,  974.302,   3.54,   0.04,   3.55,   0.15,   2.05,    NaN, 2352.213924, 2594.893688,   NaN
  64,  974.368,   3.51,   0.04,   3.53,   0.16,   2.05,    NaN, 2312.980075, 2612.818185,   NaN
  65,  973.941,   3.51,   0.04,   3.52,   0.15,   2.04,    NaN, 2415.274068, 2582.685132,   NaN
  66,  973.875,   3.50,   0.03,   3.52,   0.15,   2.04,    NaN, 2332.800886, 2562.954278,   NaN
  67,  973.678,   3.50,   0.04,   3.51,   0.15,   2.04,    NaN, 2386.923107, 2535.876054,   NaN
  68,  973.547,   3.48,   0.04,   3.50,   0.14,   2.04,    NaN, 2357.119570, 2535.680286,   NaN
  69,  973.186,   3.46,   0.05,   3.49,   0.14,   2.03,    NaN, 2331.849629, 2571.479832,   NaN
  70,  973.186,   3.46,   0.04,   3.49,   0.14,   2.03,    NaN, 2378.498093, 2539.517742,   NaN
  71,  972.890,   3.46,   0.04,   3.48,   0.14,   2.02,    NaN, 2402.658966, 2592.733535,   NaN
  72,  972.726,   3.44,   0.04,   3.47,   0.13,   2.02,    NaN, 2321.293269, 2557.291113,   NaN
  73,  972.759,   3.42,   0.05,   3.46,   0.14,   2.02,    NaN, 2298.059985, 2546.232676,   NaN
  74,  972.431,   3.42,   0.05,   3.46,   0.14,   2.02,    NaN, 2370.954489, 2557.702772,   NaN
  75,  972.037,   3.41,   0.04,   3.45,   0.14,   2.02,    NaN, 2346.229663, 2524.246430,   NaN
  76,  972.201,   3.41,   0.04,   3.45,   0.14,   2.01,    NaN, 2346.572300, 2538.802751,   NaN
  77,  971.873,   3.40,   0.05,   3.43,   0.14,   2.01,    NaN, 2318.119397, 2606.065657,   NaN
  78,  971.742,   3.39,   0.04,   3.42,   0.15,   2.01,    NaN, 2321.500722, 2502.205573,   NaN
  79,  971.512,   3.39,   0.04,   3.41,   0.15,   2.00,    NaN, 2390.954544, 2597.378343,   NaN
  80,  971.216,   3.36,   0.04,   3.38,   0.14,   2.00,    NaN, 2339.320172, 2475.683892,   NaN
  81,  971.052,   3.35,   0.04,   3.37,   0.15,   1.99,    NaN, 2368.094585, 2497.265967,   NaN
  82,  971.019,   3.35,   0.04,   3.36,   0.14,   1.99,    NaN, 2322.287175, 2612.189522,   NaN
  83,  970.691,   3.34,   0.04,   3.33,   0.14,   1.99,    NaN, 2314.105384, 2579.053696,   NaN
  84,  970.724,   3.32,   0.04,   3.33,   0.14,   1.98,    NaN, 2301.898113, 2611.794213,   NaN
  85,  970.462,   3.30,   0.05,   3.31,   0.13,   1.98,    NaN, 2368.362763, 2611.323327,   NaN
  86,  970.527,   3.29,   0.05,   3.30,   0.13,   1.98,    NaN, 2292.204223, 2518.482029,   NaN
  87,  970.265,   3.30,   0.05,   3.30,   0.13,   1.98,    NaN, 2312.885261, 2535.252299,   NaN
  88,  970.035,   3.27,   0.04,   3.28,   0.13,   1.97,    NaN, 2310.982124, 2576.893146,   NaN
  89,  969.936,   3.25,   0.05,   3.27,   0.13,   1.97,    NaN, 2316.705064, 2532.131528,   NaN
  90,  969.641,   3.24,   0.05,   3.26,   0.13,   1.97,    NaN, 2393.148229, 2593.174407,   NaN
  91,  969.378,   3.23,   0.05,   3.26,   0.13,   1.96,    NaN, 2365.138885, 2546.128155,   NaN
  92,  969.345,   3.23,   0.05,   3.26,   0.13,   1.96,    NaN, 2365.058858, 2594.260882,   NaN
  93,  968.886,   3.22,   0.04,   3.25,   0.13,   1.95,    NaN, 2314.888622, 2550.077540,   NaN
  94,  968.952,   3.20,   0.05,   3.24,   0.13,   1.95,    NaN, 2308.449457, 2507.332693,   NaN
  95,  968.558,   3.20,   0.04,   3.23,   0.13,   1.95,    NaN, 2397.845601, 2517.448886,   NaN
  96,  968.295,   3.18,   0.04,   3.22,   0.13,   1.95,    NaN, 2253.272924, 2527.995047,   NaN
  97,  968.426,   3.18,   0.04,   3.22,   0.13,   1.94,    NaN, 2376.251691, 2558.704514,   NaN
  98,  968.328,   3.16,   0.04,   3.20,   0.12,   1.94,    NaN, 2328.593511, 2588.981019,   NaN
  99,  967.606,   3.15,   0.05,   3.19,   0.12,   1.94,    NaN, 2310.032967, 2552.721335,   NaN
 100,  967.737,   3.16,   0.04,   3.18,   0.11,   1.93,    NaN, 2338.682054, 2534.017235,   NaN
 101,  967.409,   3.13,   0.05,   3.16,   0.11,   1.93,    NaN, 2301.687127, 2568.674932,   NaN
 102,  967.376,   3.13,   0.04,   3.15,   0.10,   1.93,    NaN, 2329.271806, 2603.943778,   NaN
 103,  967.277,   3.13,   0.05,   3.14,   0.10,   1.93,    NaN, 2350.985189, 2497.728041,   NaN
 104,  967.015,   3.10,   0.04,   3.12,   0.09,   1.92,    NaN, 2286.393801, 2605.266752,   NaN
 105,  966.719,   3.09,   0.04,   3.11,   0.09,   1.92,    NaN, 2299.070210, 2531.428490,   NaN
 106,  966.687,   3.08,   0.04,   3.10,   0.09,   1.91,    NaN, 2327.243386, 2576.561602,   NaN
 107,  966.490,   3.06,   0.05,   3.09,   0.09,   1.91,    NaN, 2298.099506, 2547.649970,   NaN
 108,  966.358,   3.07,   0.04,   3.09,   0.10,   1.91,    NaN, 2291.936143, 2592.223069,   NaN
 109,  966.096,   3.07,   0.04,   3.09,   0.10,   1.90,    NaN, 2291.313328, 2522.202360,   NaN
 110,  966.194,   3.04,   0.04,   3.08,   0.10,   1.90,    NaN, 2376.110239, 2512.915390,   NaN
 111,  965.866,   3.03,   0.05,   3.07,   0.11,   1.90,    NaN, 2332.088990, 2522.805759,   NaN
 112,  965.669,   3.03,   0.04,   3.06,   0.11,   1.89,    NaN, 2325.578886, 2525.413958,   NaN
 113,  965.571,   3.02,   0.05,   3.06,   0.12,   1.89,    NaN, 2242.058214, 2573.320328,   NaN
 114,  965.406,   3.00,   0.04,   3.05,   0.12,   1.89,    NaN, 2340.005531, 2528.589224,   NaN
 115,  965.012,   3.00,   0.05,   3.06,   0.12,   1.88,    NaN, 2302.858573, 2483.551850,   NaN
 116,  965.078,   2.97,   0.05,   3.03,   0.12,   1.88,    NaN, 2271.099232, 2542.162066,   NaN
 117,  964.717,   2.99,   0.05,   3.04,   0.12,   1.88,    NaN, 2285.890996, 2541.058108,   NaN
 118,  964.422,   2.95,   0.04,   3.01,   0.11,   1.87,    NaN, 2302.490903, 2594.306698,   NaN
 119,  964.061,   2.94,   0.05,   3.00,   0.10,   1.87,    NaN, 2305.406471, 2543.608706,   NaN
 120,  964.028,   2.94,   0.05,   2.98,   0.09,   1.87,    NaN, 2279.191654, 2514.736007,   NaN
 121,  963.765,   2.93,   0.05,   2.97,   0.09,   1.87,    NaN, 2234.947106, 2455.062419,   NaN
 122,  963.831,   2.92,   0.05,   2.96,   0.08,   1.86,    NaN, 2293.823978, 2504.008098,   NaN
 123,  963.568,   2.91,   0.04,   2.96,   0.08,   1.86,    NaN, 2269.346532, 2519.188129,   NaN
 124,  963.338,   2.90,   0.05,   2.95,   0.08,   1.86,    NaN, 2274.515644, 2517.997039,   NaN
 125,  963.273,   2.87,   0.05,   2.92,   0.08,   1.85,    NaN, 2274.614542, 2508.857949,   NaN
 126,  963.174,   2.87,   0.05,   2.92,   0.08,   1.85,    NaN, 2294.878588, 2547.789839,   NaN
 127,  962.846,   2.87,   0.05,   2.92,   0.08,   1.85,    NaN, 2354.297863, 2553.451475,   NaN
 128,  962.715,   2.87,   0.05,   2.92,   0.08,   1.84,    NaN, 2282.953362, 2510.701779,   NaN
 129,  962.682,   2.87,   0.05,   2.91,   0.08,   1.84,    NaN, 2264.651818, 2489.048410,   NaN
 130,  962.222,   2.84,   0.04,   2.89,   0.08,   1.84,    NaN, 2373.756172, 2506.327507,   NaN
 131,  962.157,   2.84,   0.04,   2.89,   0.09,   1.84,    NaN, 2308.645088, 2510.793119,   NaN
 132,  961.894,   2.82,   0.05,   2.89,   0.09,   1.84,    NaN, 2348.576877, 2519.997235,   NaN
 133,  961.631,   2.82,   0.05,   2.89,   0.10,   1.83,    NaN, 2283.753701, 2535.849640,   NaN
 134,  961.566,   2.80,   0.05,   2.87,   0.10,   1.83,    NaN, 2265.089322, 2535.834239,   NaN
 135,  961.402,   2.79,   0.05,   2.86,   0.10,   1.83,    NaN, 2321.998700, 2493.288894,   NaN
 136,  961.303,   2.78,   0.05,   2.85,   0.10,   1.83,    NaN, 2327.411827, 2517.678004,   NaN
 137,  960.876,   2.77,   0.04,   2.84,   0.10,   1.82,    NaN, 2366.242292, 2521.773218,   NaN
 138,  961.008,   2.78,   0.04,   2.83,   0.09,   1.82,    NaN, 2290.028540, 2541.425238,   NaN
 139,  960.548,   2.76,   0.05,   2.82,   0.09,   1.81,    NaN, 2273.625599, 2511.125728,   NaN
 140,  960.482,   2.76,   0.04,   2.80,   0.08,   1.81,    NaN, 2292.529578, 2481.051589,   NaN
 141,  960.286,   2.74,   0.04,   2.79,   0.08,   1.81,    NaN, 2292.225767, 2477.137746,   NaN
 142,  960.220,   2.74,   0.04,   2.78,   0.08,   1.81,    NaN, 2304.352410, 2540.583674,   NaN
 143,  959.826,   2.72,   0.04,   2.78,   0.07,   1.80,    NaN, 2350.682071, 2549.428519,   NaN
 144,  959.793,   2.72,   0.04,   2.77,   0.07,   1.80,    NaN, 2285.380288, 2532.687014,   NaN
 145,  959.531,   2.72,   0.04,   2.77,   0.07,   1.80,    NaN, 2326.285212, 2495.193498,   NaN
 146,  959.629,   2.70,   0.05,   2.76,   0.07,   1.79,    NaN, 2260.039647, 2549.813869,   NaN
 147,  959.465,   2.70,   0.04,   2.75,   0.07,   1.79,    NaN, 2245.064912, 2491.439500,   NaN
 148,  959.169,   2.69,   0.04,   2.74,   0.07,   1.78,    NaN, 2305.627486, 2463.725645,   NaN
 149,  959.038,   2.68,   0.04,   2.74,   0.07,   1.78,    NaN, 2316.005498, 2540.075680,   NaN
 150,  958.776,   2.68,   0.04,   2.74,   0.08,   1.78,    NaN, 2297.787079, 2539.385230,   NaN
 151,  958.644,   2.66,   0.05,   2.73,   0.07,   1.77,    NaN, 2301.195276, 2520.276282,   NaN
 152,  958.414,   2.65,   0.05,   2.73,   0.07,   1.77,    NaN, 2294.248490, 2524.318790,   NaN
 153,  958.382,   2.64,   0.04,   2.71,   0.07,   1.77,    NaN, 2314.589897, 2480.880763,   NaN
 154,  958.086,   2.63,   0.04,   2.70,   0.08,   1.77,    NaN, 2363.443008, 2545.823880,   NaN
 155,  958.021,   2.62,   0.04,   2.69,   0.08,   1.77,    NaN, 2259.671796, 2504.860045,   NaN
 156,  957.791,   2.60,   0.04,   2.67,   0.08,   1.76,    NaN, 2293.841338, 2521.965318,   NaN
 157,  957.627,   2.60,   0.05,   2.67,   0.08,   1.76,    NaN, 2367.636428, 2535.457208,   NaN
 158,  957.561,   2.60,   0.05,   2.66,   0.08,   1.76,    NaN, 2367.480678, 2490.954408,   NaN
 159,  957.200,   2.58,   0.04,   2.64,   0.07,   1.76,    NaN, 2291.212796, 2451.873494,   NaN
 160,  957.003,   2.58,   0.04,   2.63,   0.08,   1.75,    NaN, 2297.495338, 2438.639288,   NaN
 161,  956.937,   2.56,   0.04,   2.62,   0.08,   1.74,    NaN, 2275.634892, 2563.198408,   NaN
 162,  956.642,   2.56,   0.04,   2.62,   0.08,   1.74,    NaN, 2316.291359, 2540.071331,   NaN
 163,  956.478,   2.56,   0.04,   2.61,   0.08,   1.74,    NaN, 2276.941007, 2517.281434,   NaN
 164,  956.117,   2.54,   0.05,   2.60,   0.08,   1.74,    NaN, 2313.696700, 2508.119345,   NaN
 165,  955.624,   2.53,   0.04,   2.58,   0.07,   1.74,    NaN, 2261.544359, 2482.493732,   NaN
 166,  955.329,   2.52,   0.04,   2.58,   0.08,   1.73,    NaN, 2319.137486, 2457.349085,   NaN
 167,  954.902,   2.49,   0.05,   2.56,   0.08,   1.73,    NaN, 2314.978027, 2443.752739,   NaN
 168,  954.574,   2.50,   0.05,   2.57,   0.08,   1.73,    NaN, 2259.430762, 2445.766271,   NaN
 169,  954.049,   2.46,   0.05,   2.55,   0.08,   1.73,    NaN, 2266.331149, 2493.197610,   NaN
 170,  953.983,   2.43,   0.06,   2.54,   0.08,   1.72,    NaN, 2284.173709, 2594.648589,   NaN
 171,  953.819,   2.43,   0.06,   2.54,   0.09,   1.71,    NaN, 2309.462607, 2537.779335,   NaN
 172,  953.392,   2.42,   0.06,   2.54,   0.08,   1.71,    NaN, 2218.583100, 2459.926232,   NaN
 173,  953.294,   2.40,   0.06,   2.53,   0.08,   1.71,    NaN, 2218.470048, 2503.721071,   NaN
 174,  953.130,   2.38,   0.06,   2.51,   0.08,   1.70,    NaN, 2210.293647, 2505.564594,   NaN
 175,  952.670,   2.36,   0.06,   2.52,   0.08,   1.70,    NaN, 2198.524087, 2455.716341,   NaN
 176,  952.604,   2.37,   0.06,   2.51,   0.08,   1.70,    NaN, 2214.724895, 2471.255384,   NaN
 177,  952.375,   2.33,   0.06,   2.48,   0.08,   1.69,    NaN, 2194.480218, 2488.317823,   NaN
 178,  951.948,   2.33,   0.06,   2.48,   0.08,   1.69,    NaN, 2276.138082, 2443.109062,   NaN
 179,  951.817,   2.32,   0.06,   2.46,   0.08,   1.69,    NaN, 2301.514437, 2493.080715,   NaN
