Time (Sec), Pressure (hPa), Tgw_mean (degC), Tgw_std (degC), Tww_mean (degC), Tww_std (degC), TDew (degC), TFrost (degC), CPC_Inters (#/cm3), CPC_TotBot (#/cm3), CPC_TotTop (#/cm3)
  47,  972.890,   5.09,   0.02,   4.75,   0.14,   2.53,    NaN,   NaN, 3612.545418,   NaN
  48,  972.529,   5.09,   0.02,   4.74,   0.15,   2.53,    NaN,   NaN, 3574.014818,   NaN
  49,  972.562,   5.08,   0.02,   4.73,   0.14,   2.53,    NaN,   NaN, 3542.885187,   NaN
  50,  972.529,   5.08,   0.03,   4.73,   0.15,   2.53,    NaN,   NaN, 3570.340668,   NaN
  51,  972.431,   5.08,   0.02,   4.72,   0.14,   2.53,    NaN,   NaN, 3587.009780,   NaN
  52,  972.431,   5.08,   0.03,   4.71,   0.15,   2.53,    NaN,   NaN, 3522.732205,   NaN
  53,  972.562,   5.08,   0.03,   4.71,   0.15,   2.53,    NaN,   NaN, 3585.039985,   NaN
  54,  972.365,   5.07,   0.03,   4.69,   0.15,   2.53,    NaN,   NaN, 3611.299379,   NaN
  55,  972.365,   5.05,   0.02,   4.68,   0.14,   2.53,    NaN,   NaN, 3509.256746,   NaN
  56,  972.562,   5.06,   0.02,   4.67,   0.14,   2.53,    NaN,   NaN, 3509.900851,   NaN
  57,  972.431,   5.05,   0.03,   4.68,   0.14,   2.53,    NaN,   NaN, 3621.830738,   NaN
  58,  972.365,   5.04,   0.03,   4.66,   0.14,   2.53,    NaN,   NaN, 3623.322068,   NaN
  59,  972.365,   5.03,   0.03,   4.65,   0.15,   2.52,    NaN,   NaN, 3559.771401,   NaN
  60,  972.300,   5.03,   0.03,   4.64,   0.15,   2.52,    NaN,   NaN, 3594.422003,   NaN
  61,  972.464,   5.02,   0.03,   4.63,   0.15,   2.52,    NaN,   NaN, 3547.838971,   NaN
  62,  972.365,   5.03,   0.03,   4.64,   0.15,   2.52,    NaN,   NaN, 3532.439204,   NaN
  63,  972.332,   5.00,   0.03,   4.61,   0.15,   2.52,    NaN,   NaN, 3545.369247,   NaN
  64,  972.070,   5.02,   0.03,   4.61,   0.15,   2.52,    NaN,   NaN, 3537.484413,   NaN
  65,  971.971,   5.00,   0.03,   4.59,   0.15,   2.52,    NaN,   NaN, 3517.976581,   NaN
  66,  972.037,   5.00,   0.03,   4.60,   0.15,   2.52,    NaN,   NaN, 3591.523522,   NaN
  67,  972.037,   4.99,   0.03,   4.58,   0.16,   2.52,    NaN,   NaN, 3511.741549,   NaN
  68,  972.136,   4.98,   0.03,   4.57,   0.15,   2.52,    NaN,   NaN, 3541.590125,   NaN
  69,  972.103,   4.98,   0.04,   4.58,   0.15,   2.52,    NaN,   NaN, 3642.210367,   NaN
  70,  972.037,   4.99,   0.03,   4.57,   0.14,   2.52,    NaN,   NaN, 3531.296945,   NaN
  71,  972.168,   4.99,   0.03,   4.57,   0.14,   2.52,    NaN,   NaN, 3564.315721,   NaN
  72,  971.840,   4.97,   0.03,   4.56,   0.14,   2.52,    NaN,   NaN, 3563.384302,   NaN
  73,  972.037,   4.96,   0.03,   4.53,   0.13,   2.52,    NaN,   NaN, 3635.245388,   NaN
  74,  972.004,   4.97,   0.03,   4.53,   0.13,   2.52,    NaN,   NaN, 3619.370294,   NaN
  75,  971.906,   4.95,   0.03,   4.51,   0.12,   2.52,    NaN,   NaN, 3542.588591,   NaN
  76,  971.577,   4.94,   0.03,   4.49,   0.12,   2.52,    NaN,   NaN, 3554.055247,   NaN
  77,  971.413,   4.94,   0.04,   4.49,   0.11,   2.52,    NaN,   NaN, 3534.491607,   NaN
  78,  971.840,   4.93,   0.03,   4.48,   0.11,   2.52,    NaN,   NaN, 3620.762810,   NaN
  79,  971.742,   4.91,   0.04,   4.47,   0.10,   2.52,    NaN,   NaN, 3582.252655,   NaN
  80,  971.643,   4.91,   0.04,   4.46,   0.11,   2.52,    NaN,   NaN, 3564.226502,   NaN
  81,  971.545,   4.90,   0.04,   4.46,   0.11,   2.51,    NaN,   NaN, 3649.950112,   NaN
  82,  971.446,   4.90,   0.04,   4.44,   0.11,   2.51,    NaN,   NaN, 3538.209081,   NaN
  83,  971.512,   4.89,   0.05,   4.43,   0.12,   2.51,    NaN,   NaN, 3539.564018,   NaN
  84,  971.446,   4.88,   0.03,   4.42,   0.11,   2.51,    NaN,   NaN, 3528.047759,   NaN
  85,  971.381,   4.89,   0.04,   4.42,   0.12,   2.51,    NaN,   NaN, 3599.672837,   NaN
  86,  971.577,   4.87,   0.03,   4.39,   0.13,   2.51,    NaN,   NaN, 3556.425558,   NaN
  87,  971.643,   4.88,   0.03,   4.39,   0.13,   2.50,    NaN,   NaN, 3532.220524,   NaN
  88,  971.282,   4.87,   0.03,   4.37,   0.14,   2.50,    NaN,   NaN, 3531.064030,   NaN
  89,  971.381,   4.87,   0.03,   4.37,   0.14,   2.50,    NaN,   NaN, 3544.431977,   NaN
  90,  971.216,   4.86,   0.03,   4.36,   0.13,   2.50,    NaN,   NaN, 3600.681347,   NaN
  91,  971.249,   4.86,   0.04,   4.35,   0.13,   2.50,    NaN,   NaN, 3619.750610,   NaN
  92,  971.118,   4.84,   0.03,   4.33,   0.13,   2.50,    NaN,   NaN, 3561.787330,   NaN
  93,  971.216,   4.85,   0.04,   4.33,   0.13,   2.50,    NaN,   NaN, 3562.931632,   NaN
  94,  970.987,   4.82,   0.04,   4.30,   0.13,   2.50,    NaN,   NaN, 3629.404445,   NaN
  95,  970.921,   4.81,   0.04,   4.29,   0.12,   2.50,    NaN,   NaN, 3630.935099,   NaN
  96,  970.987,   4.80,   0.05,   4.28,   0.12,   2.50,    NaN,   NaN, 3625.765338,   NaN
  97,  971.085,   4.79,   0.04,   4.27,   0.11,   2.50,    NaN,   NaN, 3602.913376,   NaN
  98,  970.921,   4.79,   0.04,   4.26,   0.11,   2.49,    NaN,   NaN, 3499.844945,   NaN
  99,  971.085,   4.79,   0.05,   4.26,   0.10,   2.49,    NaN,   NaN, 3619.931884,   NaN
 100,  970.888,   4.76,   0.04,   4.24,   0.10,   2.49,    NaN,   NaN, 3646.990322,   NaN
 101,  970.987,   4.76,   0.05,   4.24,   0.10,   2.49,    NaN,   NaN, 3503.086125,   NaN
 102,  970.790,   4.76,   0.04,   4.23,   0.10,   2.49,    NaN,   NaN, 3657.892494,   NaN
 103,  970.921,   4.75,   0.04,   4.23,   0.10,   2.49,    NaN,   NaN, 3597.527560,   NaN
 104,  970.855,   4.75,   0.04,   4.22,   0.10,   2.49,    NaN,   NaN, 3597.336273,   NaN
 105,  970.757,   4.74,   0.04,   4.22,   0.09,   2.49,    NaN,   NaN, 3542.665539,   NaN
 106,  970.691,   4.74,   0.04,   4.22,   0.09,   2.48,    NaN,   NaN, 3634.431058,   NaN
 107,  970.658,   4.72,   0.04,   4.20,   0.09,   2.48,    NaN,   NaN, 3549.553809,   NaN
 108,  970.593,   4.72,   0.04,   4.19,   0.09,   2.48,    NaN,   NaN, 3569.672610,   NaN
 109,  970.724,   4.72,   0.04,   4.19,   0.10,   2.48,    NaN,   NaN, 3567.457015,   NaN
 110,  970.462,   4.72,   0.04,   4.17,   0.10,   2.48,    NaN,   NaN, 3618.101306,   NaN
 111,  970.757,   4.70,   0.04,   4.16,   0.10,   2.48,    NaN,   NaN, 3533.093513,   NaN
 112,  970.691,   4.68,   0.04,   4.13,   0.11,   2.48,    NaN,   NaN, 3562.061540,   NaN
 113,  970.429,   4.67,   0.04,   4.11,   0.11,   2.48,    NaN,   NaN, 3642.372178,   NaN
 114,  970.265,   4.68,   0.05,   4.11,   0.11,   2.47,    NaN,   NaN, 3599.016836,   NaN
 115,  970.265,   4.66,   0.04,   4.09,   0.11,   2.47,    NaN,   NaN, 3488.272525,   NaN
 116,  970.560,   4.65,   0.04,   4.08,   0.11,   2.47,    NaN,   NaN, 3544.527519,   NaN
 117,  970.494,   4.65,   0.05,   4.07,   0.12,   2.47,    NaN,   NaN, 3535.581523,   NaN
 118,  970.133,   4.63,   0.04,   4.06,   0.12,   2.47,    NaN,   NaN, 3545.766816,   NaN
 119,  970.068,   4.62,   0.04,   4.05,   0.12,   2.47,    NaN,   NaN, 3614.609234,   NaN
 120,  970.133,   4.63,   0.05,   4.05,   0.12,   2.47,    NaN,   NaN, 3623.919153,   NaN
 121,  970.297,   4.61,   0.05,   4.04,   0.12,   2.47,    NaN,   NaN, 3624.790520,   NaN
 122,  970.297,   4.59,   0.05,   4.03,   0.12,   2.47,    NaN,   NaN, 3572.339716,   NaN
 123,  970.100,   4.59,   0.04,   4.03,   0.11,   2.47,    NaN,   NaN, 3613.982666,   NaN
 124,  970.002,   4.59,   0.04,   4.03,   0.11,   2.47,    NaN,   NaN, 3619.435834,   NaN
 125,  970.068,   4.58,   0.05,   4.02,   0.11,   2.47,    NaN,   NaN, 3621.578458,   NaN
 126,  969.969,   4.56,   0.05,   4.01,   0.11,   2.47,    NaN,   NaN, 3626.319735,   NaN
 127,  970.035,   4.56,   0.05,   4.02,   0.11,   2.47,    NaN,   NaN, 3577.118755,   NaN
 128,  970.166,   4.55,   0.05,   4.00,   0.11,   2.47,    NaN,   NaN, 3611.957371,   NaN
 129,  970.199,   4.54,   0.05,   3.99,   0.11,   2.47,    NaN,   NaN, 3569.723602,   NaN
 130,  969.805,   4.52,   0.05,   3.97,   0.11,   2.47,    NaN,   NaN, 3648.939281,   NaN
 131,  969.674,   4.51,   0.06,   3.97,   0.11,   2.47,    NaN,   NaN, 3658.332583,   NaN
 132,  969.608,   4.51,   0.05,   3.96,   0.12,   2.47,    NaN,   NaN, 3631.042532,   NaN
 133,  969.641,   4.51,   0.05,   3.96,   0.12,   2.46,    NaN,   NaN, 3627.880888,   NaN
 134,  969.871,   4.48,   0.05,   3.94,   0.12,   2.46,    NaN,   NaN, 3612.498052,   NaN
 135,  969.772,   4.47,   0.05,   3.93,   0.12,   2.46,    NaN,   NaN, 3573.901077,   NaN
 136,  969.805,   4.47,   0.05,   3.94,   0.12,   2.46,    NaN,   NaN, 3658.829792,   NaN
 137,  969.707,   4.46,   0.04,   3.92,   0.12,   2.46,    NaN,   NaN, 3658.623565,   NaN
 138,  969.707,   4.45,   0.05,   3.92,   0.12,   2.46,    NaN,   NaN, 3548.578217,   NaN
 139,  969.739,   4.45,   0.05,   3.92,   0.12,   2.46,    NaN,   NaN, 3561.090387,   NaN
 140,  969.805,   4.43,   0.05,   3.91,   0.12,   2.46,    NaN,   NaN, 3610.380400,   NaN
 141,  969.608,   4.42,   0.06,   3.91,   0.12,   2.46,    NaN,   NaN, 3551.897451,   NaN
 142,  969.608,   4.42,   0.06,   3.91,   0.12,   2.46,    NaN,   NaN, 3616.072236,   NaN
 143,  969.510,   4.42,   0.05,   3.91,   0.12,   2.46,    NaN,   NaN, 3537.010742,   NaN
 144,  969.542,   4.40,   0.04,   3.90,   0.12,   2.46,    NaN,   NaN, 3545.622447,   NaN
 145,  969.477,   4.41,   0.04,   3.90,   0.12,   2.45,    NaN,   NaN, 3703.669469,   NaN
 146,  969.477,   4.39,   0.05,   3.88,   0.12,   2.45,    NaN,   NaN, 3580.243316,   NaN
 147,  969.444,   4.37,   0.05,   3.86,   0.13,   2.45,    NaN,   NaN, 3502.073779,   NaN
 148,  969.345,   4.37,   0.05,   3.85,   0.13,   2.45,    NaN,   NaN, 3546.791293,   NaN
 149,  969.247,   4.36,   0.04,   3.85,   0.13,   2.45,    NaN,   NaN, 3537.607495,   NaN
 150,  969.116,   4.35,   0.05,   3.82,   0.13,   2.45,    NaN,   NaN, 3627.732445,   NaN
 151,  969.280,   4.34,   0.04,   3.81,   0.13,   2.45,    NaN,   NaN, 3628.391838,   NaN
 152,  969.214,   4.34,   0.04,   3.79,   0.13,   2.45,    NaN,   NaN, 3481.868005,   NaN
 153,  969.181,   4.33,   0.04,   3.78,   0.13,   2.45,    NaN,   NaN, 3436.453477,   NaN
 154,  969.083,   4.32,   0.05,   3.77,   0.13,   2.45,    NaN,   NaN, 3617.139998,   NaN
 155,  969.083,   4.31,   0.05,   3.76,   0.12,   2.45,    NaN,   NaN, 3574.938365,   NaN
 156,  968.886,   4.31,   0.05,   3.75,   0.12,   2.44,    NaN,   NaN, 3708.882051,   NaN
 157,  968.656,   4.29,   0.06,   3.74,   0.12,   2.44,    NaN,   NaN, 3585.860576,   NaN
 158,  968.755,   4.29,   0.06,   3.74,   0.12,   2.44,    NaN,   NaN, 3588.628324,   NaN
 159,  968.919,   4.29,   0.06,   3.74,   0.12,   2.44,    NaN,   NaN, 3568.331214,   NaN
 160,  968.656,   4.27,   0.05,   3.73,   0.12,   2.44,    NaN,   NaN, 3559.664856,   NaN
 161,  968.755,   4.26,   0.06,   3.73,   0.12,   2.44,    NaN,   NaN, 3630.355669,   NaN
 162,  968.722,   4.25,   0.05,   3.71,   0.12,   2.44,    NaN,   NaN, 3608.453778,   NaN
 163,  968.623,   4.25,   0.05,   3.72,   0.12,   2.44,    NaN,   NaN, 3630.178574,   NaN
 164,  968.590,   4.23,   0.05,   3.71,   0.12,   2.44,    NaN,   NaN, 3549.980181,   NaN
 165,  968.656,   4.24,   0.05,   3.71,   0.12,   2.44,    NaN,   NaN, 3610.809061,   NaN
 166,  968.623,   4.22,   0.05,   3.69,   0.12,   2.43,    NaN,   NaN, 3570.828172,   NaN
 167,  968.623,   4.21,   0.05,   3.68,   0.11,   2.43,    NaN,   NaN, 3569.965214,   NaN
 168,  968.525,   4.21,   0.04,   3.67,   0.12,   2.43,    NaN,   NaN, 3500.607687,   NaN
 169,  968.426,   4.20,   0.05,   3.65,   0.12,   2.43,    NaN,   NaN, 3500.437825,   NaN
 170,  968.656,   4.19,   0.05,   3.64,   0.11,   2.43,    NaN,   NaN, 3506.240609,   NaN
 171,  968.623,   4.19,   0.05,   3.65,   0.12,   2.43,    NaN,   NaN, 3596.697406,   NaN
 172,  968.623,   4.18,   0.06,   3.63,   0.11,   2.43,    NaN,   NaN, 3580.764305,   NaN
 173,  968.558,   4.16,   0.05,   3.62,   0.12,   2.43,    NaN,   NaN, 3706.386333,   NaN
 174,  968.361,   4.17,   0.04,   3.62,   0.12,   2.43,    NaN,   NaN, 3500.594792,   NaN
 175,  968.328,   4.15,   0.04,   3.60,   0.11,   2.43,    NaN,   NaN, 3598.916742,   NaN
 176,  968.328,   4.16,   0.04,   3.60,   0.11,   2.43,    NaN,   NaN, 3563.437438,   NaN
 177,  968.361,   4.16,   0.04,   3.60,   0.11,   2.43,    NaN,   NaN, 3501.657452,   NaN
 178,  968.295,   4.14,   0.04,   3.59,   0.10,   2.43,    NaN,   NaN, 3580.715693,   NaN
 179,  968.229,   4.14,   0.05,   3.59,   0.10,   2.43,    NaN,   NaN, 3484.497081,   NaN
 180,  968.164,   4.12,   0.05,   3.58,   0.10,   2.42,    NaN,   NaN, 3587.836906,   NaN
 181,  968.098,   4.09,   0.05,   3.56,   0.10,   2.42,    NaN,   NaN, 3622.068981,   NaN
 182,  968.197,   4.08,   0.05,   3.56,   0.10,   2.42,    NaN,   NaN, 3462.614847,   NaN
 183,  968.000,   4.07,   0.05,   3.55,   0.10,   2.42,    NaN,   NaN, 3462.049277,   NaN
 184,  968.098,   4.07,   0.06,   3.55,   0.10,   2.42,    NaN,   NaN, 3567.896281,   NaN
 185,  968.065,   4.09,   0.05,   3.55,   0.10,   2.42,    NaN,   NaN, 3567.578502,   NaN
 186,  968.032,   4.06,   0.04,   3.53,   0.11,   2.42,    NaN,   NaN, 3509.574580,   NaN
 187,  968.032,   4.04,   0.05,   3.51,   0.11,   2.41,    NaN,   NaN, 3509.816407,   NaN
 188,  967.934,   4.04,   0.05,   3.50,   0.11,   2.41,    NaN,   NaN, 3513.110876,   NaN
